,n_secs_delay,
0,0,
1,-1,
2,-1,
3,42708,
4,34271,
5,32761,
6,58490,
7,32500,
8,28646,
9,32292,
10,30521,
11,26719,
12,28177,
13,43855,
14,31562,
15,35052,
16,30521,
17,30052,
18,42396,
19,30053,
20,31250,
21,47083,
22,33177,
23,32916,
24,41354,
25,29948,
26,-1,
27,25782,
28,30729,
29,30989,
30,29791,
31,29895,
32,-1,
33,-1,
34,-1,
35,-1,
36,-1,
37,-1,
38,-1,
39,26615,
40,75105,
41,31146,
42,31823,
43,30625,
44,48906,
45,27500,
46,29844,
47,29740,
48,30729,
49,44584,
50,29323,
51,27761,
52,28646,
53,29062,
54,45938,
55,31406,
56,33385,
57,28541,
58,30260,
59,45677,
60,30000,
61,41718,
62,29010,
63,28541,
64,43282,
65,30417,
66,42448,
67,28333,
68,31407,
69,28802,
70,29375,
71,26927,
72,-1,
73,-1,
74,-1,
75,-1,
76,-1,
77,76146,
78,35468,
79,45156,
80,29271,
81,33646,
82,41979,
83,31302,
84,42605,
85,29375,
86,31406,
87,27657,
88,28802,
89,43333,
90,27917,
91,29219,
92,28281,
93,29323,
94,-1,
95,-1,
96,-1,
97,-1,
98,-1,
99,25104,
100,38282,
101,28229,
102,28177,
103,49011,
104,29167,
105,27708,
106,27448,
107,62761,
108,36198,
109,28178,
110,45104,
111,27448,
112,28385,
113,26510,
114,27969,
115,40573,
116,26823,
117,29792,
118,-1,
119,-1,
120,30000,
121,42917,
122,30417,
123,27292,
124,27292,
125,26458,
126,35573,
127,75364,
128,46094,
129,31719,
130,36302,
131,31302,
132,29583,
133,32239,
134,30000,
135,29323,
136,31770,
137,28594,
138,30677,
139,28177,
140,45417,
141,26666,
142,31615,
143,28125,
144,-1,
145,32500,
146,15573,
147,42552,
148,44219,
149,-1,
150,-1,
151,-1,
152,60677,
153,30520,
154,31615,
155,28489,
156,45105,
157,29270,
158,41458,
159,29739,
160,28229,
161,27552,
162,27083,
163,41197,
164,27344,
165,27813,
166,26823,
167,28333,
168,42083,
169,28021,
170,40625,
171,27500,
172,40989,
173,27916,
174,27813,
175,26979,
176,33542,
177,48802,
178,30364,
179,43594,
180,30104,
181,30156,
182,44010,
183,29844,
184,45365,
185,29322,
186,30573,
187,43959,
188,29584,
189,43698,
190,29740,
191,32240,
192,48073,
193,31823,
194,33073,
195,32709,
196,45625,
197,31354,
198,32708,
199,33907,
200,34635,
201,47187,
202,30990,
203,31406,
204,31562,
205,29427,
206,48281,
207,36875,
208,30677,
209,33229,
210,30781,
211,45781,
212,31302,
213,30104,
214,30625,
215,-1,
216,-1,
217,-1,
218,-1,
219,-1,
220,-1,
221,53385,
222,40520,
223,34635,
224,43230,
225,30781,
226,52864,
227,66302,
228,35313,
229,30417,
230,31719,
231,45677,
232,29063,
233,28646,
234,43646,
235,30365,
236,43125,
237,28698,
238,28542,
239,42916,
240,29948,
241,43958,
242,28750,
243,28333,
244,42552,
245,35625,
246,37604,
247,31302,
248,32239,
249,44219,
250,29896,
251,28802,
252,28282,
253,28438,
254,42917,
255,29791,
256,28854,
257,28125,
258,28437,
259,42865,
260,29115,
261,32292,
262,28854,
263,29271,
264,42969,
265,28906,
266,32344,
267,28385,
268,28594,
269,45625,
270,29218,
271,32031,
272,28750,
273,29166,
274,42656,
275,30312,
276,42239,
277,28750,
278,30156,
279,28854,
280,51302,
281,44115,
282,41511,
283,28958,
284,29635,
285,31980,
286,28386,
287,47552,
288,31928,
289,29218,
290,31250,
291,30521,
292,30208,
293,42813,
294,43125,
295,46667,
296,30052,
297,29740,
298,43229,
299,28542,
300,29844,
301,30261,
302,29740,
303,44011,
304,30677,
305,31771,
306,30052,
307,31198,
308,29843,
309,-1,
310,-1,
311,-1,
312,-1,
313,-1,
314,-1,
315,-1,
316,20104,
317,32343,
318,33229,
319,48802,
320,30156,
321,44062,
322,30573,
323,29739,
324,43229,
325,29271,
326,43281,
327,29271,
328,44323,
329,37240,
330,29427,
331,30052,
332,28594,
333,28281,
334,31042,
335,46250,
336,28906,
337,28229,
338,30521,
339,42969,
340,28958,
341,28385,
342,29896,
343,29427,
344,43333,
345,29636,
346,46927,
347,50208,
348,30781,
349,30886,
350,361615,
351,124792,
352,39427,
353,29791,
354,32188,
355,29844,
356,54062,
357,30781,
358,44687,
359,32865,
360,44635,
361,29739,
362,33490,
363,28854,
364,31823,
365,29531,
366,28854,
367,29167,
368,46145,
369,30052,
370,64219,
371,26719,
372,29895,
373,45521,
374,31770,
375,29844,
376,29323,
377,29843,
378,45781,
379,31614,
380,43698,
381,30364,
382,29948,
383,29375,
384,31927,
385,44114,
386,29739,
387,30104,
388,29479,
389,29792,
390,49740,
391,31198,
392,31041,
393,29427,
394,46562,
395,31927,
396,34792,
397,34375,
398,33281,
399,31980,
400,34948,
401,49635,
402,48072,
403,53490,
404,47083,
405,28282,
406,33230,
407,50313,
408,34375,
409,38125,
410,30208,
411,-1,
412,8281,
413,67865,
414,38073,
415,-1,
416,-1,
417,-1,
418,-1,
419,-1,
420,-1,
421,-1,
422,28021,
423,-1,
424,16094,
425,43334,
426,32760,
427,-1,
428,-1,
429,-1,
430,-1,
431,31979,
432,63386,
433,46927,
434,33229,
435,32396,
436,32344,
437,53906,
438,35625,
439,35573,
440,29688,
441,30052,
442,-1,
443,24479,
444,43281,
445,31302,
446,32709,
447,35677,
448,33437,
449,30469,
450,52552,
451,32135,
452,32916,
453,31875,
454,31927,
455,49583,
456,32761,
457,66250,
458,31458,
459,30885,
460,31770,
461,48750,
462,31614,
463,66719,
464,30156,
465,30885,
466,51927,
467,32500,
468,47032,
469,31354,
470,33489,
471,44688,
472,33177,
473,44792,
474,33958,
475,34323,
476,31198,
477,31250,
478,46198,
479,31458,
480,31979,
481,31146,
482,31250,
483,-1,
484,-1,
485,-1,
486,-1,
487,-1,
488,129791,
489,61615,
490,32240,
491,43906,
492,34219,
493,31562,
494,30312,
495,44427,
496,30729,
497,42657,
498,29636,
499,29114,
500,44219,
501,28645,
502,42500,
503,30521,
504,29635,
505,43333,
506,29948,
507,29844,
508,29427,
509,30000,
510,28906,
511,28958,
512,-1,
513,49844,
514,30261,
515,31042,
516,39167,
517,55365,
518,47500,
519,30156,
520,29896,
521,29063,
522,30729,
523,43802,
524,32500,
525,30104,
526,29896,
527,47084,
528,32812,
529,56980,
530,31719,
531,37448,
532,30260,
533,29583,
534,45937,
535,29739,
536,34375,
537,29167,
538,33593,
539,32448,
540,30886,
541,30364,
542,49479,
543,31406,
544,44219,
545,31146,
546,30260,
547,43385,
548,30833,
549,44271,
550,31614,
551,30989,
552,49583,
553,43073,
554,30209,
555,43072,
556,29896,
557,42657,
558,-1,
559,17344,
560,43438,
561,29427,
562,34948,
563,29792,
564,29323,
565,43229,
566,29739,
567,42813,
568,28906,
569,29375,
570,43072,
571,29062,
572,43230,
573,30365,
574,32969,
575,34115,
576,30521,
577,29375,
578,30677,
579,31667,
580,30989,
581,31875,
582,47552,
583,30312,
584,31458,
585,32604,
586,57500,
587,45521,
588,30989,
589,-1,
590,24115,
591,31197,
592,47187,
593,30260,
594,31094,
595,-1,
596,-1,
597,-1,
598,-1,
599,-1,
600,-1,
601,180260,
602,44062,
603,34010,
604,38021,
605,31511,
606,52031,
607,29114,
608,30729,
609,66250,
610,27657,
611,56094,
612,32239,
613,46302,
614,32656,
615,29323,
616,46198,
617,33489,
618,44322,
619,30937,
620,33698,
621,46355,
622,34687,
623,51875,
624,31406,
625,42917,
626,30104,
627,30990,
628,30000,
629,38386,
630,-1,
631,-1,
632,-1,
633,-1,
634,57240,
635,33490,
636,48802,
637,33021,
638,33073,
639,47292,
640,30417,
641,46146,
642,31041,
643,31771,
644,30052,
645,76406,
646,41719,
647,33282,
648,36822,
649,32708,
650,-1,
651,54635,
652,65313,
653,44844,
654,30052,
655,68906,
656,34531,
657,48177,
658,32605,
659,46302,
660,30782,
661,30209,
662,32761,
663,32188,
664,45260,
665,33177,
666,30312,
667,32188,
668,33281,
669,46823,
670,31146,
671,31875,
672,32291,
673,32552,
674,46927,
675,30209,
676,30156,
677,30417,
678,39062,
679,31250,
680,-1,
681,-1,
682,-1,
683,-1,
684,-1,
685,-1,
686,-1,
687,-1,
688,105104,
689,47916,
690,70938,
691,37031,
692,34375,
693,32708,
694,51198,
695,34792,
696,47604,
697,31354,
698,32552,
699,34062,
700,35208,
701,-1,
702,21615,
703,51615,
704,91094,
705,46667,
706,35052,
707,32709,
708,34688,
709,33750,
710,48698,
711,31407,
712,34062,
713,31198,
714,30312,
715,47864,
716,31771,
