,n_secs_delay,
0,0,
1,-1,
2,-1,
3,77083,
4,38646,
5,32917,
6,30521,
7,52708,
8,30730,
9,30156,
10,30000,
11,27656,
12,45833,
13,26980,
14,27240,
15,26875,
16,-1,
17,-1,
18,-1,
19,-1,
20,-1,
21,-1,
22,-1,
23,108281,
24,46875,
25,40573,
26,38229,
27,36302,
28,45938,
29,38385,
30,39063,
31,38646,
32,36718,
33,36615,
34,38021,
35,38854,
36,36614,
37,40886,
38,33854,
39,33281,
40,33906,
41,40365,
42,34323,
43,33542,
44,41198,
45,34063,
46,37969,
47,33854,
48,33125,
49,36146,
50,70573,
51,34843,
52,33906,
53,30989,
54,32760,
55,30520,
56,34427,
57,41718,
58,30052,
59,33854,
60,30521,
61,67031,
62,35312,
63,48281,
64,33490,
65,43281,
66,32708,
67,30104,
68,32968,
69,63073,
70,30000,
71,30052,
72,29427,
73,44062,
74,29948,
75,43750,
76,30000,
77,41979,
78,31042,
79,32031,
80,46302,
81,30156,
82,43698,
83,29896,
84,42395,
85,30417,
86,29583,
87,30156,
88,29740,
89,42448,
90,32865,
91,55521,
92,349844,
93,31822,
94,34948,
95,33854,
96,33229,
97,47708,
98,33542,
99,36198,
100,47448,
101,50677,
102,33750,
103,34375,
104,33073,
105,30000,
106,33490,
107,35885,
108,32656,
109,30000,
110,33334,
111,29792,
112,33698,
113,30156,
114,29844,
115,33021,
116,30104,
117,33334,
118,29844,
119,30520,
120,35052,
121,29948,
122,33177,
123,29792,
124,29532,
125,30625,
126,29896,
127,33750,
128,29739,
129,29843,
130,30000,
131,29792,
132,29687,
133,29584,
134,33021,
135,29896,
136,29896,
137,29896,
138,30417,
139,33594,
140,29635,
141,30313,
142,29896,
143,29531,
144,32865,
145,30156,
146,95156,
147,36927,
148,32865,
149,136771,
150,33906,
151,46718,
152,33541,
153,42708,
154,33958,
155,50104,
156,34114,
157,45417,
158,40261,
159,45989,
160,34687,
161,35990,
162,33385,
163,30208,
164,50886,
165,29896,
166,43020,
167,31771,
168,34271,
169,30105,
170,29375,
171,42292,
172,31823,
173,43334,
174,29896,
175,41927,
176,29948,
177,41771,
178,30157,
179,29895,
180,32761,
181,30364,
182,42865,
183,29895,
184,42083,
185,29740,
186,37969,
187,29479,
188,41928,
189,29531,
190,205885,
191,350520,
192,56510,
193,34219,
194,43177,
195,33229,
196,33282,
197,47916,
198,39636,
199,35156,
200,35886,
201,35885,
202,33229,
203,76406,
204,34375,
205,42864,
206,31927,
207,32865,
208,30625,
209,33490,
210,38958,
211,30833,
212,48334,
213,34010,
214,36198,
215,34010,
216,33854,
217,47605,
218,35417,
219,44115,
220,76146,
221,45260,
222,36197,
223,45573,
224,33125,
225,40886,
226,34323,
227,33386,
228,345729,
229,61354,
230,70157,
231,37396,
232,39635,
233,63750,
234,31719,
235,31198,
236,61302,
237,36042,
238,160000,
239,40833,
240,61406,
241,42500,
242,34375,
243,34531,
244,34063,
245,53281,
246,35312,
247,51146,
248,185000,
249,46094,
250,35730,
251,53333,
252,38229,
253,49531,
254,44844,
255,38177,
256,34635,
257,54010,
258,33334,
259,37917,
260,35052,
261,36146,
262,33073,
263,53229,
264,36302,
265,49792,
266,37083,
267,45677,
268,54167,
269,51458,
270,35937,
271,36302,
272,35052,
273,33802,
274,35208,
275,37969,
276,34844,
277,67709,
278,33698,
279,51458,
280,37448,
281,36719,
282,38073,
283,48698,
284,34219,
285,46458,
286,34323,
287,40468,
288,105312,
289,32396,
290,33333,
291,33229,
292,60625,
293,38854,
294,55573,
295,33906,
296,34218,
297,42239,
298,35000,
299,77344,
300,53125,
301,33750,
302,54427,
303,33802,
304,52188,
305,36823,
306,33229,
307,35469,
308,33125,
309,46198,
310,42239,
311,33177,
312,45104,
313,37084,
314,33906,
315,50000,
316,39480,
317,58438,
318,36875,
319,34584,
320,54688,
321,35989,
322,53958,
323,180625,
324,97240,
325,37656,
326,59323,
327,36511,
328,51875,
329,34948,
330,34219,
331,34427,
332,33229,
333,46146,
334,33750,
335,44271,
336,34427,
337,46094,
338,33646,
339,34271,
340,34115,
341,33750,
342,55885,
343,35000,
344,41250,
345,37136,
346,49010,
347,37187,
348,44584,
349,100729,
350,38385,
351,102969,
352,47552,
353,55677,
354,42240,
355,36666,
356,37448,
357,53802,
358,58750,
359,31927,
360,34063,
361,47292,
362,48906,
363,36406,
364,35468,
365,52396,
366,42240,
367,33594,
368,53594,
369,32864,
370,49739,
371,36771,
372,38177,
373,32917,
374,33698,
375,45990,
376,34323,
377,44844,
378,33802,
379,39687,
380,33229,
381,33698,
382,50677,
383,34687,
384,50677,
385,34636,
386,69583,
387,33489,
388,34375,
389,32760,
390,33073,
391,31198,
392,44063,
393,42500,
394,33281,
395,42604,
396,30520,
397,42552,
398,30157,
399,34219,
400,30208,
401,30625,
402,52917,
403,34531,
404,39896,
405,201510,
406,57917,
407,34844,
408,35833,
409,66927,
410,33854,
411,49219,
412,34270,
413,54583,
414,35468,
415,72187,
416,69323,
417,33959,
418,34167,
419,33073,
420,57240,
421,33854,
422,40469,
423,35677,
424,35208,
425,33959,
426,37500,
427,33073,
428,37708,
429,33593,
430,61667,
431,33698,
432,53125,
433,46250,
434,40886,
435,54896,
436,58334,
437,38385,
438,37500,
439,34583,
440,36823,
441,50052,
442,35521,
443,34479,
444,33021,
445,33438,
446,36719,
447,33646,
448,57552,
449,33906,
450,42344,
451,33802,
452,33958,
453,52396,
454,36979,
455,44427,
456,32760,
457,37239,
458,36094,
459,46250,
460,55625,
461,37813,
462,34844,
463,34115,
464,35469,
465,34375,
466,73438,
467,44479,
468,45312,
469,40052,
470,35938,
471,33802,
472,36615,
473,31563,
474,33334,
475,30052,
476,48698,
477,30209,
478,49792,
479,29948,
480,37396,
481,31406,
482,29948,
483,47240,
484,34219,
485,45625,
486,32708,
487,38594,
488,33490,
489,33125,
490,50625,
491,40885,
492,70938,
493,34271,
494,148906,
495,84166,
496,51302,
497,47604,
498,39270,
499,34375,
500,37291,
501,34427,
502,48334,
503,43229,
504,30573,
505,37188,
506,32448,
507,45521,
508,33542,
509,43646,
510,29948,
511,42239,
512,31563,
513,42864,
514,33958,
515,38333,
516,33542,
517,33906,
518,33021,
519,33490,
520,53646,
521,64531,
522,34479,
523,36355,
524,44948,
525,45052,
526,35417,
527,43646,
528,33854,
529,45573,
530,42865,
531,44791,
532,33073,
533,36979,
534,33178,
535,39427,
536,49114,
537,33958,
538,40677,
539,33490,
540,68229,
541,40000,
542,33646,
543,33802,
544,93125,
545,34792,
546,57500,
547,33698,
548,33490,
549,45417,
550,34323,
551,33594,
552,33802,
553,33281,
554,55364,
555,33230,
556,33125,
557,33854,
558,33125,
559,45104,
560,33958,
561,176146,
562,52188,
563,44740,
564,33489,
565,44531,
566,33594,
567,45782,
568,34219,
569,35468,
570,36823,
571,41719,
572,36354,
573,33229,
574,32552,
575,32761,
576,30833,
577,46197,
578,33021,
579,43125,
580,30000,
581,42709,
582,30209,
583,37188,
584,29792,
585,174791,
586,34532,
587,-1,
588,-1,
589,22292,
590,39375,
591,33072,
592,31979,
593,29323,
594,30833,
595,31823,
596,30677,
597,36406,
598,36354,
599,-1,
600,33073,
601,34688,
602,34115,
603,37656,
604,34844,
605,30677,
606,31666,
607,30729,
608,35156,
609,35157,
610,32135,
611,-1,
612,-1,
613,-1,
614,40365,
615,55989,
616,39010,
617,43438,
618,41406,
619,38802,
620,33489,
621,57396,
622,55417,
623,132552,
624,43855,
625,60104,
626,51823,
627,44948,
628,34271,
629,109480,
630,56354,
631,33542,
632,43021,
633,31614,
634,31303,
635,42396,
636,30052,
637,30261,
638,28386,
639,28750,
640,-1,
641,21563,
642,34479,
643,31770,
644,39948,
645,37396,
646,33646,
647,41770,
648,32031,
649,31823,
650,38177,
651,31927,
652,38437,
653,32031,
654,76041,
655,34271,
656,34584,
657,42084,
658,31094,
659,28698,
660,44583,
661,31042,
662,35781,
663,34583,
664,34375,
665,49687,
666,32083,
667,-1,
668,59687,
669,33333,
670,-1,
671,20052,
672,52813,
673,37656,
674,46979,
675,34427,
676,42917,
677,52656,
678,32292,
679,29532,
680,31094,
681,29636,
682,29479,
683,50156,
684,32032,
685,33021,
686,-1,
687,31823,
688,44740,
689,28490,
690,32760,
691,27656,
692,27917,
693,42448,
694,28177,
695,27968,
696,29792,
697,29636,
698,45937,
699,31927,
700,-1,
701,28489,
702,31875,
703,44688,
704,37916,
705,39948,
706,32136,
707,30469,
708,44688,
709,30677,
710,32292,
711,30729,
712,30313,
713,49740,
714,-1,
715,56719,
716,30521,
