,n_secs_delay,
0,0,
1,-1,
2,99687,
3,44583,
4,54531,
5,34844,
6,50781,
7,31771,
8,50625,
9,30469,
10,43594,
11,35521,
12,31094,
13,31875,
14,31771,
15,29791,
16,30521,
17,31771,
18,32812,
19,30989,
20,31927,
21,54739,
22,31146,
23,49375,
24,38021,
25,31458,
26,49166,
27,29219,
28,44739,
29,32292,
30,42604,
31,29479,
32,29479,
33,48854,
34,38698,
35,-1,
36,-1,
37,-1,
38,-1,
39,125000,
40,42761,
41,35781,
42,46979,
43,-1,
44,-1,
45,-1,
46,-1,
47,-1,
48,-1,
49,-1,
50,-1,
51,-1,
52,35417,
53,40729,
54,52709,
55,29636,
56,44739,
57,29479,
58,28177,
59,42709,
60,30678,
61,26771,
62,32136,
63,29740,
64,31355,
65,29011,
66,45052,
67,28281,
68,43907,
69,29271,
70,43750,
71,31198,
72,43958,
73,29167,
74,30521,
75,34479,
76,30260,
77,45520,
78,30833,
79,41614,
80,31979,
81,28073,
82,-1,
83,-1,
84,-1,
85,91614,
86,46719,
87,31198,
88,27344,
89,41094,
90,28646,
91,27291,
92,42969,
93,29271,
94,40729,
95,28073,
96,28958,
97,40520,
98,28906,
99,40730,
100,28906,
101,26615,
102,26979,
103,26614,
104,40729,
105,27344,
106,27084,
107,26458,
108,26875,
109,40573,
110,27239,
111,40937,
112,30104,
113,28282,
114,45573,
115,28646,
116,42396,
117,28646,
118,30052,
119,45260,
120,28855,
121,41094,
122,28750,
123,33542,
124,28177,
125,27552,
126,41250,
127,27083,
128,-1,
129,-1,
130,-1,
131,-1,
132,-1,
133,94219,
134,-1,
135,34115,
136,35469,
137,53437,
138,51667,
139,32604,
140,-1,
141,-1,
142,-1,
143,-1,
144,-1,
145,-1,
146,-1,
147,36979,
148,56875,
149,60938,
150,36771,
151,48698,
152,37812,
153,33698,
154,34947,
155,32031,
156,48958,
157,35416,
158,55625,
159,40052,
160,35833,
161,33229,
162,33386,
163,48177,
164,33021,
165,33125,
166,30989,
167,30469,
168,44270,
169,45312,
170,40156,
171,32969,
172,36510,
173,46562,
174,60208,
175,40364,
176,32396,
177,29895,
178,32656,
179,32239,
180,45000,
181,31354,
182,30469,
183,45729,
184,30000,
185,31198,
186,32500,
187,32865,
188,48490,
189,33698,
190,42500,
191,-1,
192,-1,
193,-1,
194,-1,
195,17084,
196,36094,
197,44895,
198,32344,
199,-1,
200,-1,
201,-1,
202,-1,
203,-1,
204,-1,
205,122031,
206,39062,
207,51198,
208,34635,
209,37864,
210,31458,
211,29219,
212,-1,
213,-1,
214,-1,
215,-1,
216,56510,
217,69323,
218,35469,
219,-1,
220,47760,
221,35573,
222,51667,
223,33177,
224,45677,
225,34427,
226,31354,
227,79323,
228,50625,
229,46354,
230,51094,
231,39635,
232,49114,
233,47240,
234,34427,
235,49271,
236,35521,
237,53958,
238,33437,
239,47343,
240,33594,
241,49010,
242,39011,
243,34844,
244,46980,
245,33177,
246,45364,
247,31667,
248,30365,
249,42187,
250,33698,
251,44584,
252,31667,
253,46875,
254,34531,
255,42188,
256,45052,
257,33958,
258,44583,
259,33229,
260,45416,
261,30156,
262,31042,
263,32135,
264,36406,
265,34271,
266,-1,
267,41458,
268,33489,
269,50573,
270,35156,
271,31927,
272,46718,
273,33542,
274,34271,
275,-1,
276,-1,
277,-1,
278,80000,
279,-1,
280,20625,
281,59531,
282,33698,
283,31459,
284,30053,
285,31042,
286,47344,
287,29948,
288,43229,
289,31302,
290,29948,
291,29791,
292,30312,
293,44427,
294,29948,
295,29583,
296,29375,
297,29062,
298,43802,
299,29531,
300,42917,
301,30260,
302,28906,
303,42864,
304,29323,
305,43958,
306,30520,
307,29583,
308,42656,
309,30104,
310,31615,
311,59896,
312,34219,
313,31719,
314,30886,
315,57396,
316,-1,
317,-1,
318,-1,
319,-1,
320,-1,
321,40312,
322,24948,
323,54479,
324,-1,
325,20261,
326,35208,
327,31562,
328,47865,
329,30104,
330,32500,
331,29843,
332,30261,
333,-1,
334,-1,
335,-1,
336,-1,
337,-1,
338,-1,
339,126927,
340,61928,
341,50104,
342,33073,
343,32188,
344,34479,
345,30677,
346,47344,
347,32344,
348,35677,
349,30000,
350,31927,
351,45104,
352,30521,
353,32240,
354,40000,
355,32448,
356,52813,
357,31563,
358,45208,
359,31562,
360,31562,
361,51354,
362,35208,
363,47084,
364,36406,
365,33750,
366,32969,
367,-1,
368,-1,
369,-1,
370,-1,
371,-1,
372,72292,
373,-1,
374,-1,
375,35156,
376,48177,
377,37969,
378,43854,
379,31562,
380,43698,
381,31979,
382,44219,
383,30886,
384,28906,
385,43020,
386,30104,
387,43281,
388,29687,
389,28594,
390,42656,
391,29375,
392,28698,
393,28698,
394,29531,
395,43959,
396,28907,
397,33177,
398,29010,
399,-1,
400,75156,
401,51459,
402,41927,
403,43750,
404,-1,
405,-1,
406,-1,
407,-1,
408,34896,
409,33594,
410,45834,
411,32448,
412,45417,
413,33281,
414,32396,
415,52396,
416,32917,
417,31510,
418,29792,
419,45104,
420,46146,
421,30677,
422,43281,
423,42865,
424,32188,
425,31823,
426,32760,
427,30573,
428,36771,
429,30886,
430,32969,
431,30937,
432,46823,
433,44584,
434,32917,
435,30000,
436,30052,
437,45365,
438,31666,
439,33073,
440,-1,
441,-1,
442,-1,
443,-1,
444,66562,
445,56614,
446,38021,
447,35052,
448,47084,
449,33698,
450,30156,
451,29687,
452,30260,
453,45782,
454,30156,
455,44323,
456,32032,
457,29739,
458,62240,
459,32500,
460,52708,
461,32187,
462,34895,
463,32552,
464,33698,
465,67604,
466,64635,
467,29115,
468,34479,
469,32448,
470,32239,
471,51563,
472,31719,
473,57239,
474,41511,
475,31459,
476,34218,
477,30209,
478,32656,
479,30833,
480,32291,
481,30573,
482,51718,
483,37917,
484,29687,
485,29896,
486,41875,
487,30312,
488,33125,
489,-1,
490,-1,
491,-1,
492,-1,
493,-1,
494,29687,
495,34740,
496,50729,
497,32292,
498,50261,
499,45052,
500,35938,
501,48489,
502,31823,
503,46823,
504,32604,
505,34583,
506,35052,
507,31042,
508,32448,
509,31198,
510,47760,
511,31823,
512,-1,
513,31614,
514,-1,
515,-1,
516,-1,
517,-1,
518,-1,
519,-1,
520,25313,
521,64271,
522,48489,
523,32552,
524,51250,
525,40521,
526,-1,
527,-1,
528,-1,
529,-1,
530,-1,
531,72812,
532,55521,
533,42813,
534,54791,
535,-1,
536,43282,
537,37760,
538,32500,
539,48334,
540,38489,
541,48021,
542,36511,
543,-1,
544,-1,
545,-1,
546,-1,
547,-1,
548,-1,
549,-1,
550,52761,
551,37188,
552,36563,
553,32656,
554,35677,
555,32396,
556,30937,
557,46094,
558,32604,
559,-1,
560,62500,
561,-1,
562,49115,
563,46615,
564,30417,
565,42761,
566,29531,
567,32865,
568,29063,
569,28542,
570,42396,
571,29167,
572,44271,
573,31927,
574,-1,
575,-1,
576,29948,
577,45156,
578,31197,
579,32135,
580,31927,
581,31875,
582,46198,
583,30729,
584,30520,
585,28125,
586,30990,
587,29583,
588,-1,
589,77552,
590,43698,
591,38021,
592,46458,
593,33438,
594,37343,
595,31406,
596,30782,
597,48385,
598,31614,
599,47657,
600,40469,
601,-1,
602,69479,
603,42500,
604,33854,
605,-1,
606,-1,
607,-1,
608,-1,
609,-1,
610,-1,
611,24687,
612,38698,
613,36406,
614,28073,
615,-1,
616,46094,
617,43802,
618,31511,
619,27812,
620,-1,
621,-1,
622,-1,
623,-1,
624,60781,
625,54375,
626,32917,
627,85157,
628,18386,
629,48489,
630,30781,
631,28386,
632,29271,
633,31250,
634,47448,
635,29791,
636,44219,
637,32656,
638,30261,
639,49427,
640,-1,
641,-1,
642,19739,
643,30156,
644,45052,
645,31875,
646,45313,
647,31250,
648,29687,
649,43646,
650,31667,
651,30209,
652,30886,
653,-1,
654,58125,
655,34062,
656,30313,
657,29271,
658,45417,
659,29687,
660,45261,
661,29375,
662,28750,
663,30261,
664,44427,
665,36562,
666,31458,
667,-1,
668,12761,
669,43802,
670,29427,
671,29010,
672,30260,
673,29635,
674,43229,
675,29063,
676,35468,
677,-1,
678,-1,
679,-1,
680,-1,
681,-1,
682,-1,
683,-1,
684,-1,
685,-1,
686,31354,
687,49427,
688,47031,
689,31823,
690,29114,
691,29688,
692,46667,
693,44271,
694,53125,
695,39375,
696,-1,
697,-1,
698,-1,
699,-1,
700,-1,
701,45729,
702,-1,
703,35677,
704,-1,
705,16041,
706,-1,
707,13802,
708,34896,
709,33334,
710,-1,
711,-1,
712,-1,
713,-1,
714,-1,
715,-1,
716,-1,
