,n_secs_delay,
0,0,
1,-1,
2,-1,
3,21094,
4,-1,
5,-1,
6,-1,
7,34948,
8,46198,
9,44427,
10,32136,
11,29739,
12,30938,
13,29583,
14,53854,
15,44167,
16,36927,
17,-1,
18,53125,
19,-1,
20,-1,
21,77031,
22,53437,
23,35156,
24,37500,
25,34427,
26,31250,
27,44583,
28,30990,
29,38177,
30,68907,
31,33333,
32,49375,
33,31667,
34,32657,
35,-1,
36,29584,
37,62344,
38,46406,
39,40261,
40,33490,
41,47031,
42,32291,
43,48125,
44,34636,
45,47552,
46,-1,
47,-1,
48,14375,
49,45938,
50,57656,
51,36719,
52,46666,
53,31042,
54,56979,
55,-1,
56,-1,
57,51979,
58,-1,
59,50000,
60,-1,
61,-1,
62,-1,
63,64167,
64,-1,
65,50104,
66,-1,
67,-1,
68,41354,
69,33594,
70,40209,
71,-1,
72,11458,
73,39584,
74,36667,
75,45416,
76,32239,
77,-1,
78,-1,
79,-1,
80,-1,
81,31042,
82,39948,
83,56407,
84,33333,
85,32396,
86,-1,
87,18177,
88,40886,
89,45677,
90,45312,
91,39948,
92,32761,
93,35990,
94,32760,
95,32708,
96,36302,
97,36146,
98,34739,
99,37552,
100,31615,
101,37292,
102,36979,
103,34583,
104,32969,
105,41719,
106,30521,
107,32864,
108,32864,
109,31615,
110,34167,
111,36823,
112,35104,
113,40938,
114,34687,
115,28645,
116,35729,
117,31094,
118,30937,
119,33125,
120,53073,
121,34011,
122,38958,
123,38646,
124,37240,
125,35469,
126,37812,
127,29219,
128,30312,
129,31406,
130,28542,
131,33125,
132,33125,
133,39739,
134,32812,
135,29948,
136,41771,
137,32969,
138,42083,
139,35313,
140,33802,
141,39479,
142,33854,
143,33698,
144,35313,
145,32916,
146,49114,
147,31041,
148,32812,
149,37813,
150,39219,
151,35052,
152,34270,
153,35052,
154,35000,
155,37344,
156,35469,
157,33854,
158,34740,
159,33021,
160,-1,
161,13177,
162,41250,
163,62448,
164,31458,
165,38542,
166,34167,
167,32188,
168,42240,
169,36979,
170,34791,
171,32656,
172,36094,
173,71458,
174,40573,
175,33386,
176,32917,
177,33750,
178,34792,
179,32135,
180,33542,
181,33698,
182,33646,
183,32552,
184,34531,
185,34063,
186,33750,
187,42187,
188,30833,
189,34947,
190,41511,
191,30833,
192,33229,
193,30781,
194,33594,
195,31563,
196,-1,
197,53697,
198,30886,
199,33073,
200,38698,
201,32188,
202,29271,
203,31875,
204,33177,
205,31198,
206,35156,
207,32761,
208,44948,
209,33073,
210,37448,
211,36719,
212,41563,
213,34427,
214,35104,
215,31146,
216,36302,
217,74531,
218,52969,
219,31667,
220,34531,
221,33906,
222,31146,
223,29739,
224,32084,
225,29740,
226,35677,
227,35573,
228,36666,
229,33073,
230,31146,
231,29323,
232,31354,
233,31511,
234,30156,
235,32136,
236,31198,
237,30782,
238,29271,
239,37709,
240,31823,
241,32136,
242,35313,
243,33021,
244,37396,
245,31822,
246,36458,
247,33802,
248,31458,
249,35677,
250,33282,
251,34895,
252,42344,
253,32500,
254,41666,
255,30938,
256,35365,
257,30469,
258,32969,
259,45052,
260,28646,
261,34063,
262,32917,
263,35156,
264,32969,
265,33020,
266,35937,
267,30989,
268,37188,
269,-1,
270,-1,
271,35104,
272,39480,
273,35989,
274,40729,
275,53750,
276,45833,
277,29739,
278,36562,
279,31198,
280,34948,
281,34219,
282,32761,
283,35729,
284,35000,
285,-1,
286,24479,
287,40938,
288,35416,
289,35625,
290,36666,
291,34531,
292,28386,
293,29375,
294,46875,
295,26667,
296,31510,
297,27083,
298,27187,
299,26719,
300,26928,
301,41875,
302,27448,
303,26927,
304,26510,
305,26041,
306,40729,
307,26615,
308,26407,
309,26355,
310,27135,
311,-1,
312,21198,
313,41042,
314,30573,
315,29167,
316,45104,
317,42917,
318,31719,
319,42761,
320,29479,
321,42552,
322,29584,
323,28490,
324,29010,
325,29531,
326,45052,
327,29322,
328,28594,
329,41823,
330,28959,
331,43281,
332,29375,
333,28437,
334,28906,
335,28386,
336,43073,
337,29167,
338,28594,
339,29532,
340,28646,
341,42969,
342,29167,
343,28594,
344,28907,
345,28229,
346,42917,
347,29531,
348,32396,
349,31615,
350,31979,
351,31041,
352,29636,
353,29063,
354,29479,
355,47083,
356,30729,
357,43125,
358,29948,
359,34323,
360,33594,
361,30156,
362,32552,
363,48854,
364,43438,
365,30469,
366,42916,
367,42761,
368,30364,
369,32291,
370,31354,
371,29011,
372,45416,
373,26979,
374,30625,
375,28021,
376,26667,
377,41823,
378,26406,
379,26667,
380,27343,
381,26146,
382,47239,
383,-1,
384,48906,
385,-1,
386,22292,
387,44479,
388,28072,
389,40833,
390,27239,
391,25677,
392,46667,
393,-1,
394,47813,
395,-1,
396,-1,
397,-1,
398,-1,
399,-1,
400,20208,
401,47396,
402,-1,
403,-1,
404,-1,
405,-1,
406,81667,
407,64063,
408,30833,
409,31823,
410,31198,
411,39323,
412,31979,
413,36511,
414,31354,
415,36041,
416,30834,
417,36615,
418,30729,
419,30364,
420,31094,
421,30573,
422,37135,
423,31145,
424,30260,
425,30521,
426,30781,
427,36667,
428,30469,
429,37396,
430,30625,
431,30261,
432,32135,
433,30365,
434,34011,
435,36666,
436,-1,
437,50937,
438,37917,
439,42136,
440,40625,
441,37657,
442,37605,
443,30834,
444,36042,
445,36146,
446,30782,
447,53959,
448,31041,
449,35729,
450,30417,
451,31510,
452,54531,
453,30208,
454,54531,
455,30625,
456,50000,
457,50365,
458,-1,
459,249427,
460,31042,
461,54948,
462,31146,
463,30261,
464,30572,
465,30260,
466,53645,
467,37916,
468,-1,
469,31302,
470,36406,
471,38021,
472,40521,
473,31302,
474,30677,
475,55521,
476,32500,
477,39635,
478,30000,
479,30209,
480,54740,
481,30885,
482,53541,
483,30416,
484,30104,
485,30313,
486,30417,
487,53125,
488,31927,
489,39583,
490,30260,
491,30156,
492,53333,
493,30573,
494,50990,
495,34427,
496,50990,
497,31354,
498,76979,
499,30469,
500,63542,
501,29791,
502,38333,
503,33334,
504,101406,
505,86666,
506,36198,
507,54323,
508,32187,
509,30625,
510,30833,
511,30521,
512,53750,
513,31354,
514,34479,
515,30312,
516,30261,
517,54167,
518,30625,
519,37344,
520,31459,
521,53385,
522,31459,
523,30521,
524,30781,
525,30261,
526,81614,
527,36719,
528,50000,
529,31407,
530,33646,
531,121093,
532,34948,
533,57761,
534,51615,
535,37709,
536,54427,
537,36302,
538,50938,
539,33802,
540,34375,
541,36563,
542,36563,
543,34375,
544,38333,
545,34062,
546,47187,
547,32552,
548,35625,
549,34063,
550,33906,
551,34063,
552,33645,
553,39271,
554,33438,
555,31979,
556,33854,
557,34375,
558,37343,
559,33646,
560,36354,
561,33646,
562,31510,
563,33802,
564,33489,
565,34323,
566,47865,
567,33073,
568,32708,
569,67031,
570,-1,
571,27448,
572,36875,
573,33594,
574,61666,
575,34063,
576,33386,
577,53386,
578,51302,
579,64583,
580,35000,
581,-1,
582,-1,
583,32084,
584,63073,
585,59427,
586,35781,
587,39948,
588,37657,
589,64687,
590,36666,
591,56927,
592,34167,
593,77604,
594,33229,
595,33073,
596,61562,
597,35885,
598,34687,
599,34740,
600,97187,
601,54896,
602,33854,
603,55938,
604,33802,
605,34427,
606,33958,
607,37083,
608,53854,
609,36354,
610,44219,
611,34010,
612,33438,
613,58282,
614,43594,
615,57448,
616,36927,
617,55833,
618,47084,
619,33645,
620,54531,
621,77500,
622,35677,
623,55833,
624,34688,
625,40052,
626,33177,
627,34844,
628,55209,
629,35885,
630,39114,
631,35365,
632,32292,
633,56093,
634,35260,
635,56146,
636,34427,
637,33802,
638,-1,
639,-1,
640,82031,
641,-1,
642,94739,
643,56510,
644,34896,
645,54271,
646,35156,
647,35364,
648,-1,
649,84948,
650,34167,
651,53386,
652,33490,
653,53229,
654,30365,
655,34062,
656,29895,
657,33229,
658,53489,
659,29948,
660,30469,
661,48958,
662,-1,
663,46719,
664,30782,
665,30209,
666,54271,
667,29948,
668,53021,
669,30312,
670,33854,
671,29636,
672,29792,
673,53333,
674,30052,
675,30365,
676,29948,
677,29843,
678,53229,
679,30208,
680,53437,
681,33021,
682,50208,
683,52604,
684,-1,
685,24063,
686,34323,
687,53645,
688,30365,
689,29896,
690,29584,
691,29740,
692,53021,
693,30364,
694,52396,
695,30104,
696,31094,
697,29896,
698,30000,
699,54271,
700,30000,
701,29740,
702,29896,
703,61979,
704,48334,
705,30156,
706,33750,
707,29740,
708,30104,
709,30625,
710,30416,
711,30416,
712,30156,
713,31875,
714,30000,
715,29583,
716,53698,
