,n_secs_delay,
0,0,
1,-1,
2,-1,
3,-1,
4,164531,
5,-1,
6,-1,
7,-1,
8,-1,
9,-1,
10,-1,
11,29062,
12,44479,
13,34167,
14,50417,
15,29688,
16,31198,
17,32708,
18,30729,
19,46823,
20,40625,
21,41875,
22,32084,
23,42864,
24,30625,
25,29739,
26,28125,
27,30833,
28,44948,
29,29479,
30,30625,
31,33177,
32,32812,
33,46146,
34,42656,
35,28906,
36,28229,
37,32968,
38,34114,
39,47135,
40,31614,
41,42813,
42,30521,
43,31041,
44,42604,
45,31979,
46,40990,
47,28073,
48,26719,
49,42344,
50,30417,
51,29740,
52,45521,
53,59062,
54,43906,
55,54739,
56,46875,
57,33281,
58,34271,
59,50000,
60,32083,
61,34114,
62,31614,
63,34531,
64,30052,
65,30104,
66,58802,
67,30416,
68,-1,
69,-1,
70,-1,
71,-1,
72,120521,
73,32188,
74,45260,
75,29791,
76,40781,
77,39010,
78,52864,
79,30885,
80,47812,
81,28490,
82,31094,
83,27031,
84,27188,
85,41303,
86,26667,
87,30208,
88,26562,
89,25989,
90,40989,
91,26354,
92,29740,
93,26250,
94,27135,
95,40312,
96,28855,
97,27187,
98,28282,
99,27031,
100,41094,
101,27396,
102,26302,
103,29427,
104,27709,
105,40625,
106,30573,
107,27187,
108,28281,
109,26823,
110,43698,
111,31198,
112,42813,
113,44427,
114,38177,
115,53854,
116,28645,
117,40677,
118,27500,
119,40000,
120,28490,
121,25885,
122,41198,
123,42969,
124,38073,
125,27032,
126,28958,
127,28802,
128,41719,
129,70834,
130,32344,
131,29635,
132,-1,
133,-1,
134,-1,
135,-1,
136,21823,
137,30313,
138,27708,
139,26875,
140,41823,
141,27031,
142,28541,
143,42083,
144,27916,
145,41406,
146,26770,
147,26979,
148,40105,
149,26563,
150,31927,
151,40729,
152,33541,
153,-1,
154,-1,
155,-1,
156,-1,
157,-1,
158,-1,
159,-1,
160,49427,
161,38438,
162,42813,
163,34375,
164,35104,
165,31094,
166,37344,
167,36302,
168,35416,
169,41198,
170,36302,
171,32969,
172,34167,
173,34635,
174,33906,
175,35312,
176,40312,
177,37604,
178,46042,
179,35521,
180,32605,
181,33437,
182,-1,
183,19167,
184,37448,
185,74323,
186,50313,
187,40313,
188,37708,
189,37292,
190,48490,
191,31563,
192,31042,
193,36406,
194,34323,
195,37448,
196,41250,
197,36770,
198,37136,
199,34219,
200,31041,
201,38177,
202,42917,
203,36354,
204,36980,
205,51250,
206,34791,
207,-1,
208,21198,
209,41094,
210,34584,
211,33645,
212,34688,
213,42656,
214,35469,
215,47604,
216,78177,
217,39114,
218,44792,
219,34688,
220,32657,
221,61980,
222,32031,
223,-1,
224,-1,
225,-1,
226,-1,
227,-1,
228,52968,
229,47135,
230,36146,
231,38803,
232,61459,
233,30000,
234,34375,
235,35052,
236,34791,
237,37552,
238,33750,
239,46146,
240,35677,
241,35677,
242,35730,
243,32604,
244,46406,
245,41146,
246,34062,
247,35625,
248,63125,
249,63021,
250,28854,
251,37760,
252,34531,
253,40104,
254,35313,
255,40677,
256,36718,
257,35573,
258,35364,
259,33959,
260,40104,
261,33333,
262,36250,
263,45573,
264,-1,
265,62656,
266,43958,
267,36719,
268,43490,
269,35208,
270,32500,
271,34948,
272,36458,
273,35104,
274,36510,
275,37240,
276,52187,
277,-1,
278,19219,
279,38073,
280,32865,
281,43437,
282,63697,
283,36771,
284,35157,
285,31719,
286,32188,
287,32083,
288,33177,
289,-1,
290,13802,
291,31510,
292,32135,
293,30000,
294,31303,
295,30417,
296,32291,
297,30990,
298,32292,
299,31615,
300,32708,
301,31562,
302,45364,
303,31041,
304,32864,
305,31875,
306,32344,
307,29948,
308,29948,
309,30469,
310,29791,
311,33750,
312,30417,
313,30260,
314,31406,
315,33594,
316,30886,
317,30573,
318,30000,
319,29635,
320,30573,
321,31146,
322,-1,
323,-1,
324,17865,
325,51042,
326,31302,
327,37916,
328,33698,
329,30886,
330,30000,
331,33594,
332,31146,
333,30885,
334,30365,
335,30833,
336,36718,
337,30052,
338,30885,
339,30417,
340,50833,
341,31771,
342,32552,
343,43333,
344,37708,
345,36719,
346,33386,
347,54115,
348,36302,
349,33437,
350,35521,
351,40990,
352,34062,
353,31198,
354,34375,
355,32969,
356,32656,
357,30417,
358,33073,
359,32604,
360,34583,
361,38958,
362,32239,
363,43594,
364,33906,
365,32343,
366,33698,
367,32812,
368,32604,
369,76511,
370,30677,
371,33542,
372,35209,
373,33125,
374,30938,
375,34167,
376,33490,
377,31563,
378,33229,
379,33645,
380,33073,
381,30573,
382,32031,
383,31198,
384,30000,
385,28750,
386,31250,
387,29739,
388,30885,
389,29114,
390,29114,
391,30886,
392,29583,
393,28385,
394,31250,
395,35625,
396,31563,
397,32292,
398,39583,
399,36198,
400,30885,
401,29948,
402,30469,
403,30729,
404,30208,
405,30469,
406,29219,
407,28906,
408,31355,
409,29114,
410,47344,
411,48438,
412,32761,
413,32552,
414,32656,
415,33281,
416,29896,
417,33021,
418,31406,
419,28958,
420,27916,
421,28959,
422,40885,
423,35208,
424,70990,
425,24948,
426,-1,
427,24583,
428,37500,
429,31510,
430,36198,
431,33802,
432,37864,
433,35052,
434,36094,
435,33594,
436,37708,
437,34427,
438,52864,
439,33177,
440,39115,
441,32240,
442,33230,
443,35990,
444,31250,
445,37240,
446,39375,
447,30260,
448,37448,
449,33646,
450,33229,
451,68229,
452,40468,
453,32917,
454,37135,
455,34375,
456,63854,
457,34479,
458,34375,
459,32761,
460,38907,
461,37760,
462,52500,
463,33125,
464,32396,
465,32968,
466,32396,
467,48490,
468,32187,
469,31302,
470,-1,
471,49063,
472,35417,
473,34062,
474,32344,
475,30989,
476,32605,
477,29218,
478,42709,
479,27552,
480,28178,
481,26667,
482,26927,
483,40677,
484,28125,
485,29010,
486,27239,
487,27135,
488,42657,
489,27136,
490,26666,
491,26614,
492,26875,
493,41354,
494,27240,
495,40781,
496,27031,
497,26614,
498,26823,
499,27240,
500,43698,
501,27760,
502,28229,
503,27291,
504,27448,
505,39843,
506,27135,
507,26146,
508,27343,
509,49688,
510,43229,
511,28802,
512,29739,
513,28281,
514,28594,
515,52448,
516,-1,
517,-1,
518,-1,
519,-1,
520,-1,
521,-1,
522,57865,
523,74584,
524,32604,
525,29428,
526,31875,
527,30625,
528,30156,
529,29167,
530,35573,
531,29740,
532,31979,
533,29844,
534,28854,
535,29739,
536,29896,
537,30625,
538,30677,
539,31198,
540,29584,
541,29063,
542,29687,
543,29583,
544,57656,
545,-1,
546,41510,
547,32135,
548,32500,
549,31198,
550,34531,
551,34531,
552,30938,
553,31980,
554,33542,
555,34063,
556,39115,
557,36198,
558,33437,
559,33230,
560,31875,
561,35521,
562,33750,
563,31198,
564,30989,
565,32708,
566,36511,
567,46979,
568,31093,
569,58802,
570,36250,
571,35417,
572,32031,
573,31094,
574,31927,
575,31563,
576,34323,
577,40468,
578,33281,
579,30989,
580,33385,
581,38125,
582,57240,
583,37447,
584,35104,
585,32969,
586,32605,
587,31406,
588,34428,
589,33230,
590,33437,
591,34271,
592,33542,
593,35416,
594,32291,
595,30782,
596,33594,
597,35469,
598,35260,
599,32969,
600,31250,
601,31979,
602,33854,
603,30834,
604,30781,
605,30104,
606,30260,
607,30313,
608,48072,
609,32969,
610,37343,
611,29531,
612,30000,
613,32343,
614,33645,
615,29948,
616,30678,
617,34479,
618,35469,
619,38802,
620,33281,
621,35833,
622,35208,
623,31094,
624,35781,
625,33542,
626,31562,
627,33333,
628,31823,
629,36198,
630,32605,
631,31510,
632,37083,
633,33490,
634,-1,
635,18385,
636,36823,
637,32291,
638,32292,
639,34323,
640,33542,
641,32969,
642,32395,
643,32865,
644,33906,
645,31875,
646,32500,
647,34323,
648,31146,
649,-1,
650,23958,
651,39531,
652,42343,
653,32240,
654,34219,
655,33229,
656,36927,
657,35104,
658,33593,
659,33021,
660,32448,
661,31250,
662,34792,
663,34219,
664,32032,
665,30937,
666,34115,
667,32656,
668,34896,
669,34896,
670,34896,
671,33021,
672,34375,
673,32656,
674,33697,
675,33854,
676,32968,
677,31615,
678,33230,
679,-1,
680,20000,
681,36041,
682,32448,
683,33541,
684,29687,
685,29687,
686,30261,
687,32917,
688,30416,
689,51042,
690,35781,
691,31563,
692,48542,
693,30365,
694,43958,
695,31355,
696,30416,
697,46303,
698,31302,
699,44896,
700,34531,
701,31771,
702,38802,
703,33802,
704,31146,
705,32239,
706,32656,
707,33854,
708,40052,
709,31354,
710,30417,
711,53542,
712,29635,
713,29115,
714,30156,
715,46511,
716,29531,
