,n_secs_delay,
0,0,
1,-1,
2,-1,
3,59323,
4,32864,
5,40729,
6,41198,
7,27292,
8,28594,
9,41875,
10,27188,
11,28125,
12,26562,
13,26562,
14,26458,
15,26510,
16,43802,
17,27448,
18,27240,
19,26875,
20,27917,
21,26823,
22,39636,
23,26666,
24,26875,
25,25677,
26,26875,
27,-1,
28,66511,
29,26979,
30,27083,
31,29166,
32,25729,
33,26407,
34,26042,
35,25520,
36,40938,
37,26302,
38,39531,
39,26250,
40,25677,
41,25937,
42,26250,
43,26875,
44,26354,
45,25573,
46,25885,
47,40521,
48,26510,
49,40000,
50,26823,
51,27135,
52,26771,
53,26354,
54,26042,
55,26406,
56,41459,
57,26511,
58,39948,
59,26719,
60,25729,
61,25834,
62,25625,
63,25677,
64,26407,
65,41823,
66,26146,
67,39583,
68,26511,
69,25521,
70,25781,
71,25989,
72,30208,
73,40990,
74,26979,
75,29636,
76,25990,
77,25781,
78,25729,
79,25782,
80,39843,
81,26250,
82,39792,
83,27240,
84,29479,
85,26041,
86,26094,
87,25938,
88,25677,
89,40000,
90,26146,
91,39323,
92,26146,
93,40156,
94,27083,
95,25573,
96,40781,
97,26406,
98,25521,
99,26302,
100,28125,
101,25781,
102,26250,
103,29948,
104,25990,
105,26094,
106,25729,
107,26197,
108,40364,
109,26250,
110,39791,
111,26562,
112,29375,
113,25937,
114,27187,
115,25625,
116,26041,
117,40209,
118,26302,
119,39584,
120,27187,
121,29688,
122,26198,
123,30052,
124,25833,
125,25886,
126,25729,
127,26146,
128,40104,
129,39739,
130,39375,
131,28282,
132,26718,
133,29844,
134,25990,
135,32032,
136,26250,
137,26406,
138,40469,
139,26146,
140,39791,
141,26459,
142,29635,
143,25885,
144,26198,
145,25886,
146,26094,
147,39688,
148,26250,
149,39479,
150,26042,
151,25730,
152,26250,
153,29792,
154,26094,
155,25833,
156,26510,
157,25938,
158,39948,
159,25886,
160,39688,
161,26354,
162,29323,
163,26093,
164,26042,
165,25989,
166,25937,
167,40000,
168,25938,
169,39792,
170,26667,
171,29844,
172,26406,
173,29740,
174,26094,
175,37916,
176,28594,
177,29323,
178,44688,
179,29531,
180,42292,
181,29114,
182,42604,
183,29167,
184,29166,
185,28333,
186,28594,
187,43385,
188,28698,
189,42239,
190,28958,
191,32084,
192,28854,
193,32136,
194,28489,
195,28645,
196,28073,
197,28229,
198,43594,
199,28854,
200,42968,
201,29114,
202,27136,
203,28750,
204,28333,
205,28177,
206,28334,
207,44115,
208,28646,
209,27969,
210,28073,
211,28021,
212,31458,
213,28438,
214,28437,
215,28334,
216,29427,
217,42812,
218,28750,
219,43490,
220,29271,
221,32291,
222,28854,
223,32083,
224,28438,
225,28594,
226,28281,
227,28438,
228,42500,
229,28594,
230,42813,
231,28959,
232,31094,
233,28593,
234,28542,
235,28490,
236,28594,
237,42448,
238,28646,
239,42031,
240,29635,
241,28073,
242,28802,
243,32239,
244,28385,
245,28698,
246,28438,
247,28906,
248,42708,
249,28697,
250,41979,
251,28958,
252,28282,
253,28438,
254,28645,
255,41927,
256,28437,
257,42864,
258,28594,
259,42500,
260,28802,
261,33020,
262,28750,
263,42760,
264,28697,
265,42448,
266,28906,
267,32916,
268,28437,
269,28334,
270,27917,
271,-1,
272,69218,
273,33802,
274,29114,
275,28646,
276,28438,
277,29479,
278,43333,
279,28750,
280,42969,
281,28750,
282,43698,
283,29167,
284,28437,
285,28490,
286,28541,
287,41250,
288,28594,
289,28229,
290,27761,
291,32396,
292,28177,
293,28750,
294,28803,
295,41718,
296,28645,
297,28073,
298,28281,
299,42916,
300,28594,
301,42344,
302,29218,
303,33177,
304,28698,
305,28334,
306,28541,
307,28281,
308,42344,
309,28385,
310,41875,
311,29011,
312,29480,
313,29219,
314,28229,
315,28385,
316,28281,
317,44271,
318,28386,
319,29323,
320,31146,
321,32500,
322,28542,
323,28490,
324,29322,
325,28438,
326,28386,
327,42552,
328,28489,
329,42709,
330,29062,
331,32188,
332,28646,
333,31823,
334,29740,
335,29010,
336,28802,
337,28646,
338,42656,
339,28697,
340,42396,
341,28854,
342,42969,
343,29010,
344,28281,
345,28437,
346,28386,
347,42448,
348,28645,
349,42448,
350,28854,
351,31771,
352,28490,
353,32344,
354,28334,
355,29427,
356,28490,
357,28333,
358,42760,
359,28802,
360,42188,
361,28750,
362,28438,
363,28646,
364,28281,
365,28281,
366,29479,
367,42552,
368,28854,
369,28073,
370,34115,
371,42240,
372,42448,
373,28958,
374,41927,
375,29011,
376,43386,
377,42343,
378,29375,
379,32031,
380,28385,
381,28490,
382,28281,
383,28646,
384,28021,
385,28281,
386,42500,
387,29427,
388,42656,
389,28958,
390,31927,
391,28281,
392,28437,
393,28333,
394,28125,
395,41666,
396,28750,
397,42552,
398,29636,
399,31980,
400,28229,
401,28385,
402,28646,
403,28333,
404,28281,
405,28438,
406,42708,
407,28385,
408,43542,
409,28906,
410,31980,
411,28281,
412,28386,
413,28438,
414,28490,
415,43906,
416,28698,
417,42395,
418,28698,
419,29011,
420,28333,
421,28854,
422,28438,
423,28490,
424,28333,
425,27291,
426,42864,
427,29011,
428,42500,
429,28750,
430,28073,
431,28490,
432,28594,
433,28229,
434,28490,
435,42552,
436,28386,
437,42448,
438,28802,
439,32396,
440,29271,
441,28594,
442,28646,
443,28489,
444,28229,
445,28698,
446,42864,
447,28802,
448,42396,
449,28854,
450,33542,
451,28645,
452,28177,
453,28334,
454,28177,
455,28593,
456,43385,
457,29167,
458,42344,
459,29010,
460,32031,
461,29427,
462,28385,
463,28541,
464,28594,
465,44011,
466,28803,
467,42187,
468,29063,
469,28021,
470,28386,
471,28542,
472,28229,
473,28802,
474,28125,
475,29270,
476,42500,
477,28750,
478,42447,
479,29167,
480,28073,
481,28333,
482,29270,
483,28438,
484,28437,
485,42552,
486,28541,
487,42187,
488,28594,
489,31770,
490,28334,
491,28541,
492,29687,
493,28959,
494,28229,
495,28594,
496,42708,
497,28802,
498,41979,
499,28750,
500,32032,
501,28490,
502,28750,
503,28437,
504,28802,
505,42552,
506,28437,
507,42135,
508,30521,
509,28229,
510,28333,
511,28438,
512,29322,
513,29375,
514,28177,
515,28333,
516,42448,
517,29167,
518,42083,
519,29011,
520,28385,
521,28281,
522,28541,
523,28333,
524,29531,
525,42656,
526,28750,
527,42344,
528,28698,
529,48281,
530,28907,
531,29270,
532,28072,
533,28958,
534,29479,
535,28698,
536,42969,
537,28698,
538,42344,
539,28958,
540,32031,
541,28490,
542,28437,
543,28177,
544,28437,
545,42812,
546,28593,
547,42032,
548,30416,
549,44115,
550,28541,
551,42344,
552,28698,
553,42135,
554,29010,
555,32708,
556,28437,
557,28750,
558,28281,
559,28802,
560,42292,
561,28177,
562,42239,
563,28958,
564,31770,
565,28437,
566,29375,
567,28281,
568,28542,
569,42708,
570,28646,
571,42344,
572,28958,
573,42344,
574,29062,
575,28281,
576,31510,
577,28333,
578,28281,
579,28906,
580,42865,
581,28333,
582,42657,
583,28906,
584,31979,
585,28177,
586,28593,
587,29011,
588,28802,
589,42968,
590,28855,
591,42291,
592,29740,
593,41979,
594,29271,
595,28542,
596,28542,
597,29375,
598,43750,
599,28542,
600,42239,
601,28855,
602,42448,
603,28698,
604,32344,
605,28281,
606,28750,
607,28385,
608,29270,
609,42448,
610,42500,
611,42344,
612,42344,
613,29167,
614,32135,
615,28437,
616,28594,
617,28073,
618,29375,
619,42708,
620,28802,
621,42188,
622,28750,
623,41979,
624,29219,
625,28333,
626,28125,
627,28333,
628,42188,
629,29375,
630,42500,
631,29011,
632,42500,
633,29271,
634,31979,
635,28541,
636,28333,
637,28334,
638,28594,
639,43178,
640,28490,
641,42552,
642,28958,
643,27969,
644,28541,
645,28229,
646,28021,
647,28437,
648,42604,
649,28490,
650,43594,
651,28854,
652,42292,
653,29167,
654,28542,
655,28802,
656,41250,
657,28646,
658,28490,
659,42916,
660,28750,
661,42448,
662,28855,
663,31980,
664,28698,
665,28802,
666,28072,
667,28698,
668,42604,
669,28646,
670,42083,
671,29740,
672,42916,
673,29010,
674,32187,
675,28438,
676,28489,
677,28281,
678,28333,
679,42187,
680,28438,
681,43333,
682,28698,
683,42187,
684,29062,
685,28229,
686,28333,
687,28646,
688,44115,
689,28959,
690,27969,
691,27709,
692,30104,
693,32240,
694,28698,
695,28646,
696,41718,
697,28854,
698,43021,
699,28750,
700,42500,
701,28906,
702,43542,
703,29271,
704,31875,
705,28542,
706,28698,
707,28490,
708,28646,
709,42500,
710,28490,
711,42083,
712,28958,
713,29740,
714,28437,
715,28698,
716,28437,
