,n_secs_delay,
0,0,
1,-1,
2,68958,
3,30781,
4,33854,
5,26458,
6,28021,
7,27396,
8,29636,
9,31407,
10,45885,
11,33229,
12,28750,
13,29531,
14,29011,
15,28542,
16,28334,
17,28489,
18,33437,
19,28177,
20,34427,
21,28698,
22,28333,
23,32969,
24,28177,
25,28125,
26,29010,
27,27864,
28,27968,
29,42136,
30,32292,
31,29375,
32,31666,
33,28177,
34,28594,
35,28854,
36,27812,
37,28490,
38,27760,
39,30625,
40,29583,
41,28072,
42,28125,
43,28125,
44,31562,
45,29063,
46,28177,
47,28438,
48,28021,
49,42032,
50,30104,
51,30104,
52,29010,
53,29062,
54,41979,
55,28542,
56,28385,
57,27969,
58,28698,
59,28125,
60,29844,
61,42188,
62,29271,
63,29479,
64,30312,
65,28750,
66,28333,
67,27916,
68,28854,
69,28125,
70,28229,
71,41927,
72,29115,
73,29115,
74,28646,
75,27656,
76,30520,
77,29375,
78,28177,
79,27969,
80,29479,
81,27917,
82,28645,
83,42344,
84,29688,
85,29896,
86,41979,
87,28646,
88,29115,
89,30260,
90,26615,
91,29375,
92,28646,
93,28594,
94,28906,
95,41667,
96,29739,
97,28333,
98,29427,
99,33594,
100,28437,
101,42188,
102,28333,
103,28177,
104,32761,
105,28802,
106,28282,
107,28854,
108,28073,
109,28177,
110,57969,
111,33333,
112,29323,
113,31303,
114,27916,
115,28698,
116,28958,
117,27708,
118,27917,
119,27656,
120,42865,
121,28645,
122,29635,
123,30677,
124,28125,
125,28073,
126,43177,
127,30260,
128,41458,
129,28437,
130,29115,
131,29896,
132,28750,
133,29323,
134,28698,
135,28906,
136,29270,
137,41666,
138,30313,
139,28854,
140,41510,
141,28438,
142,28021,
143,31927,
144,28541,
145,28802,
146,28906,
147,28490,
148,27708,
149,41719,
150,32240,
151,29115,
152,29948,
153,28386,
154,42500,
155,28958,
156,27968,
157,30729,
158,29062,
159,41563,
160,28542,
161,28125,
162,30260,
163,29063,
164,28750,
165,29115,
166,28125,
167,28490,
168,45000,
169,46666,
170,30782,
171,29636,
172,28854,
173,29011,
174,41980,
175,28385,
176,28802,
177,28438,
178,28854,
179,28541,
180,29584,
181,29583,
182,28385,
183,41563,
184,30417,
185,28750,
186,41354,
187,28386,
188,29270,
189,29948,
190,29271,
191,32292,
192,28594,
193,28698,
194,28855,
195,45938,
196,42916,
197,29271,
198,29584,
199,29011,
200,28177,
201,43802,
202,28698,
203,28750,
204,30938,
205,29844,
206,42604,
207,28646,
208,28645,
209,29844,
210,26302,
211,29844,
212,41406,
213,28333,
214,28385,
215,27864,
216,28698,
217,28385,
218,42344,
219,33490,
220,28281,
221,29896,
222,28541,
223,28073,
224,33073,
225,28177,
226,28281,
227,28750,
228,27708,
229,27709,
230,41719,
231,32292,
232,28958,
233,31719,
234,27344,
235,28386,
236,28958,
237,27761,
238,31719,
239,27552,
240,28593,
241,28125,
242,27761,
243,30468,
244,28750,
245,31615,
246,28750,
247,27864,
248,28542,
249,27500,
250,28698,
251,42083,
252,28437,
253,28438,
254,27656,
255,28958,
256,28125,
257,29479,
258,42188,
259,30521,
260,42657,
261,31354,
262,30834,
263,30782,
264,30157,
265,31198,
266,31563,
267,30209,
268,32500,
269,34791,
270,31719,
271,34270,
272,30938,
273,31094,
274,56562,
275,29844,
276,28230,
277,28959,
278,29166,
279,28125,
280,28177,
281,30365,
282,29427,
283,42083,
284,28959,
285,29115,
286,30156,
287,29011,
288,28646,
289,27760,
290,29896,
291,28021,
292,42188,
293,30052,
294,28333,
295,30000,
296,42187,
297,28854,
298,29844,
299,29323,
300,28438,
301,31354,
302,28802,
303,27812,
304,28958,
305,28854,
306,28021,
307,42135,
308,30937,
309,29167,
310,29739,
311,28541,
312,28177,
313,43281,
314,29115,
315,31614,
316,28958,
317,28646,
318,27865,
319,28646,
320,29844,
321,29479,
322,28333,
323,41979,
324,29167,
325,29740,
326,28645,
327,29219,
328,29115,
329,28594,
330,41822,
331,30781,
332,29115,
333,41823,
334,29531,
335,28958,
336,32604,
337,28333,
338,29375,
339,28907,
340,28698,
341,28021,
342,30052,
343,32396,
344,29948,
345,30312,
346,28593,
347,29167,
348,28334,
349,28594,
350,30990,
351,28229,
352,28230,
353,27656,
354,28854,
355,28646,
356,28125,
357,29375,
358,42864,
359,29427,
360,30052,
361,28958,
362,29896,
363,38802,
364,32865,
365,42448,
366,36145,
367,47864,
368,29583,
369,28802,
370,34843,
371,28750,
372,28490,
373,28854,
374,28698,
375,30053,
376,28386,
377,28438,
378,28177,
379,28438,
380,28542,
381,28281,
382,28750,
383,28541,
384,36250,
385,32917,
386,47239,
387,29479,
388,28125,
389,28229,
390,29323,
391,27969,
392,28386,
393,30468,
394,29219,
395,41979,
396,28750,
397,28229,
398,31094,
399,29687,
400,28229,
401,28750,
402,28802,
403,27812,
404,29427,
405,28177,
406,27708,
407,42396,
408,29635,
409,29635,
410,42292,
411,29063,
412,29166,
413,30000,
414,28490,
415,27812,
416,27969,
417,29479,
418,27969,
419,29739,
420,31093,
421,28437,
422,41927,
423,28594,
424,28177,
425,32135,
426,32083,
427,27916,
428,28438,
429,28698,
430,27657,
431,29219,
432,28125,
433,27916,
434,31042,
435,30625,
436,29063,
437,41771,
438,28542,
439,28542,
440,32552,
441,29323,
442,27864,
443,28802,
444,28802,
445,27656,
446,41875,
447,29791,
448,29427,
449,41719,
450,28906,
451,28906,
452,30312,
453,28750,
454,41719,
455,29115,
456,28490,
457,27761,
458,28541,
459,29583,
460,29479,
461,26355,
462,42812,
463,29167,
464,29896,
465,28803,
466,29688,
467,41979,
468,33229,
469,28021,
470,27968,
471,29531,
472,28594,
473,30000,
474,36875,
475,29583,
476,41719,
477,28907,
478,28177,
479,30625,
480,28906,
481,27865,
482,28802,
483,29011,
484,27812,
485,42292,
486,29844,
487,29531,
488,41823,
489,29844,
490,42656,
491,29635,
492,29375,
493,29427,
494,31823,
495,28645,
496,27916,
497,29323,
498,28177,
499,30938,
500,28438,
501,28437,
502,28750,
503,28229,
504,28073,
505,28386,
506,42708,
507,28490,
508,29375,
509,27604,
510,32187,
511,30938,
512,30052,
513,30469,
514,28958,
515,28386,
516,27916,
517,28490,
518,42448,
519,28750,
520,28697,
521,31041,
522,29010,
523,28177,
524,29375,
525,28697,
526,27708,
527,29844,
528,42239,
529,47500,
530,30000,
531,29219,
532,29167,
533,41928,
534,28959,
535,28438,
536,27917,
537,29271,
538,28542,
539,29791,
540,42396,
541,29271,
542,29844,
543,28334,
544,28802,
545,42865,
546,29270,
547,28541,
548,32240,
549,28438,
550,27865,
551,29323,
552,28229,
553,28282,
554,29844,
555,31927,
556,28958,
557,42291,
558,28698,
559,26562,
560,42865,
561,29011,
562,31511,
563,28646,
564,28490,
565,27917,
566,29063,
567,30313,
568,29531,
569,28854,
570,28490,
571,42656,
572,29948,
573,28698,
574,28750,
575,29166,
576,29166,
577,42135,
578,30782,
579,28958,
580,42500,
581,29063,
582,28802,
583,32187,
584,29323,
585,29271,
586,29428,
587,28959,
588,27969,
589,29844,
590,31666,
591,29323,
592,29115,
593,28386,
594,29687,
595,28386,
596,28489,
597,29167,
598,27656,
599,43333,
600,28594,
601,28020,
602,27760,
603,27708,
604,27552,
605,28750,
606,28906,
607,27657,
608,29323,
609,30261,
610,29323,
611,42500,
612,28802,
613,29479,
614,30104,
615,28750,
616,28125,
617,27813,
618,29323,
619,27813,
620,29479,
621,28073,
622,43229,
623,29010,
624,28593,
625,28802,
626,28854,
627,28386,
628,29375,
629,29583,
630,28125,
631,29948,
632,28594,
633,29167,
634,31615,
635,28177,
636,29271,
637,28386,
638,28750,
639,28073,
640,27761,
641,64584,
642,28698,
643,30000,
644,29427,
645,28750,
646,27968,
647,28489,
648,41823,
649,29270,
650,28438,
651,28125,
652,28698,
653,29896,
654,28542,
655,31354,
656,29167,
657,27709,
658,25521,
659,29271,
660,29479,
661,28282,
662,42187,
663,30625,
664,28802,
665,41719,
666,28437,
667,28958,
668,30365,
669,29219,
670,28177,
671,28646,
672,28698,
673,27760,
674,41823,
675,29427,
676,29687,
677,41875,
678,29583,
679,29635,
680,29896,
681,29218,
682,43177,
683,32500,
684,28438,
685,30833,
686,28854,
687,28438,
688,27917,
689,28021,
690,30052,
691,29375,
692,28907,
693,28750,
694,29322,
695,42135,
696,28594,
697,31511,
698,30520,
699,29115,
700,42396,
701,28750,
702,28333,
703,30729,
704,29375,
705,28229,
706,28854,
707,29063,
708,27709,
709,41823,
710,29687,
711,29687,
712,42500,
713,32553,
714,42188,
715,29791,
716,29219,
