,n_secs_delay,
0,0,
1,-1,
2,-1,
3,41666,
4,28125,
5,35417,
6,27812,
7,41250,
8,27239,
9,30417,
10,27448,
11,26510,
12,26875,
13,25573,
14,41146,
15,26458,
16,33698,
17,50104,
18,31927,
19,30886,
20,39739,
21,28907,
22,26354,
23,26354,
24,25833,
25,41042,
26,26562,
27,39479,
28,26823,
29,25886,
30,25468,
31,25729,
32,39635,
33,26146,
34,41563,
35,26979,
36,27136,
37,26979,
38,26094,
39,26250,
40,25677,
41,40156,
42,26406,
43,27032,
44,26197,
45,25625,
46,25521,
47,25000,
48,40000,
49,26458,
50,39479,
51,26094,
52,25833,
53,25677,
54,25521,
55,39271,
56,26250,
57,40000,
58,39844,
59,28282,
60,26562,
61,25938,
62,25989,
63,25365,
64,40052,
65,26562,
66,29843,
67,25989,
68,25729,
69,25625,
70,25573,
71,41250,
72,26093,
73,29427,
74,25469,
75,25521,
76,26667,
77,45677,
78,40261,
79,26979,
80,25781,
81,25886,
82,25625,
83,27031,
84,25885,
85,26145,
86,25729,
87,40729,
88,26250,
89,43541,
90,26563,
91,25833,
92,25990,
93,25625,
94,28490,
95,25678,
96,39740,
97,26094,
98,29636,
99,25989,
100,25833,
101,26041,
102,25677,
103,41562,
104,26198,
105,40261,
106,26250,
107,25729,
108,25886,
109,25573,
110,26302,
111,25781,
112,40000,
113,25938,
114,40625,
115,26250,
116,25990,
117,25885,
118,26771,
119,27448,
120,26614,
121,40208,
122,26302,
123,39740,
124,26198,
125,25573,
126,26094,
127,25885,
128,25937,
129,25833,
130,39895,
131,26094,
132,29740,
133,25937,
134,25365,
135,26094,
136,25781,
137,44062,
138,26510,
139,26407,
140,26094,
141,41302,
142,28021,
143,26198,
144,28646,
145,40156,
146,26458,
147,25729,
148,26771,
149,25833,
150,40208,
151,26458,
152,39479,
153,26146,
154,30104,
155,26042,
156,25782,
157,26042,
158,25729,
159,41667,
160,26510,
161,27083,
162,25781,
163,25886,
164,25886,
165,39531,
166,26614,
167,25573,
168,26042,
169,25729,
170,26615,
171,25677,
172,26198,
173,25573,
174,39896,
175,26355,
176,25677,
177,26250,
178,25729,
179,25729,
180,25625,
181,26875,
182,26041,
183,40573,
184,26355,
185,29531,
186,25833,
187,25781,
188,25781,
189,25573,
190,25730,
191,25573,
192,40260,
193,26459,
194,29375,
195,26146,
196,25625,
197,26042,
198,25886,
199,43282,
200,26511,
201,39844,
202,30781,
203,33958,
204,29167,
205,28281,
206,28802,
207,27135,
208,43073,
209,28697,
210,42448,
211,28854,
212,28281,
213,30730,
214,28385,
215,28281,
216,28073,
217,42813,
218,28958,
219,31771,
220,27969,
221,27969,
222,28229,
223,28542,
224,45781,
225,28125,
226,27917,
227,27552,
228,27812,
229,42552,
230,29010,
231,42135,
232,28437,
233,28334,
234,29531,
235,28281,
236,43334,
237,28802,
238,42031,
239,28802,
240,28333,
241,28125,
242,28125,
243,28594,
244,30833,
245,29219,
246,28177,
247,42292,
248,29218,
249,32396,
250,28177,
251,28073,
252,28385,
253,28334,
254,42500,
255,28646,
256,43281,
257,28646,
258,32291,
259,28125,
260,28073,
261,28489,
262,28593,
263,42448,
264,28646,
265,42448,
266,28906,
267,28125,
268,28438,
269,28177,
270,28281,
271,27969,
272,43125,
273,28594,
274,31927,
275,28386,
276,28333,
277,29115,
278,43646,
279,26615,
280,26406,
281,26302,
282,25625,
283,26094,
284,25625,
285,-1,
286,-1,
287,80260,
288,27136,
289,43698,
290,29167,
291,32605,
292,28385,
293,28281,
294,28229,
295,28386,
296,41719,
297,28854,
298,42083,
299,28854,
300,32344,
301,28386,
302,28386,
303,28698,
304,28385,
305,42761,
306,28854,
307,42239,
308,28490,
309,28958,
310,27812,
311,29531,
312,43646,
313,29114,
314,28334,
315,28281,
316,28073,
317,44635,
318,28750,
319,28854,
320,29114,
321,28645,
322,28073,
323,43645,
324,28906,
325,42395,
326,28697,
327,28386,
328,30209,
329,28697,
330,44271,
331,28645,
332,42500,
333,28906,
334,31718,
335,28490,
336,28281,
337,28958,
338,27656,
339,42396,
340,28750,
341,41927,
342,29011,
343,28281,
344,29531,
345,28385,
346,28438,
347,28229,
348,42656,
349,28750,
350,31979,
351,28698,
352,28021,
353,28437,
354,28230,
355,42657,
356,28490,
357,42552,
358,28907,
359,32500,
360,28282,
361,28281,
362,28854,
363,28281,
364,42708,
365,28959,
366,42395,
367,28698,
368,28959,
369,28437,
370,28438,
371,28958,
372,28334,
373,42500,
374,29375,
375,31510,
376,27865,
377,28021,
378,28177,
379,28541,
380,29427,
381,28906,
382,42656,
383,28854,
384,31927,
385,28282,
386,28177,
387,28386,
388,28021,
389,45260,
390,28958,
391,33594,
392,28593,
393,41875,
394,28646,
395,29219,
396,42917,
397,28645,
398,28281,
399,28281,
400,28281,
401,42813,
402,28750,
403,42188,
404,28750,
405,28125,
406,28438,
407,28073,
408,28698,
409,29219,
410,42396,
411,28958,
412,43490,
413,43906,
414,29375,
415,29167,
416,28490,
417,28750,
418,28073,
419,42500,
420,28958,
421,28021,
422,28333,
423,28542,
424,28906,
425,28542,
426,28698,
427,27916,
428,42604,
429,29166,
430,31979,
431,28229,
432,28281,
433,28386,
434,28907,
435,28958,
436,27865,
437,42500,
438,28959,
439,32031,
440,27968,
441,28489,
442,28489,
443,28282,
444,45104,
445,28698,
446,42292,
447,29063,
448,31979,
449,28438,
450,28021,
451,28803,
452,29532,
453,59532,
454,29115,
455,44167,
456,29219,
457,28125,
458,28386,
459,28230,
460,28542,
461,28021,
462,42604,
463,28802,
464,32187,
465,28281,
466,28177,
467,28802,
468,28073,
469,46198,
470,28958,
471,28125,
472,28438,
473,28646,
474,28177,
475,42032,
476,43697,
477,30677,
478,28646,
479,27656,
480,28125,
481,44063,
482,28854,
483,27969,
484,28334,
485,28490,
486,28021,
487,42396,
488,29011,
489,42604,
490,28959,
491,28385,
492,28542,
493,28229,
494,44427,
495,28542,
496,43334,
497,29062,
498,32239,
499,28542,
500,28229,
501,28698,
502,27135,
503,42552,
504,29166,
505,42343,
506,28855,
507,28177,
508,28489,
509,28750,
510,28542,
511,28177,
512,42552,
513,29063,
514,32031,
515,28125,
516,28073,
517,28542,
518,28334,
519,44271,
520,28594,
521,43593,
522,28959,
523,31875,
524,28438,
525,28125,
526,28646,
527,27136,
528,41979,
529,28907,
530,42395,
531,29167,
532,28125,
533,29531,
534,28333,
535,28386,
536,28177,
537,42448,
538,29427,
539,32187,
540,28802,
541,28490,
542,28802,
543,28334,
544,44583,
545,28750,
546,42292,
547,28802,
548,32031,
549,28229,
550,28177,
551,28958,
552,27291,
553,42448,
554,28906,
555,43334,
556,28750,
557,28281,
558,28437,
559,28334,
560,36093,
561,43021,
562,42188,
563,41875,
564,29062,
565,28125,
566,29479,
567,28333,
568,28542,
569,28229,
570,42813,
571,29271,
572,32395,
573,28802,
574,27969,
575,28907,
576,28282,
577,42083,
578,28750,
579,42344,
580,29531,
581,32084,
582,35365,
583,28489,
584,28802,
585,28438,
586,42917,
587,28698,
588,42916,
589,28698,
590,28282,
591,28073,
592,28073,
593,43021,
594,29219,
595,28282,
596,27656,
597,28594,
598,28281,
599,43490,
600,29219,
601,32031,
602,28229,
603,32031,
604,30730,
605,27864,
606,42917,
607,28906,
608,42187,
609,29323,
610,28698,
611,28646,
612,28125,
613,28541,
614,28281,
615,42812,
616,29115,
617,42396,
618,28541,
619,28073,
620,28489,
621,29063,
622,29010,
623,28125,
624,42760,
625,29270,
626,42187,
627,29375,
628,32031,
629,27968,
630,28282,
631,28281,
632,28333,
633,44219,
634,28646,
635,42605,
636,29115,
637,44010,
638,29792,
639,28281,
640,28906,
641,28438,
642,29479,
643,28281,
644,28178,
645,27708,
646,28959,
647,43021,
648,28802,
649,28593,
650,28645,
651,28281,
652,46094,
653,29062,
654,28125,
655,28490,
656,28593,
657,28281,
658,28489,
659,28333,
660,42813,
661,29010,
662,42396,
663,29531,
664,28385,
665,28698,
666,28438,
667,28490,
668,28229,
669,42864,
670,28854,
671,41979,
672,29375,
673,28125,
674,28125,
675,32292,
676,28698,
677,28177,
678,28542,
679,27865,
680,42708,
681,29114,
682,42239,
683,28750,
684,29219,
685,28646,
686,28437,
687,28490,
688,28333,
689,28333,
690,28230,
691,42605,
692,29010,
693,32292,
694,28073,
695,32500,
696,28386,
697,28177,
698,28438,
699,28020,
700,46094,
701,28854,
702,29063,
703,28281,
704,29531,
705,28385,
706,28385,
707,28229,
708,43073,
709,29114,
710,42917,
711,28594,
712,28489,
713,28489,
714,28698,
715,28490,
716,28386,
