,n_secs_delay,
0,0,
1,-1,
2,87135,
3,19792,
4,61146,
5,33177,
6,27031,
7,26302,
8,27813,
9,41406,
10,26667,
11,28229,
12,38646,
13,26927,
14,41458,
15,26979,
16,29792,
17,26146,
18,41093,
19,50156,
20,26822,
21,39896,
22,27136,
23,26719,
24,25521,
25,25833,
26,25938,
27,26041,
28,39896,
29,26771,
30,29479,
31,25937,
32,25417,
33,25468,
34,25833,
35,40208,
36,26511,
37,29531,
38,32343,
39,40677,
40,52864,
41,34115,
42,42187,
43,27031,
44,39583,
45,27187,
46,39323,
47,26406,
48,25834,
49,27812,
50,25938,
51,39844,
52,26511,
53,39219,
54,26563,
55,25625,
56,25625,
57,26823,
58,39166,
59,26406,
60,39740,
61,27135,
62,25990,
63,25364,
64,25364,
65,39479,
66,26458,
67,27604,
68,25625,
69,25833,
70,25469,
71,25521,
72,39375,
73,27292,
74,25416,
75,25573,
76,25573,
77,25573,
78,31093,
79,26302,
80,26666,
81,26250,
82,26250,
83,41719,
84,27760,
85,39635,
86,26823,
87,26198,
88,25782,
89,25886,
90,39584,
91,26354,
92,39427,
93,26250,
94,30469,
95,26042,
96,26980,
97,25625,
98,40469,
99,26563,
100,39687,
101,39688,
102,28646,
103,30677,
104,25677,
105,26146,
106,25573,
107,26146,
108,39792,
109,26563,
110,39532,
111,26563,
112,31875,
113,26406,
114,26979,
115,25573,
116,26458,
117,40990,
118,26406,
119,39635,
120,26145,
121,25990,
122,25885,
123,26250,
124,46615,
125,26406,
126,39167,
127,26667,
128,40834,
129,26302,
130,30104,
131,25938,
132,25989,
133,26093,
134,26562,
135,39739,
136,26875,
137,39323,
138,26354,
139,30417,
140,26146,
141,26406,
142,25781,
143,26198,
144,40365,
145,26042,
146,39323,
147,26302,
148,25989,
149,25781,
150,27084,
151,26459,
152,26094,
153,40000,
154,26510,
155,39323,
156,26458,
157,26458,
158,25781,
159,25989,
160,42031,
161,26302,
162,39427,
163,26719,
164,29375,
165,25938,
166,36042,
167,28438,
168,28542,
169,42813,
170,28906,
171,42395,
172,29791,
173,28021,
174,28073,
175,29010,
176,43281,
177,28437,
178,42083,
179,29062,
180,27969,
181,28281,
182,28073,
183,29323,
184,28021,
185,28437,
186,42396,
187,29114,
188,42239,
189,28594,
190,28594,
191,28020,
192,28490,
193,42292,
194,29687,
195,42239,
196,28750,
197,32604,
198,28438,
199,28593,
200,28020,
201,28438,
202,42292,
203,28802,
204,42240,
205,29531,
206,28334,
207,29115,
208,29323,
209,28281,
210,29063,
211,42969,
212,28854,
213,42604,
214,28854,
215,32605,
216,29114,
217,28855,
218,28490,
219,29062,
220,42656,
221,28594,
222,42187,
223,28594,
224,28594,
225,28646,
226,28490,
227,28489,
228,29792,
229,42396,
230,28959,
231,42188,
232,28490,
233,28386,
234,28177,
235,28490,
236,41510,
237,28802,
238,43281,
239,29271,
240,32656,
241,28385,
242,29010,
243,28073,
244,28333,
245,42864,
246,28698,
247,42396,
248,28854,
249,33385,
250,28594,
251,28698,
252,28177,
253,28333,
254,43021,
255,28958,
256,42448,
257,28906,
258,28489,
259,29323,
260,29114,
261,28229,
262,29532,
263,42396,
264,28698,
265,28125,
266,46511,
267,42291,
268,42135,
269,28958,
270,33020,
271,28750,
272,28802,
273,27864,
274,28750,
275,42552,
276,28959,
277,42448,
278,28854,
279,32135,
280,29063,
281,43697,
282,29062,
283,32135,
284,28021,
285,28906,
286,28333,
287,28594,
288,-1,
289,-1,
290,46093,
291,31823,
292,29271,
293,29218,
294,44063,
295,29323,
296,42969,
297,28958,
298,28230,
299,28073,
300,30937,
301,43385,
302,28750,
303,43750,
304,29010,
305,28802,
306,28125,
307,28593,
308,28333,
309,28437,
310,44115,
311,29271,
312,42969,
313,28854,
314,32760,
315,28229,
316,28802,
317,28282,
318,28958,
319,42552,
320,28958,
321,42136,
322,28959,
323,28645,
324,28229,
325,29479,
326,28334,
327,28438,
328,28125,
329,28333,
330,28490,
331,28698,
332,43073,
333,30209,
334,42500,
335,28854,
336,33125,
337,28333,
338,28437,
339,28229,
340,28489,
341,42708,
342,31302,
343,42552,
344,28802,
345,32032,
346,28334,
347,28542,
348,44062,
349,28958,
350,28906,
351,29323,
352,43541,
353,29115,
354,32708,
355,28281,
356,28854,
357,28386,
358,28333,
359,42656,
360,29167,
361,42344,
362,28958,
363,28333,
364,28645,
365,29114,
366,28125,
367,28542,
368,43385,
369,29218,
370,42396,
371,28803,
372,28230,
373,28281,
374,76094,
375,43854,
376,29375,
377,32709,
378,28541,
379,29791,
380,28229,
381,28750,
382,42917,
383,28854,
384,42188,
385,28750,
386,32708,
387,28489,
388,28646,
389,28125,
390,28646,
391,42604,
392,28645,
393,42239,
394,29114,
395,28854,
396,28437,
397,28854,
398,28385,
399,28177,
400,43177,
401,29063,
402,42291,
403,28855,
404,28281,
405,28750,
406,29063,
407,33333,
408,32083,
409,28697,
410,28698,
411,29063,
412,28438,
413,43021,
414,28698,
415,56667,
416,28906,
417,29375,
418,28437,
419,28698,
420,28490,
421,28541,
422,43594,
423,29010,
424,42239,
425,28958,
426,29010,
427,28541,
428,28593,
429,30938,
430,47448,
431,29010,
432,29167,
433,33073,
434,28229,
435,28385,
436,28958,
437,43385,
438,28646,
439,42344,
440,29166,
441,28333,
442,28437,
443,28594,
444,28073,
445,28438,
446,42656,
447,30261,
448,42239,
449,28906,
450,28750,
451,28021,
452,28698,
453,30365,
454,31615,
455,28333,
456,28958,
457,47917,
458,29062,
459,42708,
460,29115,
461,42188,
462,28802,
463,32032,
464,28437,
465,28438,
466,29010,
467,28646,
468,42709,
469,28698,
470,42292,
471,28698,
472,32344,
473,28281,
474,28542,
475,28125,
476,28646,
477,43593,
478,31354,
479,42240,
480,28802,
481,28645,
482,28333,
483,28646,
484,28177,
485,28386,
486,28229,
487,28021,
488,29166,
489,28855,
490,42500,
491,28698,
492,42136,
493,28750,
494,32188,
495,28438,
496,28437,
497,28229,
498,42395,
499,43177,
500,28906,
501,42395,
502,29062,
503,32395,
504,28438,
505,28750,
506,28229,
507,28489,
508,42188,
509,30781,
510,42344,
511,29219,
512,32239,
513,28490,
514,28177,
515,28385,
516,27916,
517,28489,
518,42135,
519,30364,
520,43333,
521,29010,
522,42448,
523,28854,
524,42239,
525,29115,
526,32500,
527,28437,
528,28646,
529,28073,
530,29115,
531,43438,
532,28854,
533,42031,
534,28750,
535,32187,
536,28541,
537,28541,
538,28177,
539,42708,
540,42917,
541,29219,
542,43073,
543,28802,
544,33073,
545,28281,
546,28646,
547,28386,
548,28541,
549,42500,
550,29219,
551,42188,
552,28750,
553,29479,
554,28177,
555,28333,
556,28281,
557,28489,
558,42448,
559,28802,
560,42187,
561,28645,
562,28646,
563,27969,
564,28750,
565,43438,
566,28490,
567,41927,
568,29428,
569,31823,
570,28386,
571,28750,
572,28386,
573,28594,
574,43437,
575,28750,
576,42032,
577,28646,
578,32344,
579,28073,
580,28750,
581,40834,
582,28802,
583,42292,
584,29167,
585,43281,
586,28698,
587,32292,
588,28334,
589,28021,
590,27969,
591,28490,
592,42500,
593,28542,
594,42083,
595,28698,
596,47708,
597,28907,
598,28854,
599,42708,
600,42448,
601,29062,
602,30521,
603,30260,
604,28750,
605,28125,
606,28802,
607,43959,
608,28802,
609,42396,
610,28958,
611,28282,
612,28125,
613,28594,
614,28542,
615,29739,
616,42448,
617,28958,
618,42083,
619,29740,
620,28438,
621,28073,
622,28854,
623,56354,
624,29532,
625,42395,
626,29011,
627,32604,
628,28021,
629,28593,
630,29323,
631,28281,
632,42865,
633,28594,
634,42188,
635,29792,
636,32865,
637,28437,
638,28698,
639,28125,
640,29792,
641,42865,
642,28542,
643,41928,
644,28750,
645,28646,
646,28594,
647,28906,
648,28750,
649,29323,
650,42865,
651,29167,
652,43229,
653,29062,
654,28281,
655,28177,
656,28854,
657,28282,
658,28333,
659,42240,
660,28959,
661,42136,
662,28802,
663,29479,
664,28281,
665,29218,
666,28438,
667,29480,
668,42657,
669,29219,
670,42553,
671,28959,
672,28489,
673,29427,
674,28594,
675,28334,
676,31041,
677,42604,
678,28802,
679,42187,
680,28593,
681,28177,
682,28593,
683,27760,
684,29687,
685,28437,
686,31198,
687,42813,
688,28906,
689,42291,
690,28802,
691,28906,
692,27916,
693,28906,
694,28177,
695,28542,
696,43385,
697,29115,
698,41979,
699,28750,
700,28645,
701,28281,
702,28646,
703,43177,
704,29428,
705,42239,
706,41510,
707,32344,
708,29062,
709,28958,
710,28177,
711,28594,
712,42553,
713,28959,
714,42136,
715,28542,
716,28229,
