,n_secs_delay,
0,0,
1,-1,
2,65625,
3,44948,
4,32500,
5,48802,
6,46042,
7,33802,
8,44583,
9,31771,
10,40885,
11,43855,
12,31094,
13,30000,
14,44428,
15,30156,
16,27448,
17,28906,
18,26875,
19,30886,
20,43854,
21,30521,
22,30104,
23,28907,
24,29688,
25,30260,
26,29271,
27,29167,
28,44739,
29,33750,
30,54271,
31,33333,
32,53750,
33,51354,
34,31562,
35,30000,
36,30677,
37,30573,
38,30104,
39,29583,
40,40833,
41,44062,
42,33438,
43,44270,
44,32135,
45,30156,
46,33333,
47,29427,
48,29219,
49,34010,
50,29114,
51,29219,
52,31615,
53,29531,
54,29479,
55,44948,
56,27813,
57,30989,
58,43906,
59,30365,
60,30729,
61,43489,
62,30000,
63,29896,
64,43489,
65,29688,
66,32760,
67,29375,
68,30417,
69,29532,
70,29480,
71,29896,
72,44583,
73,29844,
74,33594,
75,44010,
76,30781,
77,29531,
78,29844,
79,29948,
80,43854,
81,29479,
82,43542,
83,30261,
84,29635,
85,29843,
86,29167,
87,44739,
88,30365,
89,30157,
90,29688,
91,29167,
92,29739,
93,49479,
94,29584,
95,30573,
96,29167,
97,29063,
98,44219,
99,30260,
100,44375,
101,30313,
102,29167,
103,30938,
104,29479,
105,29323,
106,29115,
107,29844,
108,27969,
109,29948,
110,30833,
111,44739,
112,29896,
113,44531,
114,30677,
115,30104,
116,29636,
117,29062,
118,44219,
119,30417,
120,30365,
121,30521,
122,29427,
123,28906,
124,29531,
125,43177,
126,30573,
127,29375,
128,30625,
129,29948,
130,43385,
131,30833,
132,29843,
133,29584,
134,29792,
135,43333,
136,29844,
137,30416,
138,29792,
139,29323,
140,43907,
141,30365,
142,29896,
143,29584,
144,30052,
145,29167,
146,29948,
147,44166,
148,30312,
149,33646,
150,30573,
151,29479,
152,30677,
153,30989,
154,27292,
155,30885,
156,44688,
157,30364,
158,29792,
159,29219,
160,30000,
161,29688,
162,29323,
163,29219,
164,44584,
165,29844,
166,29583,
167,29271,
168,30625,
169,29531,
170,47396,
171,30364,
172,43959,
173,29791,
174,32657,
175,29166,
176,30260,
177,35468,
178,29844,
179,29531,
180,29480,
181,29895,
182,29271,
183,29583,
184,29010,
185,44896,
186,30052,
187,29063,
188,43802,
189,30052,
190,29688,
191,44895,
192,29688,
193,29427,
194,32813,
195,29427,
196,29323,
197,43802,
198,43438,
199,30313,
200,29636,
201,29219,
202,29584,
203,29687,
204,33125,
205,29115,
206,28750,
207,30104,
208,30104,
209,29271,
210,29948,
211,30261,
212,29271,
213,29583,
214,30104,
215,29791,
216,47292,
217,30000,
218,44479,
219,29895,
220,29479,
221,44427,
222,30052,
223,29844,
224,29687,
225,29688,
226,30156,
227,29167,
228,30000,
229,28906,
230,29115,
231,28906,
232,44115,
233,29479,
234,29375,
235,43906,
236,30208,
237,30209,
238,29740,
239,29270,
240,44479,
241,30729,
242,29583,
243,29427,
244,29584,
245,30261,
246,29844,
247,29428,
248,30209,
249,30625,
250,29480,
251,29583,
252,27552,
253,43802,
254,30052,
255,29636,
256,30417,
257,29739,
258,29583,
259,29844,
260,30677,
261,44062,
262,30104,
263,29948,
264,43229,
265,29636,
266,29271,
267,30156,
268,30261,
269,43855,
270,29844,
271,29896,
272,29323,
273,29062,
274,29532,
275,29375,
276,43021,
277,29740,
278,29219,
279,29687,
280,30677,
281,29427,
282,29375,
283,31354,
284,45365,
285,29792,
286,29375,
287,45000,
288,30521,
289,43125,
290,30000,
291,30521,
292,30208,
293,29271,
294,43542,
295,30365,
296,30313,
297,58698,
298,44427,
299,29948,
300,42813,
301,29843,
302,29167,
303,34063,
304,29063,
305,29479,
306,30209,
307,29010,
308,29323,
309,43958,
310,29583,
311,28959,
312,43386,
313,30365,
314,30313,
315,44218,
316,30104,
317,29583,
318,43750,
319,29948,
320,29948,
321,29739,
322,27657,
323,30781,
324,43645,
325,44270,
326,30521,
327,43959,
328,30417,
329,29271,
330,44011,
331,30053,
332,29635,
333,30365,
334,29740,
335,29011,
336,28906,
337,43281,
338,29532,
339,29427,
340,29896,
341,46250,
342,30521,
343,29792,
344,29687,
345,30105,
346,29688,
347,43698,
348,29792,
349,29480,
350,28073,
351,34271,
352,30469,
353,29479,
354,44114,
355,30260,
356,43229,
357,30886,
358,29531,
359,29739,
360,30156,
361,45000,
362,29323,
363,43177,
364,29687,
365,30052,
366,33698,
367,29479,
368,31094,
369,29687,
370,29531,
371,29480,
372,33281,
373,29219,
374,29271,
375,29583,
376,29219,
377,43750,
378,29948,
379,29219,
380,34010,
381,30208,
382,29375,
383,29895,
384,29375,
385,29011,
386,43333,
387,45677,
388,29791,
389,43750,
390,30260,
391,30052,
392,33490,
393,29010,
394,29219,
395,32031,
396,29844,
397,29479,
398,29375,
399,29636,
400,29323,
401,29271,
402,44323,
403,30208,
404,43698,
405,29791,
406,28958,
407,44687,
408,29531,
409,32917,
410,30052,
411,29270,
412,29531,
413,29636,
414,30052,
415,28541,
416,29063,
417,43438,
418,43281,
419,29635,
420,33125,
421,29844,
422,30157,
423,33125,
424,28854,
425,43594,
426,83281,
427,30052,
428,29375,
429,29271,
430,30209,
431,29792,
432,44687,
433,44166,
434,30365,
435,43490,
436,29843,
437,29219,
438,44010,
439,29844,
440,30000,
441,44479,
442,29948,
443,29480,
444,29792,
445,29375,
446,29375,
447,29323,
448,29531,
449,28281,
450,30365,
451,30104,
452,29895,
453,43437,
454,29688,
455,43386,
456,30209,
457,30573,
458,44479,
459,30312,
460,29635,
461,29688,
462,29011,
463,29219,
464,43542,
465,30573,
466,30156,
467,29011,
468,30886,
469,43698,
470,29739,
471,43646,
472,43073,
473,29948,
474,44323,
475,29844,
476,28906,
477,43542,
478,29739,
479,29479,
480,44011,
481,29479,
482,30209,
483,30469,
484,29532,
485,29427,
486,29688,
487,43125,
488,30938,
489,29322,
490,29010,
491,30156,
492,43490,
493,29791,
494,43021,
495,43281,
496,29896,
497,29688,
498,29792,
499,30156,
500,29532,
501,29583,
502,29271,
503,44063,
504,29687,
505,29427,
506,30625,
507,29218,
508,29115,
509,29323,
510,42917,
511,30938,
512,44428,
513,30260,
514,29844,
515,29739,
516,29219,
517,44063,
518,30261,
519,28958,
520,43803,
521,29739,
522,29843,
523,43698,
524,29531,
525,43334,
526,44115,
527,29948,
528,33229,
529,30000,
530,29115,
531,29115,
532,30104,
533,29531,
534,30572,
535,29375,
536,44375,
537,29948,
538,30416,
539,33073,
540,29115,
541,30365,
542,33386,
543,29271,
544,29531,
545,44010,
546,29896,
547,27292,
548,46042,
549,29948,
550,43593,
551,30104,
552,30156,
553,30781,
554,29687,
555,29583,
556,30261,
557,29115,
558,29114,
559,29636,
560,43125,
561,30729,
562,29219,
563,29843,
564,29740,
565,43906,
566,30000,
567,29792,
568,30052,
569,30469,
570,29427,
571,45104,
572,30416,
573,29792,
574,43906,
575,29948,
576,29688,
577,43333,
578,30156,
579,41822,
580,29375,
581,30365,
582,29687,
583,43594,
584,31146,
585,43646,
586,30625,
587,29584,
588,43333,
589,29583,
590,29792,
591,29167,
592,30260,
593,29687,
594,29323,
595,29948,
596,29844,
597,29479,
598,29115,
599,29114,
600,29740,
601,28907,
602,43386,
603,44323,
604,30052,
605,43229,
606,30261,
607,29114,
608,33021,
609,29167,
610,28958,
611,43333,
612,29427,
613,32917,
614,29010,
615,30156,
616,29218,
617,29635,
618,30677,
619,43750,
620,29948,
621,29531,
622,29427,
623,29584,
624,28854,
625,29687,
626,29635,
627,43542,
628,29584,
629,29792,
630,44740,
631,29583,
632,29479,
633,30417,
634,29062,
635,29531,
636,29427,
637,43282,
638,30729,
639,29115,
640,29583,
641,29739,
642,43802,
643,29843,
644,32500,
645,27656,
646,30521,
647,29218,
648,29063,
649,29323,
650,29584,
651,29114,
652,44114,
653,44270,
654,29896,
655,29479,
656,30052,
657,29531,
658,32916,
659,30052,
660,30000,
661,43594,
662,29427,
663,32813,
664,29635,
665,30157,
666,31667,
667,29427,
668,44375,
669,44531,
670,29896,
671,43490,
672,44010,
673,29895,
674,33021,
675,29115,
676,28907,
677,29583,
678,29584,
679,29688,
680,44791,
681,30104,
682,48750,
683,30261,
684,30365,
685,43646,
686,29895,
687,29531,
688,32969,
689,29063,
690,29218,
691,30052,
692,29791,
693,29323,
694,44375,
695,30312,
696,29792,
697,43594,
698,30052,
699,29584,
700,43906,
701,29792,
702,43490,
703,44166,
704,29896,
705,29532,
706,29844,
707,30469,
708,29427,
709,29844,
710,28958,
711,43229,
712,29479,
713,30365,
714,29063,
715,33594,
716,29063,
