,n_secs_delay,
0,0,
1,-1,
2,83490,
3,31666,
4,33645,
5,30052,
6,34010,
7,29635,
8,33125,
9,32813,
10,29739,
11,29948,
12,29896,
13,28906,
14,30208,
15,30834,
16,31042,
17,33750,
18,29375,
19,31198,
20,33646,
21,29739,
22,29375,
23,30365,
24,33386,
25,34063,
26,32553,
27,29791,
28,30521,
29,43438,
30,30208,
31,30729,
32,30261,
33,31198,
34,43907,
35,42761,
36,30000,
37,32864,
38,47448,
39,29635,
40,42552,
41,29948,
42,44219,
43,29844,
44,42552,
45,29948,
46,29791,
47,29375,
48,42292,
49,29948,
50,42553,
51,29896,
52,42448,
53,29791,
54,42343,
55,29739,
56,30000,
57,29427,
58,42292,
59,42708,
60,30625,
61,42188,
62,29791,
63,42500,
64,30000,
65,42084,
66,32812,
67,42396,
68,30000,
69,41875,
70,29739,
71,41771,
72,32656,
73,42552,
74,36927,
75,46354,
76,30104,
77,42969,
78,29792,
79,41979,
80,30000,
81,42292,
82,46510,
83,29792,
84,42552,
85,33073,
86,29584,
87,29115,
88,29375,
89,29323,
90,42240,
91,29792,
92,42188,
93,29687,
94,42552,
95,29687,
96,30209,
97,36458,
98,29427,
99,29479,
100,34114,
101,29583,
102,29427,
103,29895,
104,29323,
105,42917,
106,30261,
107,41875,
108,29843,
109,42083,
110,30104,
111,43229,
112,29844,
113,35416,
114,29636,
115,42709,
116,29896,
117,43854,
118,42552,
119,30625,
120,29792,
121,29584,
122,29167,
123,43125,
124,30052,
125,29427,
126,29583,
127,44114,
128,30052,
129,42500,
130,29687,
131,42396,
132,29740,
133,42031,
134,30157,
135,41979,
136,29739,
137,43281,
138,29948,
139,34218,
140,29427,
141,42396,
142,29688,
143,42240,
144,29843,
145,42083,
146,30000,
147,42552,
148,29583,
149,44166,
150,33073,
151,29843,
152,42187,
153,30156,
154,42448,
155,29896,
156,29532,
157,29218,
158,41875,
159,29688,
160,42239,
161,29583,
162,41979,
163,29948,
164,42657,
165,29427,
166,42553,
167,29948,
168,42031,
169,29740,
170,29688,
171,29792,
172,42448,
173,29740,
174,42187,
175,29740,
176,42083,
177,29791,
178,41823,
179,29843,
180,29948,
181,29688,
182,42135,
183,30000,
184,42448,
185,29688,
186,42083,
187,29895,
188,42396,
189,30104,
190,31562,
191,29479,
192,29167,
193,29427,
194,42448,
195,29583,
196,29896,
197,30677,
198,42447,
199,30209,
200,42032,
201,29583,
202,42240,
203,29792,
204,42136,
205,30104,
206,30000,
207,29375,
208,42917,
209,29844,
210,42396,
211,29844,
212,42136,
213,29791,
214,42552,
215,33281,
216,29636,
217,42396,
218,30156,
219,42500,
220,29740,
221,42031,
222,29791,
223,30364,
224,29531,
225,42396,
226,29635,
227,42135,
228,29740,
229,42135,
230,29375,
231,43594,
232,30573,
233,29583,
234,29271,
235,42447,
236,29635,
237,42031,
238,29739,
239,42500,
240,30156,
241,44271,
242,42240,
243,29896,
244,42447,
245,29948,
246,42396,
247,29636,
248,42396,
249,29791,
250,42448,
251,29896,
252,42500,
253,29948,
254,31198,
255,29896,
256,29219,
257,29271,
258,42552,
259,29740,
260,29531,
261,29375,
262,42605,
263,32969,
264,43646,
265,30000,
266,42292,
267,29688,
268,41875,
269,30000,
270,30000,
271,29635,
272,42865,
273,32813,
274,42188,
275,30104,
276,42448,
277,29844,
278,42187,
279,30573,
280,29323,
281,42657,
282,29792,
283,43750,
284,29740,
285,29844,
286,31354,
287,29531,
288,43229,
289,29792,
290,42760,
291,30000,
292,42813,
293,30052,
294,42292,
295,30156,
296,42032,
297,30260,
298,42656,
299,30000,
300,34219,
301,29636,
302,42448,
303,29844,
304,42188,
305,30000,
306,43437,
307,29895,
308,41875,
309,29844,
310,29896,
311,29323,
312,43906,
313,29843,
314,42031,
315,30156,
316,42604,
317,29583,
318,42136,
319,30000,
320,33698,
321,29323,
322,29375,
323,29427,
324,42968,
325,29740,
326,42135,
327,29688,
328,42344,
329,29635,
330,29844,
331,29531,
332,42188,
333,30000,
334,42031,
335,29584,
336,42032,
337,29688,
338,42344,
339,29791,
340,29896,
341,29896,
342,42864,
343,31823,
344,29583,
345,42812,
346,29896,
347,42396,
348,29791,
349,42136,
350,30260,
351,42448,
352,29792,
353,43334,
354,29895,
355,42031,
356,29479,
357,42240,
358,30104,
359,42552,
360,127239,
361,33854,
362,29739,
363,29427,
364,30052,
365,29480,
366,42812,
367,30157,
368,42812,
369,29739,
370,42813,
371,29896,
372,42083,
373,29739,
374,42083,
375,29948,
376,29896,
377,29479,
378,42969,
379,32709,
380,42136,
381,29948,
382,42292,
383,30729,
384,42344,
385,30833,
386,30625,
387,33177,
388,29635,
389,29531,
390,29584,
391,29531,
392,42344,
393,30052,
394,42604,
395,30000,
396,42448,
397,30000,
398,42187,
399,30000,
400,29844,
401,29375,
402,42292,
403,30000,
404,42343,
405,29896,
406,42083,
407,29584,
408,42395,
409,43073,
410,32500,
411,29948,
412,29583,
413,42813,
414,29896,
415,29948,
416,29583,
417,42344,
418,30469,
419,42604,
420,30000,
421,42187,
422,29740,
423,42292,
424,29688,
425,42656,
426,31302,
427,42656,
428,30260,
429,29844,
430,42240,
431,29948,
432,42448,
433,29844,
434,44271,
435,29948,
436,42605,
437,29896,
438,41979,
439,30105,
440,41718,
441,29635,
442,42136,
443,29896,
444,42292,
445,29896,
446,29947,
447,29375,
448,42187,
449,42135,
450,30573,
451,42761,
452,29792,
453,33438,
454,29323,
455,29427,
456,29635,
457,29271,
458,66458,
459,30052,
460,30365,
461,29896,
462,43854,
463,29739,
464,42239,
465,30000,
466,41979,
467,29948,
468,42552,
469,42344,
470,29895,
471,42292,
472,31771,
473,29635,
474,42708,
475,29792,
476,43594,
477,29636,
478,41979,
479,29844,
480,42240,
481,29895,
482,42032,
483,29791,
484,43802,
485,30260,
486,34532,
487,29635,
488,42291,
489,30000,
490,42708,
491,30052,
492,42187,
493,30260,
494,42083,
495,30000,
496,42084,
497,29791,
498,42240,
499,30000,
500,29896,
501,30729,
502,42813,
503,30000,
504,42812,
505,29896,
506,42605,
507,29792,
508,42032,
509,30208,
510,42604,
511,29791,
512,30677,
513,43021,
514,30469,
515,42292,
516,29792,
517,42500,
518,29791,
519,42656,
520,42656,
521,30469,
522,29844,
523,29584,
524,29740,
525,29583,
526,30677,
527,43177,
528,30729,
529,42500,
530,30209,
531,42240,
532,30000,
533,30052,
534,29479,
535,43020,
536,31927,
537,29583,
538,43542,
539,29843,
540,41979,
541,29688,
542,42344,
543,33333,
544,42396,
545,29792,
546,41875,
547,29896,
548,42083,
549,29844,
550,29843,
551,29583,
552,42761,
553,30312,
554,42916,
555,29636,
556,41822,
557,29843,
558,42083,
559,29843,
560,42448,
561,30104,
562,42292,
563,30052,
564,29844,
565,29532,
566,42396,
567,29792,
568,43906,
569,29947,
570,42187,
571,29740,
572,42136,
573,29792,
574,29896,
575,29063,
576,42292,
577,42447,
578,30625,
579,42500,
580,30000,
581,42188,
582,29792,
583,42240,
584,31198,
585,44479,
586,30000,
587,42500,
588,29688,
589,42292,
590,29792,
591,42292,
592,30104,
593,29896,
594,29479,
595,42657,
596,29844,
597,42291,
598,29635,
599,42187,
600,29792,
601,29843,
602,42447,
603,29687,
604,42239,
605,30000,
606,42239,
607,30052,
608,41927,
609,30105,
610,30052,
611,29427,
612,42396,
613,29948,
614,42083,
615,29427,
616,42552,
617,31250,
618,42032,
619,30000,
620,29791,
621,29323,
622,42500,
623,29688,
624,42448,
625,29792,
626,42447,
627,29792,
628,42083,
629,30208,
630,34323,
631,29583,
632,42500,
633,29739,
634,42188,
635,29948,
636,42343,
637,29896,
638,42552,
639,29636,
640,29532,
641,29739,
642,30052,
643,43958,
644,29688,
645,42396,
646,30000,
647,42552,
648,30156,
649,42760,
650,29844,
651,43385,
652,29948,
653,42187,
654,29479,
655,42188,
656,29844,
657,29792,
658,29480,
659,42447,
660,29844,
661,29583,
662,29375,
663,29635,
664,31198,
665,29687,
666,42500,
667,29844,
668,42292,
669,30000,
670,42448,
671,32657,
672,41979,
673,29948,
674,42709,
675,32552,
676,42032,
677,30365,
678,42552,
679,29792,
680,42240,
681,29896,
682,30260,
683,29323,
684,42708,
685,30052,
686,42709,
687,29844,
688,41927,
689,29896,
690,29948,
691,29635,
692,42396,
693,29687,
694,43646,
695,29844,
696,42865,
697,29896,
698,42343,
699,29791,
700,42656,
701,29844,
702,43177,
703,29843,
704,47448,
705,42239,
706,30260,
707,42292,
708,30157,
709,42240,
710,30104,
711,42448,
712,30677,
713,44167,
714,29844,
715,42240,
716,29792,
