,n_secs_delay,
0,0,
1,-1,
2,89792,
3,35469,
4,30990,
5,33073,
6,35573,
7,33594,
8,30729,
9,29687,
10,29844,
11,30677,
12,28907,
13,30834,
14,29740,
15,30833,
16,29792,
17,35885,
18,30730,
19,30937,
20,30573,
21,29947,
22,33906,
23,29428,
24,30521,
25,30157,
26,29479,
27,30052,
28,29532,
29,42343,
30,29843,
31,30209,
32,30677,
33,42760,
34,30208,
35,42344,
36,32969,
37,29792,
38,29636,
39,29479,
40,29583,
41,42604,
42,29948,
43,42344,
44,30208,
45,48385,
46,34375,
47,29479,
48,29114,
49,29583,
50,29583,
51,44010,
52,30104,
53,42448,
54,29532,
55,42448,
56,29635,
57,29948,
58,32709,
59,42396,
60,32865,
61,29740,
62,29479,
63,29636,
64,29688,
65,43125,
66,29791,
67,43333,
68,121146,
69,30260,
70,30157,
71,30364,
72,45677,
73,33437,
74,29896,
75,30938,
76,42761,
77,30156,
78,42396,
79,30000,
80,34271,
81,29583,
82,49479,
83,29844,
84,29947,
85,29792,
86,43021,
87,29739,
88,44531,
89,29531,
90,49219,
91,30208,
92,29896,
93,29636,
94,43958,
95,29843,
96,42031,
97,29740,
98,29791,
99,32552,
100,42656,
101,29948,
102,43282,
103,29739,
104,42083,
105,29479,
106,29687,
107,29583,
108,42396,
109,29844,
110,33958,
111,29843,
112,29635,
113,29167,
114,42552,
115,29791,
116,29791,
117,29479,
118,42448,
119,30052,
120,43907,
121,29948,
122,30052,
123,29219,
124,44687,
125,30104,
126,29635,
127,29167,
128,42865,
129,29948,
130,42917,
131,29844,
132,42500,
133,29948,
134,30521,
135,29427,
136,29688,
137,29843,
138,29740,
139,43021,
140,30104,
141,29948,
142,29323,
143,42552,
144,29636,
145,42865,
146,30156,
147,42656,
148,29948,
149,29896,
150,29583,
151,42604,
152,29948,
153,42448,
154,30520,
155,42709,
156,29740,
157,29740,
158,29428,
159,42604,
160,29844,
161,42656,
162,29844,
163,42605,
164,30000,
165,30052,
166,29636,
167,42605,
168,30104,
169,42500,
170,29740,
171,43490,
172,29791,
173,30260,
174,29375,
175,42969,
176,30104,
177,33906,
178,29532,
179,29687,
180,29583,
181,49844,
182,29844,
183,29844,
184,29479,
185,42708,
186,29792,
187,42969,
188,29895,
189,42552,
190,30052,
191,29792,
192,29531,
193,42344,
194,30104,
195,42135,
196,30104,
197,42291,
198,30052,
199,30260,
200,42813,
201,29844,
202,29844,
203,29166,
204,42708,
205,29948,
206,30156,
207,29271,
208,42709,
209,30000,
210,41927,
211,30052,
212,42240,
213,30052,
214,30052,
215,29584,
216,42656,
217,29948,
218,42760,
219,29844,
220,29583,
221,29636,
222,42708,
223,29896,
224,30104,
225,29427,
226,42812,
227,29895,
228,42395,
229,29895,
230,30000,
231,30729,
232,42917,
233,29740,
234,42291,
235,29688,
236,42292,
237,29948,
238,30157,
239,29583,
240,44114,
241,44011,
242,30886,
243,42917,
244,29739,
245,43177,
246,30104,
247,43907,
248,30052,
249,42656,
250,30052,
251,42448,
252,30104,
253,29791,
254,29427,
255,42969,
256,29947,
257,42916,
258,29740,
259,42500,
260,30000,
261,29791,
262,30521,
263,42917,
264,30157,
265,29583,
266,43229,
267,30104,
268,42604,
269,29948,
270,29844,
271,29531,
272,44115,
273,29948,
274,42500,
275,29948,
276,30052,
277,29791,
278,42760,
279,30104,
280,44011,
281,38646,
282,30469,
283,29687,
284,50052,
285,30105,
286,30000,
287,29739,
288,42864,
289,30000,
290,42917,
291,30157,
292,30208,
293,29792,
294,43490,
295,30157,
296,42500,
297,30104,
298,42813,
299,29687,
300,29844,
301,29635,
302,42865,
303,29896,
304,33750,
305,29635,
306,30833,
307,29583,
308,42344,
309,29895,
310,30000,
311,29739,
312,42864,
313,29896,
314,42239,
315,30468,
316,33906,
317,29479,
318,29948,
319,30000,
320,29479,
321,42917,
322,30053,
323,42760,
324,30833,
325,42552,
326,30000,
327,30000,
328,29531,
329,43125,
330,29740,
331,29583,
332,42552,
333,29948,
334,49792,
335,30052,
336,30052,
337,29479,
338,42760,
339,29948,
340,42395,
341,30000,
342,29896,
343,29740,
344,43437,
345,30104,
346,42343,
347,47396,
348,42500,
349,29895,
350,30104,
351,29583,
352,42917,
353,29896,
354,42656,
355,29791,
356,42760,
357,29687,
358,29896,
359,29583,
360,42760,
361,30000,
362,42448,
363,29948,
364,42344,
365,29584,
366,30104,
367,29635,
368,42708,
369,30312,
370,33594,
371,29688,
372,29688,
373,29583,
374,42813,
375,30469,
376,29948,
377,29479,
378,43125,
379,29948,
380,42604,
381,30156,
382,42656,
383,30208,
384,29948,
385,29843,
386,42916,
387,30208,
388,42605,
389,29948,
390,42552,
391,29896,
392,30209,
393,29635,
394,43021,
395,30052,
396,29531,
397,42291,
398,29948,
399,42136,
400,30937,
401,29948,
402,29636,
403,42760,
404,29844,
405,42552,
406,29688,
407,30052,
408,29792,
409,44167,
410,30104,
411,29428,
412,29532,
413,48802,
414,29636,
415,42969,
416,30156,
417,42552,
418,30989,
419,29688,
420,29479,
421,42812,
422,29843,
423,42604,
424,30104,
425,30365,
426,29323,
427,42864,
428,29844,
429,43021,
430,33021,
431,42448,
432,29896,
433,30052,
434,29584,
435,42552,
436,42552,
437,30833,
438,42604,
439,29636,
440,42708,
441,29844,
442,42761,
443,30261,
444,42709,
445,33594,
446,42656,
447,30053,
448,30105,
449,29427,
450,42760,
451,30313,
452,42500,
453,29843,
454,41979,
455,30052,
456,29896,
457,29896,
458,42656,
459,31875,
460,29844,
461,42656,
462,29636,
463,42448,
464,30000,
465,29792,
466,29687,
467,42291,
468,30052,
469,42760,
470,29792,
471,29948,
472,29844,
473,42656,
474,30209,
475,42500,
476,38958,
477,42604,
478,29584,
479,29739,
480,29584,
481,42552,
482,30052,
483,42291,
484,29896,
485,30052,
486,29636,
487,42395,
488,30052,
489,29687,
490,29739,
491,42083,
492,29895,
493,43489,
494,29427,
495,29843,
496,29531,
497,42709,
498,42292,
499,41458,
500,42240,
501,29792,
502,30052,
503,29583,
504,42864,
505,30209,
506,33698,
507,29635,
508,30261,
509,29687,
510,42813,
511,30000,
512,29843,
513,29427,
514,42812,
515,30105,
516,42448,
517,29740,
518,43229,
519,30000,
520,30104,
521,29531,
522,42604,
523,42292,
524,30000,
525,30104,
526,29687,
527,50052,
528,30208,
529,30104,
530,29896,
531,42656,
532,29636,
533,42500,
534,29896,
535,30104,
536,29687,
537,42968,
538,30000,
539,42500,
540,43386,
541,42968,
542,30053,
543,30573,
544,29636,
545,29844,
546,29583,
547,42917,
548,29739,
549,42812,
550,29843,
551,29583,
552,29948,
553,43282,
554,29792,
555,42708,
556,29740,
557,42239,
558,29427,
559,29948,
560,30990,
561,42969,
562,29844,
563,34010,
564,29479,
565,29479,
566,29636,
567,42552,
568,30312,
569,30729,
570,29688,
571,42969,
572,30157,
573,42865,
574,30260,
575,42656,
576,30052,
577,30052,
578,30052,
579,42709,
580,29844,
581,42083,
582,29896,
583,42396,
584,29688,
585,29844,
586,29532,
587,43073,
588,30209,
589,30000,
590,42448,
591,30052,
592,42343,
593,30156,
594,29896,
595,29739,
596,42916,
597,29740,
598,42291,
599,29792,
600,29896,
601,29532,
602,42969,
603,30104,
604,42916,
605,43646,
606,42135,
607,29896,
608,30209,
609,29531,
610,42448,
611,30104,
612,42708,
613,29948,
614,42292,
615,29739,
616,30312,
617,32812,
618,42657,
619,30052,
620,42656,
621,29844,
622,42344,
623,29531,
624,29583,
625,29688,
626,42396,
627,29792,
628,34010,
629,29947,
630,29427,
631,29167,
632,42552,
633,30104,
634,30208,
635,29635,
636,42343,
637,29948,
638,42760,
639,30260,
640,34271,
641,29583,
642,42656,
643,29948,
644,30156,
645,29323,
646,42552,
647,29948,
648,42813,
649,29687,
650,42812,
651,29843,
652,30677,
653,42396,
654,29896,
655,43073,
656,30677,
657,42864,
658,30104,
659,30104,
660,29635,
661,42604,
662,29896,
663,43542,
664,32604,
665,29635,
666,42708,
667,29948,
668,42604,
669,30052,
670,42448,
671,30417,
672,29791,
673,32656,
674,43177,
675,30000,
676,42135,
677,30000,
678,42500,
679,30885,
680,29427,
681,29740,
682,43073,
683,29896,
684,42188,
685,29948,
686,34375,
687,29636,
688,42657,
689,44010,
690,30104,
691,29948,
692,29792,
693,29740,
694,29688,
695,29428,
696,30260,
697,42708,
698,30052,
699,42969,
700,29792,
701,29948,
702,29636,
703,42291,
704,29896,
705,42396,
706,30208,
707,42916,
708,30208,
709,29844,
710,29375,
711,42500,
712,29688,
713,42448,
714,44219,
715,30209,
716,30678,
