,n_secs_delay,
0,0,
1,-1,
2,92240,
3,46979,
4,39688,
5,58281,
6,33645,
7,61302,
8,34948,
9,35052,
10,39323,
11,35469,
12,32500,
13,49428,
14,32136,
15,46094,
16,39010,
17,35156,
18,35417,
19,34584,
20,46302,
21,38645,
22,32031,
23,33855,
24,34480,
25,32239,
26,40781,
27,33958,
28,32604,
29,38542,
30,33385,
31,46354,
32,38437,
33,32760,
34,46303,
35,38750,
36,53385,
37,33593,
38,32969,
39,33125,
40,33802,
41,32813,
42,34792,
43,55521,
44,70782,
45,31614,
46,46146,
47,31303,
48,31823,
49,33854,
50,29948,
51,30573,
52,29896,
53,29948,
54,30417,
55,30157,
56,30729,
57,31667,
58,33021,
59,30938,
60,31980,
61,34375,
62,30730,
63,30937,
64,29844,
65,29479,
66,45730,
67,31198,
68,30052,
69,30052,
70,30729,
71,32083,
72,31198,
73,33698,
74,30468,
75,31458,
76,30677,
77,30625,
78,30052,
79,46198,
80,30365,
81,29844,
82,30782,
83,29948,
84,29896,
85,32031,
86,44896,
87,33021,
88,30625,
89,31146,
90,30261,
91,30416,
92,33281,
93,30156,
94,30208,
95,29896,
96,29479,
97,31823,
98,31302,
99,30208,
100,30000,
101,30678,
102,45365,
103,32292,
104,31667,
105,31511,
106,31615,
107,30052,
108,29636,
109,46562,
110,30416,
111,29688,
112,30364,
113,30365,
114,32396,
115,31041,
116,45104,
117,31510,
118,30208,
119,29896,
120,30885,
121,29687,
122,29427,
123,30000,
124,45156,
125,31302,
126,31823,
127,31146,
128,30521,
129,45469,
130,30468,
131,30677,
132,29948,
133,30886,
134,30104,
135,31719,
136,45781,
137,32188,
138,30625,
139,29844,
140,31250,
141,53385,
142,30677,
143,30730,
144,30312,
145,30886,
146,32188,
147,34011,
148,31250,
149,45052,
150,30261,
151,30521,
152,34062,
153,29427,
154,27656,
155,31719,
156,30730,
157,31093,
158,46145,
159,34115,
160,30677,
161,32240,
162,30521,
163,30000,
164,30573,
165,29739,
166,29896,
167,30885,
168,29896,
169,30156,
170,31927,
171,30000,
172,30781,
173,33698,
174,30104,
175,31042,
176,29740,
177,29271,
178,46198,
179,30312,
180,29895,
181,28333,
182,30833,
183,32813,
184,31094,
185,33698,
186,30990,
187,30678,
188,30052,
189,30000,
190,45208,
191,30989,
192,30104,
193,29948,
194,30521,
195,31511,
196,30885,
197,33802,
198,29896,
199,29948,
200,47395,
201,33542,
202,31407,
203,45312,
204,30261,
205,29948,
206,34115,
207,29948,
208,30000,
209,31042,
210,29532,
211,30104,
212,30469,
213,29739,
214,32083,
215,37812,
216,32813,
217,30625,
218,29844,
219,31041,
220,30053,
221,45833,
222,30937,
223,31771,
224,51927,
225,35364,
226,46042,
227,31094,
228,30729,
229,32240,
230,30052,
231,29792,
232,31041,
233,30260,
234,29792,
235,45104,
236,32136,
237,30886,
238,45313,
239,30000,
240,30157,
241,32396,
242,30677,
243,29740,
244,30990,
245,29427,
246,30417,
247,45000,
248,31927,
249,31875,
250,45052,
251,30000,
252,30313,
253,34427,
254,30000,
255,38958,
256,30468,
257,30417,
258,30104,
259,32239,
260,46094,
261,31354,
262,31406,
263,44896,
264,31406,
265,31718,
266,31302,
267,30677,
268,45157,
269,30833,
270,29791,
271,29740,
272,32292,
273,29844,
274,31614,
275,45261,
276,32188,
277,31667,
278,31197,
279,30416,
280,65260,
281,30260,
282,31719,
283,44843,
284,30521,
285,29688,
286,31250,
287,30156,
288,30677,
289,31614,
290,34428,
291,31354,
292,45365,
293,30000,
294,30313,
295,33906,
296,30052,
297,30364,
298,30313,
299,30313,
300,30156,
301,32344,
302,30989,
303,30834,
304,33281,
305,29219,
306,29948,
307,30677,
308,29792,
309,43906,
310,45104,
311,31614,
312,30833,
313,31250,
314,45208,
315,31406,
316,30261,
317,30261,
318,30729,
319,29635,
320,29479,
321,32395,
322,30729,
323,45989,
324,30677,
325,30573,
326,29792,
327,30209,
328,31459,
329,44740,
330,30886,
331,31719,
332,31354,
333,30312,
334,45000,
335,30521,
336,32083,
337,33906,
338,30521,
339,30677,
340,31927,
341,31198,
342,45000,
343,32083,
344,31302,
345,32083,
346,30990,
347,29792,
348,29740,
349,30157,
350,29688,
351,27448,
352,46719,
353,30781,
354,31823,
355,32760,
356,30416,
357,56510,
358,48958,
359,33073,
360,32396,
361,36875,
362,32136,
363,32917,
364,32395,
365,32813,
366,32969,
367,32813,
368,36875,
369,32865,
370,34948,
371,41354,
372,31979,
373,34740,
374,29687,
375,45937,
376,31980,
377,29791,
378,29739,
379,30469,
380,31927,
381,30625,
382,34114,
383,30053,
384,32084,
385,46250,
386,31094,
387,29843,
388,32396,
389,30678,
390,30833,
391,31146,
392,29896,
393,30000,
394,30417,
395,30469,
396,30313,
397,45416,
398,31979,
399,31510,
400,46042,
401,30677,
402,30364,
403,31718,
404,30573,
405,30833,
406,29843,
407,30312,
408,30104,
409,45313,
410,32239,
411,30573,
412,45417,
413,30260,
414,29896,
415,32604,
416,31250,
417,30521,
418,30469,
419,64844,
420,31511,
421,31407,
422,30364,
423,30208,
424,45208,
425,34740,
426,30729,
427,31771,
428,30468,
429,30417,
430,33646,
431,29843,
432,30105,
433,29792,
434,30521,
435,29583,
436,45312,
437,35052,
438,29791,
439,32031,
440,30521,
441,29740,
442,34740,
443,29792,
444,30260,
445,30364,
446,29584,
447,34011,
448,30104,
449,34114,
450,30052,
451,42239,
452,51094,
453,30885,
454,31615,
455,31250,
456,30157,
457,45625,
458,30365,
459,29844,
460,30260,
461,33906,
462,29635,
463,29843,
464,29792,
465,28125,
466,30730,
467,31927,
468,35573,
469,30208,
470,44896,
471,30365,
472,29895,
473,34635,
474,29687,
475,31615,
476,44375,
477,30209,
478,29896,
479,30208,
480,31770,
481,30521,
482,44739,
483,37969,
484,31250,
485,30625,
486,29636,
487,32291,
488,31250,
489,31667,
490,29791,
491,29635,
492,45678,
493,30209,
494,34011,
495,30625,
496,29739,
497,30052,
498,30521,
499,31667,
500,31458,
501,44844,
502,62604,
503,35416,
504,45000,
505,28282,
506,45573,
507,32240,
508,45781,
509,31145,
510,30365,
511,30834,
512,32136,
513,31823,
514,45729,
515,30677,
516,32136,
517,30677,
518,30052,
519,45573,
520,30469,
521,30208,
522,30313,
523,32084,
524,30677,
525,30677,
526,30417,
527,30312,
528,30989,
529,44740,
530,50312,
531,32083,
532,31771,
533,45104,
534,32344,
535,44427,
536,30312,
537,30573,
538,31250,
539,30625,
540,36615,
541,30312,
542,30416,
543,30364,
544,45156,
545,32083,
546,30782,
547,44948,
548,30208,
549,29948,
550,31875,
551,30625,
552,30365,
553,30833,
554,29739,
555,30365,
556,44635,
557,31667,
558,31146,
559,44843,
560,44843,
561,32188,
562,35000,
563,29583,
564,30521,
565,33854,
566,30000,
567,29532,
568,30208,
569,30208,
570,29636,
571,29636,
572,45209,
573,31354,
574,30052,
575,29635,
576,30417,
577,31511,
578,30052,
579,33854,
580,30156,
581,30209,
582,30052,
583,29531,
584,30417,
585,27657,
586,30521,
587,30677,
588,30573,
589,29844,
590,45209,
591,34844,
592,30677,
593,33437,
594,29583,
595,30312,
596,30208,
597,31354,
598,29479,
599,29740,
600,30417,
601,29791,
602,31562,
603,35625,
604,29844,
605,33542,
606,29688,
607,29896,
608,30729,
609,29531,
610,29687,
611,29948,
612,31094,
613,29479,
614,30312,
615,29687,
616,29948,
617,45365,
618,31042,
619,30469,
620,30261,
621,29427,
622,31979,
623,31145,
624,31562,
625,29532,
626,29948,
627,45729,
628,30521,
629,34531,
630,31146,
631,27813,
632,32448,
633,30365,
634,30573,
635,45000,
636,30990,
637,30157,
638,29792,
639,30365,
640,30417,
641,31562,
642,31511,
643,30105,
644,45052,
645,32396,
646,30469,
647,45052,
648,30209,
649,30260,
650,34584,
651,29896,
652,30052,
653,31250,
654,29740,
655,29635,
656,31666,
657,47864,
658,30990,
659,31719,
660,30469,
661,30573,
662,33906,
663,30000,
664,30000,
665,29635,
666,30416,
667,29531,
668,92031,
669,35521,
670,45938,
671,30781,
672,31302,
673,32188,
674,31458,
675,28072,
676,30990,
677,31250,
678,30104,
679,45729,
680,32812,
681,30781,
682,44896,
683,30052,
684,30573,
685,32396,
686,30990,
687,30000,
688,30729,
689,30312,
690,29739,
691,44739,
692,31980,
693,31093,
694,30834,
695,30312,
696,29739,
697,45990,
698,30261,
699,29948,
700,29323,
701,29323,
702,29583,
703,30729,
704,30052,
705,29791,
706,30521,
707,29792,
708,30937,
709,30312,
710,31562,
711,45625,
712,30469,
713,31667,
714,31146,
715,30833,
716,33854,
