,n_secs_delay,
0,0,
1,-1,
2,88073,
3,35938,
4,38020,
5,35052,
6,35156,
7,31979,
8,32708,
9,47135,
10,36354,
11,32292,
12,39219,
13,45208,
14,33229,
15,33698,
16,32187,
17,31718,
18,31667,
19,35938,
20,32292,
21,33542,
22,35052,
23,31667,
24,31406,
25,32136,
26,31250,
27,31823,
28,34167,
29,38906,
30,32552,
31,34792,
32,46250,
33,35989,
34,31198,
35,31823,
36,36250,
37,32031,
38,38073,
39,45781,
40,32396,
41,32395,
42,34636,
43,37708,
44,33073,
45,34114,
46,39427,
47,35573,
48,35000,
49,45677,
50,32240,
51,32552,
52,33645,
53,35208,
54,32657,
55,32500,
56,33073,
57,36667,
58,31719,
59,40625,
60,32135,
61,32968,
62,36302,
63,31979,
64,47031,
65,32239,
66,34636,
67,32291,
68,32083,
69,32448,
70,71823,
71,31823,
72,46250,
73,31094,
74,30260,
75,32500,
76,30937,
77,30157,
78,30729,
79,30364,
80,29636,
81,45573,
82,32240,
83,31302,
84,45260,
85,30937,
86,30781,
87,32292,
88,30729,
89,30625,
90,45105,
91,30885,
92,32135,
93,45417,
94,61875,
95,32448,
96,31042,
97,30000,
98,39584,
99,52865,
100,32500,
101,32031,
102,53021,
103,32500,
104,34896,
105,32396,
106,52864,
107,32083,
108,34219,
109,32291,
110,32343,
111,31979,
112,52708,
113,32812,
114,32032,
115,38541,
116,52605,
117,32552,
118,52657,
119,31979,
120,32292,
121,39375,
122,33125,
123,35573,
124,32135,
125,69792,
126,31355,
127,46407,
128,31615,
129,30261,
130,33490,
131,29739,
132,29479,
133,30885,
134,29219,
135,29844,
136,30052,
137,29739,
138,29792,
139,30833,
140,29948,
141,29375,
142,42917,
143,53334,
144,32761,
145,52813,
146,32188,
147,32240,
148,38959,
149,32188,
150,35677,
151,32291,
152,33542,
153,60937,
154,30729,
155,45469,
156,31666,
157,29740,
158,29531,
159,30052,
160,32396,
161,30625,
162,45052,
163,28907,
164,31093,
165,33542,
166,29479,
167,46510,
168,35521,
169,29792,
170,30625,
171,30052,
172,29687,
173,30000,
174,29271,
175,30416,
176,29895,
177,31979,
178,45521,
179,30365,
180,31614,
181,30677,
182,29687,
183,45416,
184,30312,
185,30260,
186,30469,
187,30052,
188,29948,
189,29479,
190,31354,
191,31406,
192,44948,
193,31719,
194,32813,
195,38854,
196,32083,
197,31979,
198,33959,
199,31980,
200,53177,
201,52865,
202,32188,
203,52812,
204,31979,
205,31875,
206,38073,
207,31928,
208,61250,
209,38125,
210,32396,
211,31927,
212,52344,
213,51563,
214,32500,
215,32031,
216,31666,
217,31563,
218,31823,
219,32396,
220,31510,
221,46666,
222,64479,
223,31666,
224,30989,
225,70937,
226,30260,
227,30573,
228,29739,
229,32291,
230,30156,
231,29636,
232,30521,
233,29635,
234,30677,
235,45365,
236,32552,
237,30573,
238,44479,
239,31406,
240,29687,
241,31458,
242,30104,
243,29636,
244,46302,
245,29584,
246,29218,
247,29531,
248,29895,
249,31042,
250,45053,
251,32083,
252,45468,
253,45781,
254,32604,
255,29271,
256,31927,
257,30000,
258,29583,
259,30156,
260,29947,
261,28906,
262,45052,
263,31146,
264,30729,
265,38958,
266,52343,
267,39271,
268,34063,
269,38177,
270,31875,
271,31719,
272,36042,
273,31458,
274,52292,
275,32656,
276,31927,
277,35573,
278,58542,
279,32916,
280,45573,
281,30729,
282,30312,
283,32812,
284,30729,
285,30052,
286,30052,
287,30312,
288,29531,
289,29584,
290,45157,
291,30833,
292,31771,
293,30156,
294,30520,
295,44948,
296,30521,
297,33646,
298,31719,
299,47969,
300,30677,
301,30157,
302,34167,
303,29896,
304,29427,
305,30364,
306,30260,
307,29687,
308,45156,
309,31407,
310,31146,
311,44739,
312,30521,
313,30781,
314,30677,
315,31562,
316,30000,
317,30417,
318,45573,
319,29948,
320,33802,
321,33386,
322,30521,
323,33177,
324,29375,
325,32344,
326,30261,
327,30000,
328,45989,
329,30573,
330,30156,
331,29271,
332,36928,
333,46510,
334,30729,
335,33594,
336,30937,
337,29584,
338,30312,
339,29635,
340,30312,
341,45156,
342,30313,
343,30000,
344,29479,
345,30781,
346,29427,
347,29635,
348,32136,
349,30573,
350,44895,
351,31719,
352,30052,
353,29635,
354,31510,
355,33958,
356,30365,
357,44687,
358,30416,
359,31459,
360,34010,
361,29687,
362,30886,
363,29584,
364,30938,
365,29740,
366,32136,
367,45625,
368,30573,
369,31771,
370,30625,
371,29740,
372,45521,
373,30208,
374,29792,
375,28229,
376,31615,
377,30052,
378,30886,
379,29687,
380,29479,
381,45156,
382,31563,
383,30833,
384,45313,
385,30260,
386,30520,
387,31719,
388,30677,
389,30104,
390,29740,
391,31094,
392,30052,
393,31041,
394,45625,
395,30365,
396,31719,
397,30521,
398,30052,
399,45521,
400,31979,
401,31875,
402,44792,
403,31146,
404,32083,
405,45572,
406,32187,
407,44635,
408,30625,
409,31042,
410,32083,
411,30833,
412,29792,
413,29583,
414,30781,
415,29636,
416,45156,
417,32396,
418,32708,
419,44166,
420,30313,
421,30313,
422,32865,
423,30781,
424,30729,
425,30105,
426,30365,
427,29114,
428,45417,
429,32031,
430,30990,
431,44844,
432,31823,
433,45781,
434,31562,
435,30886,
436,30990,
437,45208,
438,30729,
439,29687,
440,29323,
441,30573,
442,29427,
443,31875,
444,45313,
445,32135,
446,32344,
447,30573,
448,30105,
449,45468,
450,30677,
451,29792,
452,29687,
453,30416,
454,29479,
455,31562,
456,31666,
457,30833,
458,45104,
459,31615,
460,45729,
461,44688,
462,32813,
463,34687,
464,53230,
465,32239,
466,34375,
467,31458,
468,31771,
469,31718,
470,52760,
471,38125,
472,32604,
473,52344,
474,99167,
475,38281,
476,32604,
477,52240,
478,34219,
479,32708,
480,53125,
481,31927,
482,31875,
483,49219,
484,31719,
485,31771,
486,31823,
487,31927,
488,64583,
489,31250,
490,31354,
491,72136,
492,52761,
493,32552,
494,31875,
495,53021,
496,32813,
497,32031,
498,32031,
499,32135,
500,31719,
501,38073,
502,98698,
503,31510,
504,52187,
505,31875,
506,32240,
507,38698,
508,32760,
509,35729,
510,31614,
511,31354,
512,31666,
513,31718,
514,32291,
515,31770,
516,59531,
517,99948,
518,41771,
519,34844,
520,32552,
521,32292,
522,48802,
523,34687,
524,48281,
525,33906,
526,33490,
527,48177,
528,32760,
529,32760,
530,35157,
531,32761,
532,39687,
533,31042,
534,30521,
535,28281,
536,47760,
537,31198,
538,29583,
539,31927,
540,35625,
541,29896,
542,45573,
543,30365,
544,29740,
545,48490,
546,29844,
547,29844,
548,30677,
549,29531,
550,29428,
551,32187,
552,34792,
553,30521,
554,45625,
555,30261,
556,30365,
557,34323,
558,29427,
559,30833,
560,29843,
561,30417,
562,29688,
563,31770,
564,35417,
565,29948,
566,33646,
567,30313,
568,31302,
569,29948,
570,29688,
571,44948,
572,31146,
573,30156,
574,29479,
575,30365,
576,31719,
577,30104,
578,34271,
579,30104,
580,30417,
581,30417,
582,29583,
583,45781,
584,30781,
585,29792,
586,30052,
587,30521,
588,29948,
589,29688,
590,32395,
591,45000,
592,30989,
593,31823,
594,46562,
595,32396,
596,44688,
597,30885,
598,30990,
599,29896,
600,30105,
601,29687,
602,31771,
603,31302,
604,45937,
605,30104,
606,31875,
607,32396,
608,30208,
609,30417,
610,29740,
611,30156,
612,30104,
613,31354,
614,45989,
615,30625,
616,31510,
617,30521,
618,29635,
619,46302,
620,29896,
621,31667,
622,30312,
623,30208,
624,29740,
625,30312,
626,29687,
627,30105,
628,63959,
629,31875,
630,31302,
631,45260,
632,30417,
633,30417,
634,33229,
635,30156,
636,30729,
637,29531,
638,30625,
639,29792,
640,45000,
641,32083,
642,30209,
643,45104,
644,30625,
645,30156,
646,32239,
647,32865,
648,31094,
649,29792,
650,29531,
651,44896,
652,30990,
653,30521,
654,30417,
655,29584,
656,32916,
657,30886,
658,31250,
659,29844,
660,29323,
661,45885,
662,29896,
663,33907,
664,30781,
665,30261,
666,30000,
667,29479,
668,31719,
669,31093,
670,45468,
671,30260,
672,30417,
673,34271,
674,31302,
675,30468,
676,29583,
677,29688,
678,30000,
679,30365,
680,30573,
681,30260,
682,44844,
683,32552,
684,30990,
685,45052,
686,30521,
687,29948,
688,32031,
689,30364,
690,45052,
691,31354,
692,30625,
693,44895,
694,30365,
695,30469,
696,31875,
697,30417,
698,30208,
699,29427,
700,30469,
701,30677,
702,44792,
703,31823,
704,29740,
705,31511,
706,35625,
707,29687,
708,33386,
709,30000,
710,30573,
711,64115,
712,30469,
713,30208,
714,29895,
715,31354,
716,30000,
