,n_secs_delay,
0,0,
1,-1,
2,93230,
3,38281,
4,47917,
5,50885,
6,146146,
7,34427,
8,35469,
9,45937,
10,32083,
11,45677,
12,39740,
13,51459,
14,39375,
15,34739,
16,46667,
17,35208,
18,32240,
19,38177,
20,32135,
21,31979,
22,34375,
23,60990,
24,31510,
25,45833,
26,32500,
27,30937,
28,45104,
29,30625,
30,30000,
31,47865,
32,30313,
33,31771,
34,44635,
35,30416,
36,29687,
37,32448,
38,31406,
39,45416,
40,30313,
41,29948,
42,32292,
43,30782,
44,33958,
45,30937,
46,29896,
47,34166,
48,29583,
49,30000,
50,30781,
51,29688,
52,29219,
53,30260,
54,31198,
55,29740,
56,45573,
57,34687,
58,30677,
59,31875,
60,30417,
61,46198,
62,34844,
63,29896,
64,32292,
65,30052,
66,29740,
67,29688,
68,29427,
69,30260,
70,29948,
71,31719,
72,45677,
73,30208,
74,32188,
75,30261,
76,30157,
77,32656,
78,29688,
79,30000,
80,30365,
81,29635,
82,31719,
83,45677,
84,40677,
85,36667,
86,32240,
87,32083,
88,33906,
89,32031,
90,35678,
91,32240,
92,33854,
93,32396,
94,32240,
95,54218,
96,34115,
97,53698,
98,60833,
99,38594,
100,38281,
101,32344,
102,52396,
103,36094,
104,31771,
105,35625,
106,34375,
107,32395,
108,31979,
109,32031,
110,31719,
111,31875,
112,36459,
113,31666,
114,32187,
115,36719,
116,31927,
117,52604,
118,36563,
119,31771,
120,35416,
121,31928,
122,32239,
123,32292,
124,32813,
125,31927,
126,31979,
127,60573,
128,30052,
129,30000,
130,30312,
131,29219,
132,29791,
133,45000,
134,31458,
135,30417,
136,45053,
137,51354,
138,30469,
139,31458,
140,30000,
141,30573,
142,43542,
143,29375,
144,31875,
145,29375,
146,30052,
147,29427,
148,28958,
149,45313,
150,30834,
151,29323,
152,29010,
153,29636,
154,31510,
155,31146,
156,44584,
157,30261,
158,29948,
159,32968,
160,29270,
161,30053,
162,29167,
163,29531,
164,43021,
165,31354,
166,30886,
167,45052,
168,31563,
169,34687,
170,39271,
171,32187,
172,32136,
173,32031,
174,31615,
175,38646,
176,52083,
177,32239,
178,52135,
179,31823,
180,31666,
181,38021,
182,31927,
183,63125,
184,38646,
185,32031,
186,31875,
187,52343,
188,52135,
189,32292,
190,37552,
191,32656,
192,36667,
193,52292,
194,31875,
195,32188,
196,52135,
197,59063,
198,30781,
199,30260,
200,35208,
201,29687,
202,33750,
203,30729,
204,29740,
205,29844,
206,45521,
207,32292,
208,32187,
209,30833,
210,30000,
211,30364,
212,30782,
213,30000,
214,45521,
215,32344,
216,30937,
217,45937,
218,30521,
219,30052,
220,32396,
221,30365,
222,29948,
223,34375,
224,30000,
225,30000,
226,30782,
227,29687,
228,30157,
229,45521,
230,31927,
231,31354,
232,45208,
233,30104,
234,30052,
235,31667,
236,30625,
237,29791,
238,29948,
239,30520,
240,29844,
241,45625,
242,32500,
243,30885,
244,45261,
245,33542,
246,29323,
247,32135,
248,30313,
249,29895,
250,34011,
251,29584,
252,29115,
253,30677,
254,30052,
255,29531,
256,45469,
257,31771,
258,31302,
259,45521,
260,30104,
261,30208,
262,31510,
263,30520,
264,29583,
265,30625,
266,30469,
267,29635,
268,40000,
269,34635,
270,56718,
271,31927,
272,32031,
273,32500,
274,31928,
275,52760,
276,55729,
277,33386,
278,38907,
279,32240,
280,32031,
281,97344,
282,31875,
283,32084,
284,31927,
285,52604,
286,32291,
287,31875,
288,32396,
289,31979,
290,31614,
291,38125,
292,52760,
293,34271,
294,52240,
295,61406,
296,34896,
297,31042,
298,45781,
299,30521,
300,32864,
301,34115,
302,29740,
303,31198,
304,29844,
305,29688,
306,30052,
307,29948,
308,30468,
309,30104,
310,38646,
311,32813,
312,52968,
313,34375,
314,31719,
315,32083,
316,32031,
317,31979,
318,52916,
319,38386,
320,32344,
321,52760,
322,32031,
323,31770,
324,31927,
325,31615,
326,31562,
327,36459,
328,31771,
329,35312,
330,32396,
331,31614,
332,31823,
333,31510,
334,32240,
335,52552,
336,33282,
337,31927,
338,58958,
339,31042,
340,45729,
341,30468,
342,30105,
343,31979,
344,30365,
345,29166,
346,29948,
347,29948,
348,29270,
349,44896,
350,31771,
351,30468,
352,45260,
353,31719,
354,45260,
355,31146,
356,30261,
357,30312,
358,44896,
359,30313,
360,29636,
361,29427,
362,29948,
363,29271,
364,31198,
365,44427,
366,30521,
367,31041,
368,29896,
369,30156,
370,45365,
371,30365,
372,29375,
373,30000,
374,29479,
375,29167,
376,31406,
377,44896,
378,30729,
379,31406,
380,44635,
381,31979,
382,44323,
383,30209,
384,30261,
385,31302,
386,30312,
387,29635,
388,29062,
389,29844,
390,29063,
391,44531,
392,31979,
393,30052,
394,29792,
395,28698,
396,30052,
397,29583,
398,29011,
399,44583,
400,31511,
401,30625,
402,44688,
403,30209,
404,30261,
405,31354,
406,30209,
407,30573,
408,33646,
409,29323,
410,29427,
411,44687,
412,30886,
413,29583,
414,29114,
415,29636,
416,31614,
417,30208,
418,32917,
419,29323,
420,29844,
421,29218,
422,29792,
423,31041,
424,29323,
425,29583,
426,29271,
427,29011,
428,30208,
429,29011,
430,45625,
431,37187,
432,29583,
433,31666,
434,34427,
435,29583,
436,40364,
437,53386,
438,52552,
439,34896,
440,38594,
441,32239,
442,32032,
443,52604,
444,32032,
445,36146,
446,31979,
447,31771,
448,32083,
449,58802,
450,31459,
451,29635,
452,33282,
453,29167,
454,29427,
455,29948,
456,30312,
457,33385,
458,29166,
459,29375,
460,29166,
461,29323,
462,30209,
463,29375,
464,29740,
465,45937,
466,30364,
467,29270,
468,29166,
469,29375,
470,31771,
471,29791,
472,44635,
473,30833,
474,29479,
475,33229,
476,29115,
477,29010,
478,30156,
479,29271,
480,29583,
481,29740,
482,52083,
483,29375,
484,30104,
485,29062,
486,29271,
487,33020,
488,29532,
489,29895,
490,32917,
491,28959,
492,29740,
493,29323,
494,28906,
495,29115,
496,29792,
497,32136,
498,30104,
499,45052,
500,30677,
501,29375,
502,33333,
503,28750,
504,29115,
505,30261,
506,29531,
507,30938,
508,30052,
509,30104,
510,28855,
511,29688,
512,29635,
513,29584,
514,31146,
515,33854,
516,29948,
517,29635,
518,30104,
519,29740,
520,29792,
521,29531,
522,29010,
523,46250,
524,30834,
525,29375,
526,28958,
527,29531,
528,31667,
529,29636,
530,29791,
531,29270,
532,45573,
533,29739,
534,29844,
535,30052,
536,29375,
537,29271,
538,31614,
539,29479,
540,29479,
541,31354,
542,44740,
543,30625,
544,31146,
545,30729,
546,29948,
547,39323,
548,32448,
549,52343,
550,52604,
551,32031,
552,52031,
553,32031,
554,31823,
555,38334,
556,32604,
557,35781,
558,31927,
559,32500,
560,59479,
561,32552,
562,30521,
563,45261,
564,29948,
565,30261,
566,117916,
567,42760,
568,56822,
569,41770,
570,31927,
571,37708,
572,77448,
573,52760,
574,31302,
575,31980,
576,30625,
577,30156,
578,34687,
579,31093,
580,45365,
581,30417,
582,30937,
583,32187,
584,29844,
585,29687,
586,33646,
587,29896,
588,31927,
589,29583,
590,30000,
591,29323,
592,29323,
593,32239,
594,30261,
595,44687,
596,31094,
597,29219,
598,42812,
599,29896,
600,29635,
601,30312,
602,29323,
603,29271,
604,29740,
605,29375,
606,29218,
607,45260,
608,34739,
609,30052,
610,31458,
611,30104,
612,29895,
613,33542,
614,29322,
615,33021,
616,29479,
617,29375,
618,29115,
619,29219,
620,46146,
621,30313,
622,31302,
623,30989,
624,29323,
625,32813,
626,29063,
627,29063,
628,30417,
629,29583,
630,30833,
631,30104,
632,31354,
633,46406,
634,30729,
635,30052,
636,31771,
637,30313,
638,29740,
639,30261,
640,29479,
641,44896,
642,31927,
643,45677,
644,31719,
645,30000,
646,45209,
647,30937,
648,31354,
649,31614,
650,32240,
651,45261,
652,30104,
653,30312,
654,29479,
655,34532,
656,29271,
657,29531,
658,30208,
659,29063,
660,29062,
661,31250,
662,44687,
663,30261,
664,31666,
665,30209,
666,29948,
667,46094,
668,32500,
669,32083,
670,32188,
671,61094,
672,30833,
673,30937,
674,46302,
675,30572,
676,29792,
677,30417,
678,30573,
679,34011,
680,31771,
681,45833,
682,31198,
683,31719,
684,30469,
685,31458,
686,46250,
687,30364,
688,30104,
689,30677,
690,29635,
691,30052,
692,31562,
693,45000,
694,31198,
695,31979,
696,45208,
697,32500,
698,45104,
699,30469,
700,30781,
701,33490,
702,29531,
703,32240,
704,31146,
705,30468,
706,33646,
707,29375,
708,29792,
709,30364,
710,29844,
711,29791,
712,30417,
713,29688,
714,29844,
715,45313,
716,33907,
