,n_secs_delay,
0,0,
1,-1,
2,71718,
3,30521,
4,50052,
5,30416,
6,30156,
7,30885,
8,29636,
9,46823,
10,32292,
11,30208,
12,31146,
13,31562,
14,44427,
15,41667,
16,36146,
17,48698,
18,33802,
19,32448,
20,31979,
21,49062,
22,32657,
23,36822,
24,38437,
25,30573,
26,31615,
27,46614,
28,32135,
29,31823,
30,30938,
31,30521,
32,47240,
33,31094,
34,29948,
35,30364,
36,30261,
37,30938,
38,34583,
39,30625,
40,30677,
41,29688,
42,29896,
43,31823,
44,31250,
45,45781,
46,31563,
47,30833,
48,31823,
49,31042,
50,29687,
51,29792,
52,29427,
53,29636,
54,29531,
55,30365,
56,31198,
57,36563,
58,56250,
59,31563,
60,33125,
61,47135,
62,42291,
63,67292,
64,31614,
65,34739,
66,30885,
67,29739,
68,30208,
69,30000,
70,46146,
71,32031,
72,29531,
73,32135,
74,45625,
75,31093,
76,30156,
77,29219,
78,34323,
79,32917,
80,31667,
81,40261,
82,34739,
83,29010,
84,32761,
85,29740,
86,31198,
87,29375,
88,29740,
89,30156,
90,29323,
91,29063,
92,48750,
93,48490,
94,31354,
95,30886,
96,31406,
97,34115,
98,29427,
99,29584,
100,44948,
101,31927,
102,30521,
103,30260,
104,31094,
105,354010,
106,32708,
107,34792,
108,30521,
109,31250,
110,34115,
111,29532,
112,30729,
113,30521,
114,29427,
115,30000,
116,29375,
117,46979,
118,30937,
119,30208,
120,48021,
121,30261,
122,33020,
123,31771,
124,30677,
125,45625,
126,30521,
127,30000,
128,34948,
129,29791,
130,31719,
131,31302,
132,30104,
133,29792,
134,32604,
135,34740,
136,30989,
137,43855,
138,30886,
139,30208,
140,34115,
141,29375,
142,29427,
143,29114,
144,30260,
145,29271,
146,45834,
147,31354,
148,29636,
149,31354,
150,35417,
151,29895,
152,45365,
153,54688,
154,32604,
155,43541,
156,35052,
157,32031,
158,30000,
159,31510,
160,30573,
161,32760,
162,37032,
163,30209,
164,45000,
165,31094,
166,30157,
167,32500,
168,30573,
169,30260,
170,31093,
171,46979,
172,31041,
173,31770,
174,30834,
175,30365,
176,30417,
177,30885,
178,30468,
179,29948,
180,29791,
181,45364,
182,31302,
183,31927,
184,30678,
185,30416,
186,30365,
187,30000,
188,45208,
189,32448,
190,31250,
191,45052,
192,30677,
193,30417,
194,32552,
195,30469,
196,30208,
197,55417,
198,30990,
199,30520,
200,33958,
201,30104,
202,46354,
203,31094,
204,29895,
205,33281,
206,31042,
207,45625,
208,60677,
209,32604,
210,30208,
211,29583,
212,30208,
213,32292,
214,30209,
215,33750,
216,29844,
217,30312,
218,33489,
219,29844,
220,30365,
221,30313,
222,29532,
223,29531,
224,29063,
225,45833,
226,30312,
227,29427,
228,29635,
229,29115,
230,34062,
231,30313,
232,30260,
233,29479,
234,30000,
235,31302,
236,31250,
237,29531,
238,29792,
239,30156,
240,45052,
241,29896,
242,31562,
243,30364,
244,30312,
245,45781,
246,30260,
247,29584,
248,32239,
249,30156,
250,30573,
251,30573,
252,29427,
253,29844,
254,30312,
255,33645,
256,29688,
257,29323,
258,45104,
259,31198,
260,29635,
261,29688,
262,30052,
263,40468,
264,52552,
265,32083,
266,30937,
267,32968,
268,31042,
269,30208,
270,30261,
271,30364,
272,29792,
273,45000,
274,31771,
275,31459,
276,47448,
277,30781,
278,31407,
279,31562,
280,31250,
281,30990,
282,45365,
283,30677,
284,30052,
285,29688,
286,30834,
287,29739,
288,31875,
289,45208,
290,30729,
291,31459,
292,30781,
293,30417,
294,45625,
295,32448,
296,30729,
297,30365,
298,30416,
299,32084,
300,29948,
301,52552,
302,32552,
303,54844,
304,32136,
305,47083,
306,50782,
307,31094,
308,30052,
309,31406,
310,29688,
311,32135,
312,45781,
313,31146,
314,31822,
315,32917,
316,46093,
317,30469,
318,43125,
319,50625,
320,37917,
321,59063,
322,31458,
323,32500,
324,45416,
325,32135,
326,30573,
327,55781,
328,31615,
329,52292,
330,30885,
331,31042,
332,31250,
333,29583,
334,32239,
335,30313,
336,30625,
337,29635,
338,30000,
339,32239,
340,30521,
341,44896,
342,30989,
343,30156,
344,31042,
345,29375,
346,29531,
347,29219,
348,32031,
349,36667,
350,52032,
351,35208,
352,30834,
353,31563,
354,30521,
355,29271,
356,34375,
357,29323,
358,45000,
359,31822,
360,29896,
361,31719,
362,30521,
363,29948,
364,29896,
365,44948,
366,31563,
367,30989,
368,45052,
369,30261,
370,31823,
371,315677,
372,33125,
373,31615,
374,30208,
375,56250,
376,32448,
377,44844,
378,41771,
379,31823,
380,45365,
381,31823,
382,63021,
383,32916,
384,30521,
385,45313,
386,30886,
387,32239,
388,30208,
389,29271,
390,45417,
391,30156,
392,34010,
393,30260,
394,29948,
395,29532,
396,29375,
397,31198,
398,30886,
399,29323,
400,29635,
401,29583,
402,45261,
403,30260,
404,31823,
405,29740,
406,46875,
407,30052,
408,30781,
409,48542,
410,29739,
411,30104,
412,30313,
413,29948,
414,29323,
415,31667,
416,45000,
417,30937,
418,31406,
419,30260,
420,38490,
421,41667,
422,50677,
423,30782,
424,38281,
425,33542,
426,30886,
427,45261,
428,32083,
429,30885,
430,32552,
431,30989,
432,29427,
433,46875,
434,30313,
435,45990,
436,57292,
437,52709,
438,33021,
439,45105,
440,32448,
441,31667,
442,44844,
443,35000,
444,30833,
445,33489,
446,30625,
447,29895,
448,46823,
449,38854,
450,51718,
451,32500,
452,32135,
453,45468,
454,32344,
455,30885,
456,32031,
457,30729,
458,30208,
459,30729,
460,30521,
461,31771,
462,45000,
463,31979,
464,30520,
465,32240,
466,45312,
467,30938,
468,31406,
469,31198,
470,30312,
471,46146,
472,30625,
473,30365,
474,30938,
475,30104,
476,29948,
477,32031,
478,39479,
479,53281,
480,51823,
481,31198,
482,30573,
483,31980,
484,30625,
485,30000,
486,30000,
487,30521,
488,30417,
489,33959,
490,31250,
491,30104,
492,29896,
493,29636,
494,34115,
495,29792,
496,29895,
497,46354,
498,48334,
499,32031,
500,33542,
501,29583,
502,36354,
503,33646,
504,45416,
505,33698,
506,30989,
507,33750,
508,30625,
509,31875,
510,32083,
511,30156,
512,30782,
513,30886,
514,30104,
515,29948,
516,30677,
517,46198,
518,30416,
519,30782,
520,30781,
521,30365,
522,30312,
523,31979,
524,45104,
525,31302,
526,32292,
527,30782,
528,28177,
529,45886,
530,30312,
531,30104,
532,30208,
533,30573,
534,30000,
535,31771,
536,45104,
537,31875,
538,48438,
539,52760,
540,52708,
541,32188,
542,46041,
543,30729,
544,30781,
545,42969,
546,58125,
547,38125,
548,34062,
549,286302,
550,55469,
551,32343,
552,38698,
553,38906,
554,56302,
555,33490,
556,31146,
557,32969,
558,30104,
559,29948,
560,35730,
561,29740,
562,31510,
563,30781,
564,33021,
565,31093,
566,30364,
567,86719,
568,31718,
569,30677,
570,30312,
571,30521,
572,46094,
573,30989,
574,30105,
575,32708,
576,30573,
577,33958,
578,31771,
579,29948,
580,30104,
581,30678,
582,29948,
583,35000,
584,29740,
585,29948,
586,30625,
587,29844,
588,29896,
589,45625,
590,44271,
591,50833,
592,31197,
593,30312,
594,30886,
595,30208,
596,30052,
597,30364,
598,33750,
599,29479,
600,31666,
601,44635,
602,31198,
603,31563,
604,31042,
605,31146,
606,45364,
607,30521,
608,30990,
609,29636,
610,31146,
611,29791,
612,30052,
613,31979,
614,30782,
615,30312,
616,29688,
617,30208,
618,30677,
619,29636,
620,45104,
621,31771,
622,31823,
623,45156,
624,31458,
625,45521,
626,31666,
627,31406,
628,30834,
629,45104,
630,30573,
631,30104,
632,30104,
633,30417,
634,30000,
635,31615,
636,45521,
637,31250,
638,31667,
639,30520,
640,30468,
641,45573,
642,30521,
643,29687,
644,30209,
645,30990,
646,34583,
647,31666,
648,35625,
649,33698,
650,33073,
651,30937,
652,45469,
653,57396,
654,31354,
655,30104,
656,35260,
657,30000,
658,31666,
659,30625,
660,29687,
661,29479,
662,36875,
663,31198,
664,29532,
665,35312,
666,31094,
667,32292,
668,31146,
669,44895,
670,30573,
671,30573,
672,32084,
673,60000,
674,30208,
675,30365,
676,29114,
677,45729,
678,31927,
679,31145,
680,42291,
681,54219,
682,33958,
683,31927,
684,45260,
685,30885,
686,30260,
687,32396,
688,30677,
689,29739,
690,30417,
691,30521,
692,29792,
693,30261,
694,30938,
695,30677,
696,30729,
697,45261,
698,32344,
699,31302,
700,45052,
701,33646,
702,30417,
703,32135,
704,31510,
705,30156,
706,33385,
707,27396,
708,31094,
709,29219,
710,30677,
711,30052,
712,45677,
713,32500,
714,31666,
715,45052,
716,32604,
