,n_secs_delay,
0,0,
1,-1,
2,71719,
3,37812,
4,56666,
5,33959,
6,34062,
7,49063,
8,35052,
9,33594,
10,32604,
11,36354,
12,33645,
13,33489,
14,73229,
15,53802,
16,32916,
17,30729,
18,36042,
19,31146,
20,31145,
21,31198,
22,30468,
23,30156,
24,32344,
25,63593,
26,31719,
27,31823,
28,30521,
29,30938,
30,34375,
31,30053,
32,29948,
33,30417,
34,45365,
35,30573,
36,30365,
37,46198,
38,30209,
39,34271,
40,32656,
41,30469,
42,30156,
43,30521,
44,45104,
45,31979,
46,32553,
47,30782,
48,30782,
49,45469,
50,30365,
51,31927,
52,30312,
53,32240,
54,30468,
55,30521,
56,30521,
57,30104,
58,30520,
59,45364,
60,31407,
61,31198,
62,44792,
63,30573,
64,30937,
65,30417,
66,30104,
67,29688,
68,34323,
69,29583,
70,31927,
71,32396,
72,30104,
73,33802,
74,29584,
75,29427,
76,31666,
77,30000,
78,29688,
79,30417,
80,45521,
81,30781,
82,31615,
83,31459,
84,30886,
85,37864,
86,29583,
87,30989,
88,29531,
89,31250,
90,29792,
91,29375,
92,46719,
93,30781,
94,29844,
95,29843,
96,29479,
97,31718,
98,33594,
99,31718,
100,34271,
101,30937,
102,30469,
103,45729,
104,30312,
105,28593,
106,31458,
107,30365,
108,30000,
109,45469,
110,31875,
111,30625,
112,44948,
113,33073,
114,30625,
115,32292,
116,30781,
117,30573,
118,31355,
119,29636,
120,30209,
121,30313,
122,30469,
123,29896,
124,45052,
125,31614,
126,31354,
127,45208,
128,31042,
129,30312,
130,34635,
131,29531,
132,31719,
133,29635,
134,30417,
135,30000,
136,32344,
137,33229,
138,30208,
139,45469,
140,30417,
141,30156,
142,34687,
143,29427,
144,30261,
145,30365,
146,29687,
147,29843,
148,30000,
149,29687,
150,29687,
151,31927,
152,30937,
153,30833,
154,33698,
155,31667,
156,31927,
157,30677,
158,29427,
159,29479,
160,29740,
161,46042,
162,31928,
163,30417,
164,45260,
165,31823,
166,32031,
167,30573,
168,30677,
169,46094,
170,32188,
171,30521,
172,30573,
173,30417,
174,30313,
175,43594,
176,31823,
177,30157,
178,30364,
179,30730,
180,45625,
181,30520,
182,31615,
183,30937,
184,31458,
185,34167,
186,29531,
187,83073,
188,49375,
189,33386,
190,32760,
191,32865,
192,32917,
193,33541,
194,32605,
195,35312,
196,33281,
197,56302,
198,58125,
199,35261,
200,31511,
201,31042,
202,29688,
203,29531,
204,33750,
205,29635,
206,29687,
207,30781,
208,29896,
209,30416,
210,30886,
211,32813,
212,30730,
213,45364,
214,30313,
215,31719,
216,29843,
217,29740,
218,33021,
219,30833,
220,31667,
221,30209,
222,30208,
223,45781,
224,32031,
225,32032,
226,46094,
227,32031,
228,31562,
229,31197,
230,30729,
231,45208,
232,30989,
233,30677,
234,31562,
235,30156,
236,30156,
237,30260,
238,30573,
239,29636,
240,55417,
241,34167,
242,48906,
243,33073,
244,36980,
245,32500,
246,33229,
247,32968,
248,32604,
249,35052,
250,33125,
251,33125,
252,32500,
253,32708,
254,55938,
255,51719,
256,30313,
257,30678,
258,31719,
259,30729,
260,30834,
261,44323,
262,29948,
263,29791,
264,30104,
265,30261,
266,30000,
267,39115,
268,51042,
269,31198,
270,31250,
271,31042,
272,30365,
273,45520,
274,30521,
275,29844,
276,30938,
277,29739,
278,29635,
279,31458,
280,44583,
281,31563,
282,32344,
283,30417,
284,30781,
285,44896,
286,31302,
287,30000,
288,34531,
289,30000,
290,33698,
291,30677,
292,30521,
293,29583,
294,29635,
295,31562,
296,31562,
297,73958,
298,33229,
299,33386,
300,48750,
301,33594,
302,32917,
303,33177,
304,33698,
305,32552,
306,32396,
307,35573,
308,32917,
309,47917,
310,39896,
311,32812,
312,33021,
313,32031,
314,45625,
315,31303,
316,29948,
317,30156,
318,31355,
319,30156,
320,30052,
321,31927,
322,44948,
323,31979,
324,32031,
325,30729,
326,31146,
327,45417,
328,30052,
329,29896,
330,30937,
331,30469,
332,31406,
333,31614,
334,42864,
335,34791,
336,35000,
337,54166,
338,33229,
339,31563,
340,45938,
341,30937,
342,30104,
343,32552,
344,31823,
345,30365,
346,34271,
347,30312,
348,45678,
349,30938,
350,30990,
351,33438,
352,30209,
353,48541,
354,32136,
355,30729,
356,29635,
357,29948,
358,46198,
359,30469,
360,31562,
361,31406,
362,29896,
363,33281,
364,30312,
365,44791,
366,30729,
367,31563,
368,30156,
369,52135,
370,37291,
371,32552,
372,32812,
373,32708,
374,33177,
375,33021,
376,34583,
377,34584,
378,33125,
379,48958,
380,37552,
381,37083,
382,36354,
383,39792,
384,31458,
385,33646,
386,31875,
387,27604,
388,30781,
389,31198,
390,30105,
391,32135,
392,46406,
393,30781,
394,32135,
395,30833,
396,30313,
397,45521,
398,30677,
399,30260,
400,34271,
401,30052,
402,30157,
403,30417,
404,30156,
405,29636,
406,31771,
407,45313,
408,31511,
409,30573,
410,30000,
411,30000,
412,31979,
413,29791,
414,31510,
415,45053,
416,30990,
417,31615,
418,31094,
419,30313,
420,45677,
421,30781,
422,30000,
423,34583,
424,30782,
425,30156,
426,32552,
427,30729,
428,45313,
429,30469,
430,31666,
431,32344,
432,30521,
433,30416,
434,30521,
435,30313,
436,29740,
437,29895,
438,46771,
439,31250,
440,32448,
441,30520,
442,30781,
443,45208,
444,30520,
445,33802,
446,29687,
447,31094,
448,30156,
449,29479,
450,34739,
451,29948,
452,31875,
453,43333,
454,51511,
455,31510,
456,30261,
457,30260,
458,30572,
459,29635,
460,32187,
461,45208,
462,31302,
463,31927,
464,31146,
465,32343,
466,45052,
467,30885,
468,31771,
469,30678,
470,30886,
471,46198,
472,30625,
473,30417,
474,32292,
475,30833,
476,30364,
477,30000,
478,30104,
479,45365,
480,34896,
481,30781,
482,31875,
483,30781,
484,29948,
485,34166,
486,29792,
487,29740,
488,30990,
489,29792,
490,30417,
491,45573,
492,32292,
493,31771,
494,39375,
495,42032,
496,50521,
497,31614,
498,31667,
499,30781,
500,31042,
501,45364,
502,30573,
503,30990,
504,31823,
505,30937,
506,30312,
507,31562,
508,30886,
509,30260,
510,45105,
511,32396,
512,30885,
513,45104,
514,30417,
515,30834,
516,32187,
517,31302,
518,30000,
519,30261,
520,30261,
521,29792,
522,29791,
523,44948,
524,31146,
525,31667,
526,30520,
527,34479,
528,44791,
529,30469,
530,31093,
531,31979,
532,28177,
533,46511,
534,32500,
535,31042,
536,45209,
537,30677,
538,30208,
539,32448,
540,30677,
541,30000,
542,30520,
543,30260,
544,29896,
545,30677,
546,30052,
547,42864,
548,51458,
549,31459,
550,31145,
551,32448,
552,30781,
553,30625,
554,29636,
555,29583,
556,30521,
557,30157,
558,30417,
559,29948,
560,45521,
561,32760,
562,31406,
563,30416,
564,30208,
565,29948,
566,46406,
567,30625,
568,31927,
569,31615,
570,29948,
571,33906,
572,29584,
573,30000,
574,32083,
575,29896,
576,29844,
577,30209,
578,29895,
579,30677,
580,30104,
581,29531,
582,29843,
583,33698,
584,30209,
585,30573,
586,33437,
587,30000,
588,30313,
589,30208,
590,29532,
591,29687,
592,29583,
593,30677,
594,46250,
595,30677,
596,31927,
597,31771,
598,32083,
599,30000,
600,30416,
601,46719,
602,30417,
603,33906,
604,30417,
605,30834,
606,35104,
607,30052,
608,33229,
609,30938,
610,30365,
611,46302,
612,31197,
613,30052,
614,29428,
615,29531,
616,32343,
617,30416,
618,45312,
619,35208,
620,29740,
621,31615,
622,30313,
623,29844,
624,34270,
625,29687,
626,30000,
627,30573,
628,29583,
629,29740,
630,45468,
631,31615,
632,31146,
633,39688,
634,50209,
635,32760,
636,44635,
637,32187,
638,30729,
639,32187,
640,30625,
641,30469,
642,30000,
643,30573,
644,30521,
645,31302,
646,38802,
647,52760,
648,51771,
649,31303,
650,30937,
651,33906,
652,30104,
653,29636,
654,30729,
655,30521,
656,34271,
657,30365,
658,34323,
659,30261,
660,30156,
661,31927,
662,31666,
663,29948,
664,30417,
665,30885,
666,30260,
667,29896,
668,30677,
669,48489,
670,46927,
671,30990,
672,29792,
673,30885,
674,29896,
675,29948,
676,29844,
677,32084,
678,31250,
679,45312,
680,31146,
681,32656,
682,31770,
683,30989,
684,33645,
685,30208,
686,29792,
687,29895,
688,30000,
689,30625,
690,29948,
691,30260,
692,46198,
693,30938,
694,31719,
695,31198,
696,53333,
697,47292,
698,31250,
699,33698,
700,30625,
701,30208,
702,33906,
703,29843,
704,29791,
705,30469,
706,30052,
707,30052,
708,30573,
709,29791,
710,30209,
711,30260,
712,29895,
713,30104,
714,31875,
715,36355,
716,31042,
