,n_secs_delay,
0,0,
1,-1,
2,63021,
3,53906,
4,34375,
5,33698,
6,46094,
7,32136,
8,31927,
9,30365,
10,32031,
11,30989,
12,30990,
13,30885,
14,30521,
15,31302,
16,44218,
17,31302,
18,33490,
19,30260,
20,30000,
21,30781,
22,30885,
23,33438,
24,28489,
25,30573,
26,74375,
27,31823,
28,31094,
29,29896,
30,30104,
31,33177,
32,28386,
33,46458,
34,32552,
35,45364,
36,31927,
37,32083,
38,59115,
39,28594,
40,32865,
41,30521,
42,44948,
43,31302,
44,30000,
45,34167,
46,30833,
47,31458,
48,30261,
49,29948,
50,44948,
51,47500,
52,47083,
53,32917,
54,34635,
55,39427,
56,32344,
57,32031,
58,32187,
59,34323,
60,52083,
61,30729,
62,51302,
63,33333,
64,32813,
65,31615,
66,45573,
67,30885,
68,32240,
69,29688,
70,29635,
71,45677,
72,29687,
73,29896,
74,30365,
75,29322,
76,29114,
77,32240,
78,30313,
79,30261,
80,29323,
81,29896,
82,29271,
83,29062,
84,32500,
85,29792,
86,45208,
87,29844,
88,29219,
89,29323,
90,55157,
91,29948,
92,31927,
93,41406,
94,32865,
95,31875,
96,39115,
97,53177,
98,33177,
99,53646,
100,34636,
101,32292,
102,38490,
103,32083,
104,32448,
105,52084,
106,68855,
107,31250,
108,31406,
109,46667,
110,30572,
111,30104,
112,30260,
113,30104,
114,30573,
115,31562,
116,46198,
117,31250,
118,31770,
119,30990,
120,30156,
121,38750,
122,34375,
123,53594,
124,52292,
125,32812,
126,32292,
127,41250,
128,38802,
129,32240,
130,53593,
131,32552,
132,31823,
133,35938,
134,68697,
135,38646,
136,32552,
137,31875,
138,32447,
139,32396,
140,53073,
141,32292,
142,31822,
143,32136,
144,32396,
145,47084,
146,31979,
147,32292,
148,32083,
149,59479,
150,32448,
151,31198,
152,32657,
153,29635,
154,29896,
155,46510,
156,30052,
157,42031,
158,45834,
159,31302,
160,32656,
161,30677,
162,30729,
163,45833,
164,30469,
165,29791,
166,29740,
167,30417,
168,30208,
169,29635,
170,32396,
171,30989,
172,29844,
173,29896,
174,29583,
175,46198,
176,30000,
177,33594,
178,30625,
179,30000,
180,33073,
181,29479,
182,29740,
183,34428,
184,29739,
185,29792,
186,30469,
187,29739,
188,29375,
189,30521,
190,29791,
191,29896,
192,39114,
193,40000,
194,32761,
195,34219,
196,62968,
197,31979,
198,54115,
199,31979,
200,52709,
201,32396,
202,31875,
203,35052,
204,31406,
205,59063,
206,30781,
207,30104,
208,29479,
209,45729,
210,32136,
211,30729,
212,30834,
213,45052,
214,29948,
215,30104,
216,30156,
217,30886,
218,29740,
219,29584,
220,32135,
221,30521,
222,29583,
223,29375,
224,29947,
225,46302,
226,30312,
227,33281,
228,30156,
229,29583,
230,33281,
231,30156,
232,29531,
233,30469,
234,29948,
235,43698,
236,31719,
237,30520,
238,29636,
239,30573,
240,45625,
241,30364,
242,33386,
243,30104,
244,30625,
245,33958,
246,29635,
247,30417,
248,28333,
249,30938,
250,30521,
251,29532,
252,30937,
253,29531,
254,45417,
255,31094,
256,29688,
257,33385,
258,29895,
259,29688,
260,34791,
261,29635,
262,33646,
263,44896,
264,30573,
265,27292,
266,31615,
267,45417,
268,30157,
269,30573,
270,32604,
271,31198,
272,45000,
273,29844,
274,29323,
275,32500,
276,30312,
277,51979,
278,31146,
279,30208,
280,30938,
281,30625,
282,29895,
283,30469,
284,29948,
285,45417,
286,32708,
287,31093,
288,44948,
289,30469,
290,31406,
291,32500,
292,30312,
293,30260,
294,45990,
295,30312,
296,30156,
297,30990,
298,29896,
299,29740,
300,31198,
301,31823,
302,31459,
303,45417,
304,30521,
305,30312,
306,31875,
307,30261,
308,30208,
309,29844,
310,30469,
311,30052,
312,29375,
313,45364,
314,30833,
315,30469,
316,29636,
317,29583,
318,30104,
319,29740,
320,30677,
321,32240,
322,30416,
323,32812,
324,30677,
325,29375,
326,33073,
327,29375,
328,29375,
329,30365,
330,50885,
331,34584,
332,33906,
333,30312,
334,31719,
335,30312,
336,30104,
337,34063,
338,29114,
339,29792,
340,29636,
341,30261,
342,29479,
343,29219,
344,33490,
345,29740,
346,43385,
347,31979,
348,29895,
349,33750,
350,29427,
351,29584,
352,30625,
353,29584,
354,29532,
355,30781,
356,29844,
357,29479,
358,45625,
359,34270,
360,30729,
361,31823,
362,30313,
363,30156,
364,33281,
365,29635,
366,30052,
367,29740,
368,30156,
369,29427,
370,29531,
371,38177,
372,30104,
373,43386,
374,35625,
375,29844,
376,31979,
377,30677,
378,29635,
379,34375,
380,29635,
381,30261,
382,30468,
383,30156,
384,29479,
385,46042,
386,34270,
387,30521,
388,39843,
389,31979,
390,31979,
391,52917,
392,32396,
393,34166,
394,52709,
395,31927,
396,38437,
397,52917,
398,32343,
399,52188,
400,31771,
401,62136,
402,31146,
403,45990,
404,33907,
405,30782,
406,30573,
407,33646,
408,29531,
409,45625,
410,30625,
411,29635,
412,30052,
413,29270,
414,31928,
415,30209,
416,38542,
417,32344,
418,52708,
419,31823,
420,31979,
421,31718,
422,31875,
423,31510,
424,33906,
425,32865,
426,31875,
427,38073,
428,52864,
429,60677,
430,31875,
431,30573,
432,30834,
433,30104,
434,30000,
435,30573,
436,43855,
437,31094,
438,42760,
439,32240,
440,32084,
441,31875,
442,58698,
443,30989,
444,27916,
445,45729,
446,30625,
447,31875,
448,44636,
449,30885,
450,31927,
451,30729,
452,29740,
453,29844,
454,30521,
455,32605,
456,30938,
457,30105,
458,29636,
459,29323,
460,46042,
461,30364,
462,31823,
463,31511,
464,30364,
465,33125,
466,29844,
467,29219,
468,34323,
469,29635,
470,29584,
471,30521,
472,29688,
473,29427,
474,30312,
475,30104,
476,29739,
477,45209,
478,34323,
479,30572,
480,31980,
481,30365,
482,30208,
483,33750,
484,29687,
485,31511,
486,29584,
487,30573,
488,30677,
489,45573,
490,32604,
491,30990,
492,45104,
493,30208,
494,29636,
495,32396,
496,30468,
497,30209,
498,30573,
499,29687,
500,30000,
501,30677,
502,30156,
503,29792,
504,45625,
505,32240,
506,31042,
507,45364,
508,30313,
509,30417,
510,31667,
511,30521,
512,30365,
513,33750,
514,29844,
515,30000,
516,29636,
517,30104,
518,30521,
519,29271,
520,45572,
521,30417,
522,30469,
523,32604,
524,29531,
525,30000,
526,34063,
527,29844,
528,31198,
529,34167,
530,29635,
531,29583,
532,31822,
533,31459,
534,45625,
535,30573,
536,30521,
537,31667,
538,30468,
539,33959,
540,29896,
541,36094,
542,37969,
543,33021,
544,32083,
545,31770,
546,31146,
547,31406,
548,31094,
549,36041,
550,31458,
551,45521,
552,32552,
553,34583,
554,45417,
555,32865,
556,36406,
557,32240,
558,32761,
559,32552,
560,32552,
561,32240,
562,35052,
563,36354,
564,33802,
565,48490,
566,33177,
567,33021,
568,61823,
569,30938,
570,45729,
571,31407,
572,29843,
573,33229,
574,30885,
575,31927,
576,31250,
577,30886,
578,30157,
579,30208,
580,30104,
581,29427,
582,29635,
583,30781,
584,30156,
585,45469,
586,32604,
587,30417,
588,45105,
589,31146,
590,29948,
591,32396,
592,30781,
593,29687,
594,30521,
595,30521,
596,29532,
597,52292,
598,33281,
599,48802,
600,38385,
601,45677,
602,36250,
603,43281,
604,48542,
605,37604,
606,43073,
607,32604,
608,38594,
609,51927,
610,36355,
611,34375,
612,33281,
613,35209,
614,34583,
615,32552,
616,38541,
617,45572,
618,36041,
619,37708,
620,33125,
621,36355,
622,32448,
623,34115,
624,31875,
625,31250,
626,46145,
627,32187,
628,38334,
629,32136,
630,32552,
631,45417,
632,38802,
633,32135,
634,45417,
635,31667,
636,31614,
637,34219,
638,32084,
639,31510,
640,38750,
641,32552,
642,34062,
643,31771,
644,31406,
645,45886,
646,31927,
647,38333,
648,32552,
649,74948,
650,45416,
651,77969,
652,37709,
653,32969,
654,49375,
655,33385,
656,32500,
657,35781,
658,33802,
659,65885,
660,31354,
661,46927,
662,30833,
663,30052,
664,35000,
665,30052,
666,30000,
667,29948,
668,32969,
669,31146,
670,30573,
671,30572,
672,29947,
673,30052,
674,46250,
675,31667,
676,31459,
677,45156,
678,30364,
679,30156,
680,34063,
681,30573,
682,31459,
683,30000,
684,30157,
685,29635,
686,29635,
687,30156,
688,30052,
689,45364,
690,35677,
691,30000,
692,33750,
693,29480,
694,29688,
695,31146,
696,30000,
697,29895,
698,30365,
699,32188,
700,30990,
701,29740,
702,45990,
703,30885,
704,31979,
705,30990,
706,29636,
707,45886,
708,30208,
709,31823,
710,30938,
711,29895,
712,31302,
713,30521,
714,29843,
715,30052,
716,45365,
