,n_secs_delay,
0,0,
1,-1,
2,79844,
3,41979,
4,34792,
5,63020,
6,33541,
7,31563,
8,31458,
9,52135,
10,31354,
11,31041,
12,29791,
13,29479,
14,31979,
15,29584,
16,29896,
17,32552,
18,34167,
19,45678,
20,30208,
21,30625,
22,31562,
23,30677,
24,30417,
25,29531,
26,34375,
27,29531,
28,45260,
29,31615,
30,30261,
31,29532,
32,30416,
33,46302,
34,29583,
35,31250,
36,31094,
37,30312,
38,29635,
39,30104,
40,45521,
41,30417,
42,30677,
43,29063,
44,29219,
45,32500,
46,30104,
47,33645,
48,32396,
49,29428,
50,30000,
51,29219,
52,45000,
53,30781,
54,32031,
55,30000,
56,34219,
57,44843,
58,30261,
59,30938,
60,31406,
61,30364,
62,30573,
63,30261,
64,30260,
65,30156,
66,44896,
67,32032,
68,30417,
69,44270,
70,30000,
71,29584,
72,32031,
73,45000,
74,33282,
75,35052,
76,30365,
77,44687,
78,30000,
79,29792,
80,34375,
81,30521,
82,29896,
83,29740,
84,30313,
85,29583,
86,29115,
87,33229,
88,29688,
89,31511,
90,31510,
91,29792,
92,29844,
93,38385,
94,47604,
95,32969,
96,31615,
97,30364,
98,30469,
99,32656,
100,30833,
101,33541,
102,30782,
103,30938,
104,30625,
105,29948,
106,46354,
107,31250,
108,32395,
109,30521,
110,29896,
111,46355,
112,31250,
113,31510,
114,30781,
115,30104,
116,30469,
117,33020,
118,30104,
119,28489,
120,45990,
121,31979,
122,31562,
123,45260,
124,30729,
125,30625,
126,32448,
127,30625,
128,31980,
129,30156,
130,30729,
131,30468,
132,45990,
133,32239,
134,30833,
135,30365,
136,30729,
137,30417,
138,30521,
139,30104,
140,30729,
141,30052,
142,29740,
143,45209,
144,31146,
145,33177,
146,34896,
147,30677,
148,30521,
149,30521,
150,30573,
151,31771,
152,44636,
153,31355,
154,31875,
155,30990,
156,30834,
157,45417,
158,30677,
159,30729,
160,30521,
161,30729,
162,30469,
163,32188,
164,45886,
165,30260,
166,31667,
167,30521,
168,30573,
169,45625,
170,30365,
171,29843,
172,34740,
173,30052,
174,30782,
175,30781,
176,31459,
177,29844,
178,31667,
179,34948,
180,30678,
181,46771,
182,30730,
183,30625,
184,35000,
185,30156,
186,29948,
187,30833,
188,30469,
189,30104,
190,31667,
191,35417,
192,30052,
193,33177,
194,29635,
195,29948,
196,34792,
197,31041,
198,30678,
199,45990,
200,30209,
201,30677,
202,31198,
203,30678,
204,30208,
205,31302,
206,32240,
207,31198,
208,45000,
209,30312,
210,30052,
211,32969,
212,31041,
213,30417,
214,30885,
215,30990,
216,30781,
217,45261,
218,32083,
219,31927,
220,45104,
221,30105,
222,30781,
223,32135,
224,30782,
225,30469,
226,45469,
227,30573,
228,30469,
229,29844,
230,30990,
231,30781,
232,31875,
233,45312,
234,31042,
235,31615,
236,30885,
237,29844,
238,46094,
239,30678,
240,30521,
241,30573,
242,29844,
243,34271,
244,32708,
245,45469,
246,31250,
247,31823,
248,30417,
249,30157,
250,45052,
251,30365,
252,30677,
253,43802,
254,29636,
255,30417,
256,29688,
257,30885,
258,29687,
259,29896,
260,29375,
261,35520,
262,30156,
263,29948,
264,30260,
265,30000,
266,29844,
267,31666,
268,34844,
269,30729,
270,34063,
271,32084,
272,34167,
273,29687,
274,30364,
275,45260,
276,31979,
277,31094,
278,45156,
279,44688,
280,32188,
281,45000,
282,30782,
283,30261,
284,34011,
285,30000,
286,30364,
287,30104,
288,30625,
289,30053,
290,31510,
291,35521,
292,30885,
293,45833,
294,30364,
295,30312,
296,34688,
297,30052,
298,30052,
299,30260,
300,31458,
301,29739,
302,31719,
303,34687,
304,30937,
305,46406,
306,30364,
307,32865,
308,31198,
309,30156,
310,45833,
311,30521,
312,32448,
313,30417,
314,29687,
315,45833,
316,30156,
317,30677,
318,30833,
319,29844,
320,30417,
321,29584,
322,30521,
323,31667,
324,31042,
325,30416,
326,30261,
327,30625,
328,30208,
329,45416,
330,32187,
331,30260,
332,44844,
333,30886,
334,30417,
335,29948,
336,31406,
337,31042,
338,45469,
339,29948,
340,33802,
341,29896,
342,30938,
343,30417,
344,30312,
345,32292,
346,32083,
347,45000,
348,30469,
349,30312,
350,32292,
351,30521,
352,30885,
353,30833,
354,29948,
355,30573,
356,29791,
357,45678,
358,31823,
359,31823,
360,30313,
361,30729,
362,45313,
363,30313,
364,30469,
365,31979,
366,28541,
367,31250,
368,31510,
369,30625,
370,36354,
371,49479,
372,33698,
373,36823,
374,33645,
375,32448,
376,34479,
377,32656,
378,32552,
379,35521,
380,35990,
381,32969,
382,33542,
383,31406,
384,33802,
385,55573,
386,32135,
387,30989,
388,30052,
389,30625,
390,29844,
391,29479,
392,42136,
393,29844,
394,29166,
395,30365,
396,32084,
397,30625,
398,30313,
399,30365,
400,31198,
401,30313,
402,45156,
403,32552,
404,30781,
405,45000,
406,30104,
407,30364,
408,32500,
409,30938,
410,30417,
411,31406,
412,29792,
413,30261,
414,45833,
415,31979,
416,30990,
417,45313,
418,44740,
419,32865,
420,44740,
421,31094,
422,30729,
423,34583,
424,30000,
425,29948,
426,29479,
427,30885,
428,29583,
429,31823,
430,35469,
431,29844,
432,47969,
433,30782,
434,30261,
435,34635,
436,30053,
437,30104,
438,30260,
439,29948,
440,29791,
441,32604,
442,34896,
443,30469,
444,43750,
445,35000,
446,46302,
447,37916,
448,32604,
449,53438,
450,31666,
451,32083,
452,30990,
453,30677,
454,45260,
455,30208,
456,29583,
457,29166,
458,30990,
459,29531,
460,29427,
461,32292,
462,30209,
463,44740,
464,30156,
465,29948,
466,31354,
467,30000,
468,31771,
469,30052,
470,30261,
471,29584,
472,30104,
473,29739,
474,29167,
475,44375,
476,31042,
477,30625,
478,44636,
479,30052,
480,30781,
481,31615,
482,30781,
483,29427,
484,29427,
485,30677,
486,29427,
487,44479,
488,31875,
489,29844,
490,44531,
491,29948,
492,30208,
493,31614,
494,30573,
495,29792,
496,29791,
497,30156,
498,29636,
499,30625,
500,29636,
501,29114,
502,44583,
503,31302,
504,31146,
505,44739,
506,30156,
507,29115,
508,30625,
509,29583,
510,31354,
511,30365,
512,29739,
513,69479,
514,32188,
515,30052,
516,30052,
517,29948,
518,44636,
519,31823,
520,30052,
521,45625,
522,29739,
523,30573,
524,31875,
525,30677,
526,44166,
527,30833,
528,30625,
529,29167,
530,30156,
531,30000,
532,29219,
533,44844,
534,29896,
535,30209,
536,32813,
537,31355,
538,31718,
539,30625,
540,29948,
541,29062,
542,28958,
543,32031,
544,30260,
545,44583,
546,30573,
547,29271,
548,33020,
549,29584,
550,31614,
551,30261,
552,29531,
553,29114,
554,31562,
555,44166,
556,29792,
557,30521,
558,31042,
559,29896,
560,29479,
561,28907,
562,30521,
563,29219,
564,29791,
565,45260,
566,30313,
567,37604,
568,31406,
569,51511,
570,31250,
571,30052,
572,45625,
573,31771,
574,31093,
575,45417,
576,30782,
577,31198,
578,31198,
579,30834,
580,31407,
581,46615,
582,30886,
583,29687,
584,29531,
585,36250,
586,29480,
587,45156,
588,31146,
589,29687,
590,33177,
591,30000,
592,29792,
593,30208,
594,30052,
595,29948,
596,30156,
597,30000,
598,35208,
599,38646,
600,32604,
601,32448,
602,34739,
603,30052,
604,30729,
605,27864,
606,31250,
607,29948,
608,29896,
609,48125,
610,30208,
611,29479,
612,29739,
613,27084,
614,31146,
615,30000,
616,32656,
617,30417,
618,34011,
619,30521,
620,30104,
621,29583,
622,30313,
623,45833,
624,31563,
625,32604,
626,29427,
627,30157,
628,31354,
629,30781,
630,30990,
631,45677,
632,30468,
633,31771,
634,30364,
635,30625,
636,46302,
637,30729,
638,31563,
639,30573,
640,30417,
641,30365,
642,45834,
643,31198,
644,31875,
645,30313,
646,29635,
647,45885,
648,29948,
649,30000,
650,30261,
651,30677,
652,30261,
653,30209,
654,31511,
655,30938,
656,44896,
657,30313,
658,30469,
659,31458,
660,30521,
661,29791,
662,29636,
663,31407,
664,30053,
665,29636,
666,30729,
667,30000,
668,45469,
669,32396,
670,31094,
671,45260,
672,30781,
673,30469,
674,32605,
675,30834,
676,29740,
677,30417,
678,30157,
679,29687,
680,55052,
681,33959,
682,32864,
683,33125,
684,48958,
685,34792,
686,34531,
687,47917,
688,32708,
689,32760,
690,33958,
691,32604,
692,47760,
693,42708,
694,33125,
695,56198,
696,54688,
697,31250,
698,32031,
699,30573,
700,30833,
701,45105,
702,30104,
703,29896,
704,29271,
705,32084,
706,29479,
707,30416,
708,31927,
709,30937,
710,45261,
711,30468,
712,29948,
713,32605,
714,30573,
715,29739,
716,30261,
