,n_secs_delay,
0,67136,
1,26041,
2,24792,
3,50937,
4,21094,
5,31406,
6,21042,
7,32292,
8,21614,
9,22865,
10,22031,
11,20677,
12,27343,
13,21250,
14,22292,
15,20469,
16,23958,
17,20209,
18,20208,
19,20000,
20,20573,
21,20104,
22,20677,
23,20469,
24,20313,
25,23385,
26,20313,
27,20260,
28,20417,
29,21354,
30,23646,
31,26666,
32,20625,
33,21511,
34,20833,
35,20833,
36,20573,
37,22657,
38,20364,
39,20781,
40,20781,
41,20573,
42,20261,
43,20364,
44,21406,
45,19896,
46,20990,
47,20364,
48,20834,
49,20209,
50,20313,
51,20156,
52,20312,
53,20000,
54,20677,
55,20417,
56,20053,
57,20365,
58,22552,
59,20261,
60,20260,
61,19948,
62,19792,
63,20885,
64,19896,
65,20885,
66,19896,
67,20469,
68,20104,
69,21614,
70,22187,
71,19896,
72,20312,
73,20208,
74,25052,
75,20468,
76,23698,
77,20469,
78,31875,
79,23177,
80,23646,
81,20834,
82,23750,
83,20209,
84,22239,
85,20521,
86,23281,
87,20417,
88,23229,
89,24427,
90,23229,
91,20625,
92,22969,
93,20937,
94,20260,
95,22656,
96,20469,
97,24948,
98,20573,
99,23802,
100,24427,
101,23282,
102,23021,
103,23437,
104,23229,
105,20209,
106,28698,
107,20521,
108,23385,
109,20364,
110,20209,
111,21771,
112,20885,
113,29532,
114,20052,
115,30989,
116,28854,
117,22552,
118,22500,
119,23073,
120,22084,
121,28177,
122,22395,
123,24531,
124,23333,
125,26042,
126,22605,
127,22657,
128,23646,
129,22969,
130,30208,
131,22917,
132,23125,
133,23229,
134,21927,
135,22396,
136,25781,
137,24635,
138,24844,
139,22292,
140,23802,
141,22917,
142,26250,
143,22969,
144,22656,
145,23958,
146,29271,
147,23542,
148,23073,
149,24062,
150,22448,
151,22657,
152,23333,
153,23177,
154,21927,
155,22760,
156,22552,
157,22344,
158,24947,
159,26823,
160,23594,
161,22916,
162,25886,
163,22604,
164,22864,
165,22865,
166,22709,
167,24792,
168,24063,
169,22447,
170,23281,
171,23958,
172,23229,
173,21927,
174,23125,
175,23645,
176,24010,
177,23073,
178,31718,
179,24688,
180,24531,
181,23490,
182,22604,
183,23230,
184,25052,
185,22083,
186,22344,
187,22344,
188,26823,
189,23906,
190,23438,
191,26042,
192,22865,
193,39063,
194,21979,
195,22604,
196,22813,
197,22969,
198,23438,
199,22552,
200,22396,
201,24583,
202,22708,
203,27135,
204,23385,
205,24011,
206,24010,
207,22448,
208,24270,
209,22656,
210,29166,
211,25521,
212,22916,
213,22136,
214,22083,
215,22448,
216,22396,
217,23229,
218,21667,
219,23594,
220,17969,
221,25365,
222,23385,
223,26563,
224,28854,
225,25156,
226,23073,
227,22917,
228,22552,
229,23334,
230,24063,
231,22865,
232,23230,
233,22917,
234,23177,
235,23333,
236,25416,
237,26510,
238,26823,
239,23125,
240,23333,
241,23229,
242,23177,
243,11719,
244,24166,
245,24948,
246,22968,
247,24844,
248,22552,
249,24375,
250,24010,
251,23907,
252,22604,
253,22031,
254,24427,
255,22344,
256,24271,
257,23073,
258,26979,
259,22292,
260,23386,
261,24323,
262,23386,
263,24323,
264,22917,
265,23802,
266,22604,
267,24114,
268,23489,
269,23959,
270,22604,
271,23645,
272,24427,
273,24167,
274,22656,
275,24323,
276,26771,
277,22552,
278,27083,
279,23281,
280,24479,
281,25208,
282,22916,
283,23229,
284,23594,
285,23072,
286,22135,
287,23281,
288,22864,
289,23593,
290,25573,
291,39531,
292,24166,
293,23750,
294,22448,
295,22552,
296,22344,
297,21823,
298,22865,
299,23021,
300,22760,
301,22291,
302,21770,
303,22083,
304,21563,
305,21198,
306,21563,
307,22552,
308,22813,
309,22240,
310,21979,
311,22761,
312,23229,
313,22865,
314,21354,
315,22708,
316,29271,
317,23073,
318,23438,
319,22916,
320,22344,
321,21771,
322,23854,
323,24167,
324,24792,
325,23750,
326,22291,
327,23750,
328,22500,
329,31875,
330,31927,
331,27708,
332,19428,
333,20781,
334,17656,
335,18490,
336,17240,
337,17552,
338,16614,
339,52969,
340,18750,
341,23646,
342,22708,
343,22709,
344,21354,
345,23906,
346,22709,
347,23021,
348,22396,
349,22031,
350,24427,
351,22083,
352,24375,
353,24011,
354,23542,
355,58646,
356,19323,
357,17968,
358,48385,
359,21406,
360,18333,
361,16198,
362,18750,
363,22188,
364,20261,
365,19218,
366,20052,
367,19896,
368,19115,
369,18958,
370,32760,
371,20729,
372,19844,
373,20885,
374,20157,
375,24635,
376,10782,
377,21094,
378,20729,
379,20573,
380,20833,
381,21198,
382,20260,
383,17136,
384,27344,
385,33594,
386,31927,
387,45833,
388,35781,
389,29844,
390,29219,
391,29427,
392,29427,
393,29427,
394,29375,
395,29062,
396,29115,
397,29427,
398,29896,
399,29114,
400,29427,
401,29063,
402,29375,
403,29167,
404,31510,
405,29218,
406,31511,
407,28854,
408,28907,
409,29531,
410,29010,
411,28594,
412,28542,
413,30469,
414,29688,
415,28958,
416,29219,
417,29063,
418,29323,
419,29011,
420,28958,
421,31302,
422,29323,
423,29583,
424,29062,
425,29427,
426,29115,
427,29635,
428,29114,
429,29219,
430,29427,
431,29167,
432,29635,
433,29375,
434,29167,
435,29115,
436,28750,
437,31250,
438,29375,
439,28958,
440,29011,
441,29062,
442,29583,
443,29739,
444,29687,
445,29427,
446,29843,
447,29479,
448,29583,
449,29375,
450,29062,
451,28750,
452,29219,
453,29218,
454,31823,
455,29635,
456,29688,
457,29583,
458,29219,
459,29322,
460,30885,
461,29844,
462,30521,
463,29843,
464,29323,
465,29791,
466,29062,
467,14844,
468,38802,
469,42292,
470,24375,
471,23906,
472,24896,
473,24479,
474,23698,
475,23437,
476,23906,
477,23334,
478,23490,
479,32240,
480,25416,
481,33489,
482,23855,
483,23489,
484,26093,
485,22864,
486,22708,
487,22656,
488,21302,
489,21146,
490,20834,
491,22500,
492,23177,
493,23698,
494,24375,
495,18437,
496,25729,
497,24375,
498,23959,
499,23386,
500,24166,
501,27656,
502,24062,
503,24427,
504,24740,
505,24427,
506,23802,
507,24218,
508,24219,
509,23229,
510,74791,
511,68698,
512,28698,
513,26927,
514,60834,
515,62292,
516,31355,
517,24688,
518,24791,
519,23073,
520,23281,
521,23802,
522,24063,
523,24323,
524,33021,
525,24114,
526,24531,
527,24479,
528,26615,
529,25730,
530,96563,
531,89167,
532,22865,
533,20886,
534,19896,
535,19531,
536,20833,
537,19010,
538,18959,
539,18802,
540,19062,
541,19010,
542,19115,
543,19114,
544,19062,
545,20052,
546,19115,
547,18906,
548,19062,
549,18906,
550,18906,
551,19063,
552,29479,
553,20937,
554,19740,
555,22552,
556,19219,
557,19167,
558,19010,
559,18907,
560,19115,
561,23698,
562,23386,
563,23385,
564,23281,
565,23542,
566,22500,
567,23177,
568,25885,
569,23906,
570,23541,
571,22969,
572,24010,
573,23438,
574,26198,
575,23073,
576,23750,
577,23125,
578,22969,
579,23125,
580,23646,
581,23594,
582,23177,
583,23489,
584,23698,
585,23438,
586,22969,
587,23438,
588,22812,
589,22969,
590,23177,
591,22709,
592,23282,
593,24219,
594,23021,
595,24062,
596,22813,
597,23490,
598,23542,
599,24636,
600,23073,
601,23438,
602,23698,
603,23385,
604,22864,
605,23489,
606,23333,
607,23594,
608,22968,
609,23541,
610,23073,
611,23073,
612,23021,
613,23021,
614,23281,
615,22760,
616,23489,
617,24219,
618,23698,
619,23489,
620,23802,
621,22916,
622,23125,
623,23490,
624,22656,
625,23281,
626,23177,
627,23646,
628,23125,
629,23542,
630,22969,
631,22969,
632,22396,
633,22865,
634,62760,
635,23802,
636,24583,
637,23177,
638,23333,
639,22396,
640,22656,
641,22708,
642,24063,
643,24791,
644,19636,
645,18959,
646,18750,
647,18646,
648,20833,
649,18958,
650,18698,
651,18541,
652,18698,
653,18386,
654,18542,
655,18594,
656,18490,
657,19115,
658,18803,
659,68333,
660,28593,
661,18907,
662,19115,
663,19062,
664,18646,
665,18750,
666,18750,
667,18750,
668,18958,
669,18802,
670,20000,
671,18854,
672,18855,
673,19062,
674,20886,
675,18906,
676,26094,
677,19011,
678,18750,
679,18594,
680,18594,
681,18698,
682,18437,
683,18959,
684,18854,
685,18542,
686,18281,
687,18906,
688,18958,
689,18542,
690,18594,
691,19010,
692,18541,
693,18646,
694,18697,
695,18437,
696,18489,
697,18593,
698,18438,
699,18645,
700,18386,
701,18958,
702,19114,
703,19271,
704,20157,
705,19114,
706,19532,
707,20209,
708,19740,
709,18854,
710,18334,
711,18646,
712,18646,
713,18802,
714,18698,
715,18594,
716,26354,
717,31823,
718,20261,
719,19792,
720,18594,
721,18542,
722,18698,
723,18698,
724,18750,
725,28750,
726,19532,
727,18542,
728,19167,
729,19062,
730,18854,
731,18646,
732,34948,
733,20000,
734,19531,
735,19011,
736,18593,
737,18802,
738,18594,
739,18542,
740,26042,
741,19427,
742,18803,
743,18907,
744,19323,
745,18646,
746,18021,
747,21719,
748,24583,
749,18854,
750,18594,
751,18802,
752,19635,
753,17604,
754,22135,
755,19427,
756,18385,
757,16458,
758,20313,
759,19011,
760,18803,
761,19323,
762,18959,
763,20989,
764,19062,
765,18645,
766,18906,
767,18646,
768,21094,
769,19010,
770,19063,
771,18645,
772,18645,
773,18698,
774,18333,
775,18541,
776,23959,
777,23385,
778,23593,
779,23541,
780,22500,
781,24531,
782,28021,
783,22292,
784,23541,
785,23333,
786,23177,
787,23281,
788,22709,
789,23281,
790,23437,
791,22917,
792,22917,
793,23073,
794,27760,
795,22500,
796,29219,
797,23646,
798,23177,
799,23125,
800,22604,
801,22292,
802,23073,
803,22761,
804,23177,
805,22917,
806,23177,
807,28489,
808,23177,
809,23229,
810,22917,
811,23333,
812,26927,
813,29687,
814,28958,
815,23542,
816,22916,
817,23229,
818,23489,
819,23803,
820,25260,
821,23334,
822,22761,
823,22344,
824,23958,
825,23073,
826,23125,
827,23750,
828,23073,
829,24375,
830,23906,
831,23490,
832,22761,
833,23542,
834,22917,
835,22656,
836,23177,
837,23802,
838,22969,
839,23594,
840,23646,
841,23229,
842,23594,
843,23020,
844,26719,
845,23021,
846,23334,
847,25104,
848,24010,
849,24271,
850,25260,
851,20260,
852,19271,
853,18437,
854,23281,
855,19219,
856,31354,
857,21302,
858,19740,
859,19740,
860,19218,
861,19896,
862,19791,
863,19323,
864,27760,
865,19323,
866,19480,
867,19323,
868,20052,
869,19479,
870,19583,
871,19740,
872,18698,
873,19063,
874,20156,
875,24166,
876,23958,
877,23698,
878,23698,
879,22761,
880,23593,
881,23229,
882,23646,
883,23385,
884,23750,
885,24584,
886,23594,
887,23750,
888,23646,
889,24375,
890,23958,
891,23698,
892,23178,
893,23386,
894,23385,
895,24062,
896,23906,
897,23958,
898,39896,
899,23750,
900,23385,
901,23125,
902,23073,
903,23750,
904,22657,
905,22656,
906,23281,
907,23334,
908,23073,
909,22813,
910,23125,
911,22916,
912,22760,
913,23177,
914,23334,
915,23021,
916,21406,
917,24635,
918,23542,
919,22709,
920,23854,
921,22500,
922,22708,
923,22343,
924,23125,
925,22604,
926,23697,
927,25885,
928,20000,
929,18854,
930,19323,
931,19323,
932,18802,
933,18854,
934,18646,
935,18854,
936,18334,
937,18541,
938,19323,
939,18437,
940,18594,
941,18698,
942,19063,
943,19219,
944,18906,
945,18906,
946,18646,
947,25157,
948,23125,
949,23177,
950,22812,
951,22657,
952,23490,
953,22709,
954,23541,
955,23698,
956,23229,
957,23593,
958,23229,
959,23281,
960,23281,
961,23385,
962,34167,
963,23489,
964,22656,
965,22969,
966,23229,
967,22968,
968,23646,
969,23282,
970,23594,
971,24896,
972,25209,
973,23386,
974,23750,
975,23229,
976,22604,
977,22864,
978,22917,
979,22969,
980,23385,
981,23646,
982,23490,
983,23489,
984,23021,
985,23125,
986,22864,
987,23125,
988,23333,
989,23281,
990,23698,
991,23021,
992,37083,
993,23386,
994,24323,
995,23698,
996,23073,
997,22917,
998,22916,
999,23750,
1000,25052,
1001,28698,
1002,23594,
1003,22917,
1004,23021,
1005,23698,
1006,24166,
1007,22761,
1008,17291,
1009,17500,
1010,35834,
1011,16979,
1012,11094,
1013,17136,
1014,17031,
1015,17083,
1016,17083,
1017,17395,
1018,17344,
1019,17344,
1020,17708,
1021,16667,
1022,16979,
1023,17760,
1024,17291,
1025,17708,
1026,17657,
1027,17812,
1028,18125,
1029,18281,
1030,17500,
1031,19479,
1032,17917,
1033,18229,
1034,18333,
1035,18594,
1036,18229,
1037,17500,
1038,16823,
1039,16822,
1040,16354,
1041,16563,
1042,16511,
1043,16354,
1044,16511,
1045,16407,
1046,16354,
1047,16511,
1048,16875,
1049,17656,
1050,16771,
1051,17396,
1052,16875,
1053,17343,
1054,17865,
1055,17396,
1056,18229,
1057,18906,
1058,17083,
1059,17084,
1060,16823,
1061,19323,
1062,18489,
1063,17500,
1064,16875,
1065,17344,
1066,21407,
1067,16667,
1068,17084,
1069,17032,
1070,16771,
1071,16511,
1072,16094,
1073,16614,
1074,16823,
1075,17031,
1076,17813,
1077,17968,
1078,17812,
1079,17604,
1080,17812,
1081,17864,
1082,18020,
1083,17865,
1084,17553,
1085,17344,
1086,17604,
1087,17865,
1088,17552,
1089,18229,
1090,17917,
1091,17968,
1092,17760,
1093,18854,
1094,17969,
1095,17604,
1096,17604,
1097,17968,
1098,18125,
1099,17812,
1100,18073,
1101,18177,
1102,17864,
1103,18125,
1104,18594,
1105,18437,
1106,18073,
1107,15938,
1108,18750,
1109,18646,
1110,18177,
1111,18281,
1112,18281,
1113,18438,
1114,18750,
1115,18229,
1116,18645,
1117,15521,
1118,15312,
1119,18594,
1120,15313,
1121,15782,
1122,18802,
1123,18698,
1124,18386,
1125,18438,
1126,18541,
1127,18542,
1128,18490,
1129,18489,
1130,18281,
1131,15729,
1132,18490,
1133,18437,
1134,18229,
1135,15625,
1136,18542,
1137,18646,
1138,18333,
1139,18229,
1140,18333,
1141,17813,
1142,17709,
1143,18281,
1144,17448,
1145,18333,
1146,17969,
1147,17813,
1148,17448,
1149,17604,
1150,17500,
1151,17135,
1152,17864,
1153,20157,
1154,17604,
1155,17917,
1156,17448,
1157,31041,
1158,18021,
1159,16927,
1160,17240,
1161,17657,
1162,17761,
1163,17604,
1164,33385,
1165,18282,
1166,18229,
1167,17969,
1168,17813,
1169,17552,
1170,18125,
1171,17552,
1172,17083,
1173,16406,
1174,16875,
1175,16667,
1176,17448,
1177,17917,
1178,17656,
1179,17969,
1180,20000,
1181,18750,
1182,17604,
1183,18854,
1184,17917,
1185,18021,
1186,17032,
1187,16822,
1188,17083,
1189,16666,
1190,16823,
1191,16719,
1192,16614,
1193,16979,
1194,17031,
1195,16875,
1196,17448,
1197,16979,
1198,16875,
1199,17969,
1200,17865,
1201,18386,
1202,18906,
1203,17968,
1204,18542,
1205,18437,
1206,18385,
1207,18333,
1208,18125,
1209,18281,
1210,18489,
1211,18646,
1212,20833,
1213,17969,
1214,18333,
1215,18177,
1216,23073,
1217,18750,
1218,17864,
1219,20052,
1220,19063,
1221,18386,
1222,18073,
1223,17760,
1224,17916,
1225,18230,
1226,18542,
1227,18021,
1228,17344,
1229,17656,
1230,17760,
1231,18021,
1232,18438,
1233,17552,
1234,17292,
1235,17552,
1236,17708,
1237,19115,
1238,18020,
1239,18073,
1240,18125,
1241,18125,
1242,18229,
1243,18073,
1244,17864,
1245,18125,
1246,18073,
1247,17760,
1248,18125,
1249,17657,
1250,18021,
1251,17865,
1252,17604,
1253,18334,
1254,17552,
1255,17864,
1256,18073,
1257,18021,
1258,17500,
1259,17708,
1260,17865,
1261,18281,
1262,17604,
1263,17500,
1264,17708,
1265,17448,
1266,17709,
1267,17760,
1268,17812,
1269,17553,
1270,17708,
1271,17396,
1272,17500,
1273,17343,
1274,17708,
1275,17864,
1276,17448,
1277,17448,
1278,17604,
1279,17812,
1280,17865,
1281,17500,
1282,17813,
1283,17604,
1284,17656,
1285,17760,
1286,17917,
1287,17708,
1288,17812,
1289,17396,
1290,17916,
1291,17448,
1292,17604,
1293,17292,
1294,17813,
1295,18334,
1296,17968,
1297,17760,
1298,17917,
1299,18125,
1300,17709,
1301,17500,
1302,17865,
1303,17813,
1304,17813,
1305,18333,
1306,18229,
1307,17865,
1308,17604,
1309,17760,
1310,22500,
1311,30521,
1312,37812,
1313,41823,
1314,18020,
1315,18281,
1316,18281,
1317,18229,
1318,22604,
1319,17708,
1320,17500,
1321,19115,
1322,27031,
1323,19063,
1324,17916,
1325,17708,
1326,18229,
1327,17552,
1328,17865,
1329,17760,
1330,46094,
1331,18438,
1332,29011,
1333,18594,
1334,19688,
1335,18334,
1336,18073,
1337,18698,
1338,18437,
1339,18385,
1340,17812,
1341,18334,
1342,18073,
1343,18385,
1344,27552,
1345,19427,
1346,18698,
1347,17760,
1348,17604,
1349,17448,
1350,17448,
1351,17552,
1352,18282,
1353,18646,
1354,18125,
1355,18281,
1356,17552,
1357,17604,
1358,17656,
1359,17917,
1360,18281,
1361,18229,
1362,18541,
1363,18438,
1364,39375,
1365,19896,
1366,18490,
1367,18125,
1368,17813,
1369,17969,
1370,17917,
1371,17604,
1372,18385,
1373,20000,
1374,18073,
1375,17657,
1376,18229,
1377,19688,
1378,18333,
1379,20260,
1380,17969,
1381,17552,
1382,17292,
1383,17709,
1384,17812,
1385,17760,
1386,17135,
1387,18230,
1388,31718,
1389,18803,
1390,18073,
1391,18073,
1392,17656,
1393,17396,
1394,17396,
1395,17396,
1396,17500,
1397,17708,
1398,17552,
1399,17708,
1400,17604,
1401,17969,
1402,17344,
1403,17813,
1404,17240,
1405,17708,
1406,17344,
1407,17396,
1408,17292,
1409,17448,
1410,17240,
1411,17500,
1412,17448,
1413,17448,
1414,17395,
1415,17135,
1416,17657,
1417,17084,
1418,17344,
1419,19166,
1420,17500,
1421,17448,
1422,17396,
1423,17396,
1424,17396,
1425,17500,
1426,17448,
1427,17344,
1428,17344,
1429,16979,
1430,33750,
1431,17448,
1432,25885,
1433,17813,
1434,17292,
1435,17500,
1436,17864,
1437,17604,
1438,17240,
1439,17760,
1440,17292,
1441,17448,
1442,17500,
1443,17031,
1444,33229,
1445,18385,
1446,19115,
1447,17709,
1448,17812,
1449,17292,
1450,18177,
1451,17969,
1452,17864,
1453,17292,
1454,17344,
1455,17448,
1456,17500,
1457,17448,
1458,17500,
1459,17917,
1460,17292,
1461,17552,
1462,17708,
1463,20000,
1464,19479,
1465,17292,
1466,18489,
1467,17292,
1468,17239,
1469,17239,
1470,17188,
1471,17083,
1472,17187,
1473,17604,
1474,17083,
1475,17291,
1476,17761,
1477,17344,
1478,17604,
1479,17291,
1480,17292,
1481,17813,
1482,17344,
1483,17135,
1484,17239,
1485,17344,
1486,17500,
1487,17136,
1488,17292,
1489,17240,
1490,17448,
1491,17187,
1492,17448,
1493,17083,
1494,17135,
1495,17188,
1496,17031,
1497,17448,
1498,17344,
1499,17292,
1500,17344,
1501,17187,
1502,17187,
1503,17395,
1504,17188,
1505,17448,
1506,17552,
1507,17396,
1508,16927,
1509,17396,
1510,17448,
1511,17552,
1512,17448,
1513,17865,
1514,17500,
1515,17448,
1516,17292,
1517,17239,
1518,17344,
1519,17135,
1520,17292,
1521,17604,
1522,17084,
1523,16927,
1524,19896,
1525,18542,
1526,24636,
1527,24271,
1528,22708,
1529,17656,
1530,17657,
1531,17709,
1532,17135,
1533,17968,
1534,18073,
1535,18281,
1536,17395,
1537,17604,
1538,19740,
1539,17395,
1540,17343,
1541,24739,
1542,17760,
1543,17865,
1544,17396,
1545,31041,
1546,17240,
1547,20469,
1548,16667,
1549,17136,
1550,17344,
1551,17864,
1552,18803,
1553,17916,
1554,17656,
1555,17605,
1556,17344,
1557,18437,
1558,17240,
1559,17917,
1560,17604,
1561,17916,
1562,18125,
1563,17657,
1564,17864,
1565,17552,
1566,17605,
1567,17552,
1568,18073,
1569,17917,
1570,17708,
1571,17969,
1572,17239,
1573,17708,
1574,16667,
1575,16667,
1576,16459,
1577,16197,
1578,16510,
1579,17500,
1580,18541,
1581,17969,
1582,17500,
1583,17709,
1584,17760,
1585,17448,
1586,17500,
1587,18021,
1588,17708,
1589,19896,
1590,17916,
1591,17604,
1592,17552,
1593,17656,
1594,18281,
1595,17917,
1596,17968,
1597,17865,
1598,17657,
1599,17708,
1600,17605,
1601,17604,
1602,17396,
1603,17604,
1604,18073,
1605,17604,
1606,17500,
1607,17500,
1608,17396,
1609,18750,
1610,18489,
1611,19166,
1612,26093,
1613,18906,
1614,17813,
1615,18854,
1616,18333,
1617,18645,
1618,17864,
1619,17864,
1620,17969,
1621,17968,
1622,18177,
1623,18281,
1624,17500,
1625,18645,
1626,18646,
1627,18125,
1628,17709,
1629,18020,
1630,17709,
1631,17500,
1632,18021,
1633,17396,
1634,18021,
1635,17917,
1636,26875,
1637,19948,
1638,18334,
1639,17761,
1640,17708,
1641,17500,
1642,17708,
1643,21927,
1644,18125,
1645,17968,
1646,17500,
1647,17188,
1648,17813,
1649,17761,
1650,17239,
1651,17604,
1652,17657,
1653,17344,
1654,17343,
1655,17291,
1656,17552,
1657,17240,
