,n_secs_delay,
0,10052,
1,18177,
2,19791,
3,20677,
4,18385,
5,17864,
6,18125,
7,18750,
8,19271,
9,19114,
10,18802,
11,19063,
12,19167,
13,18229,
14,18281,
15,18802,
16,18438,
17,18594,
18,20625,
19,19010,
20,18542,
21,17969,
22,19219,
23,19739,
24,19896,
25,19375,
26,18385,
27,19791,
28,19479,
29,30156,
30,46250,
31,19323,
32,20104,
33,17812,
34,18073,
35,18750,
36,30729,
37,35261,
38,26042,
39,30938,
40,22760,
41,21146,
42,18698,
43,18177,
44,18125,
45,19011,
46,19167,
47,19792,
48,18541,
49,19063,
50,20052,
51,18073,
52,18334,
53,21302,
54,18802,
55,17605,
56,18333,
57,17656,
58,17553,
59,23229,
60,17500,
61,16875,
62,16615,
63,23177,
64,24427,
65,18073,
66,17396,
67,17292,
68,17291,
69,17396,
70,17344,
71,16927,
72,17344,
73,17136,
74,17135,
75,17135,
76,17135,
77,17083,
78,17136,
79,17552,
80,16979,
81,16979,
82,16771,
83,16875,
84,16823,
85,16719,
86,16823,
87,17343,
88,17187,
89,16875,
90,16875,
91,16823,
92,17031,
93,17031,
94,19271,
95,17135,
96,20469,
97,24167,
98,21927,
99,20573,
100,40677,
101,43906,
102,48073,
103,82709,
104,68854,
105,23021,
106,24063,
107,40989,
108,21093,
109,21146,
110,20677,
111,19011,
112,18646,
113,18697,
114,19479,
115,19167,
116,17917,
117,18177,
118,18698,
119,18073,
120,19062,
121,18073,
122,50000,
123,60625,
124,21510,
125,19583,
126,18698,
127,18385,
128,18594,
129,17761,
130,17083,
131,17968,
132,16979,
133,17396,
134,17656,
135,17292,
136,17865,
137,17708,
138,20312,
139,17552,
140,17136,
141,17344,
142,53073,
143,57968,
144,48438,
145,18958,
146,17188,
147,20364,
148,18177,
149,19114,
150,18750,
151,18490,
152,50625,
153,45521,
154,31459,
155,18021,
156,18073,
157,17708,
158,17396,
159,17917,
160,17917,
161,17500,
162,37760,
163,23541,
164,20573,
165,20313,
166,20208,
167,20521,
168,19947,
169,20105,
170,20261,
171,20260,
172,21562,
173,21719,
174,22812,
175,21615,
176,20573,
177,19635,
178,22291,
179,22812,
180,21406,
181,20469,
182,20990,
183,106823,
184,93229,
185,31771,
186,39010,
187,19375,
188,18386,
189,19844,
190,18177,
191,18594,
192,18802,
193,18177,
194,18229,
195,19688,
196,17969,
197,17864,
198,17709,
199,18750,
200,18281,
201,18021,
202,17813,
203,16927,
204,17760,
205,19010,
206,18438,
207,18229,
208,17760,
209,19219,
210,22187,
211,18385,
212,17969,
213,18281,
214,18698,
215,17448,
216,19271,
217,18334,
218,19531,
219,17864,
220,17500,
221,17812,
222,18281,
223,17969,
224,18177,
225,20573,
226,18646,
227,18489,
228,17865,
229,17343,
230,17656,
231,18177,
232,18178,
233,36302,
234,23959,
235,22448,
236,22292,
237,22239,
238,22500,
239,22240,
240,6198,
241,11979,
242,55625,
243,20833,
244,23594,
245,24427,
246,23542,
247,23802,
248,22604,
249,22760,
250,22031,
251,45781,
252,25573,
253,24584,
254,22135,
255,22083,
256,22916,
257,22917,
258,21823,
259,21771,
260,22031,
261,24219,
262,23125,
263,22760,
264,22135,
265,25416,
266,23333,
267,25052,
268,24583,
269,24270,
270,22291,
271,22917,
272,23229,
273,24114,
274,23385,
275,23593,
276,22969,
277,24323,
278,88229,
279,21146,
280,51666,
281,21719,
282,18750,
283,17813,
284,17500,
285,20104,
286,17708,
287,17135,
288,17968,
289,17604,
290,17500,
291,17291,
292,20313,
293,17292,
294,17656,
295,18073,
296,18958,
297,18802,
298,18125,
299,18959,
300,20260,
301,17031,
302,19844,
303,18438,
304,18802,
305,18750,
306,18802,
307,19687,
308,26459,
309,17812,
310,20469,
311,17187,
312,17031,
313,17136,
314,43229,
315,23386,
316,19166,
317,18125,
318,17344,
319,17500,
320,17396,
321,17344,
322,17448,
323,17552,
324,19688,
325,17083,
326,17135,
327,17031,
328,25000,
329,40521,
330,103594,
331,22656,
332,19167,
333,19531,
334,22969,
335,19114,
336,18803,
337,19063,
338,17968,
339,19375,
340,18959,
341,18906,
342,18385,
343,18802,
344,18073,
345,18125,
346,18385,
347,18490,
348,18177,
349,24688,
350,19531,
351,21146,
352,19062,
353,19740,
354,20729,
355,20989,
356,20208,
357,60990,
358,49271,
359,31875,
360,23021,
361,20730,
362,20833,
363,21042,
364,20885,
365,19479,
366,19428,
367,19375,
368,19791,
369,19792,
370,20260,
371,20573,
372,20208,
373,19740,
374,19792,
375,19635,
376,19583,
377,22239,
378,20365,
379,19427,
380,19323,
381,19375,
382,20937,
383,19844,
384,20417,
385,19844,
386,20156,
387,19635,
388,19896,
389,19480,
390,19531,
391,19583,
392,19688,
393,21407,
394,21093,
395,20678,
396,20416,
397,19791,
398,20729,
399,20365,
400,20209,
401,20365,
402,20417,
403,56094,
404,55000,
405,24635,
406,21302,
407,22031,
408,18385,
409,17812,
410,18334,
411,18385,
412,18178,
413,81563,
414,20364,
415,27291,
416,18229,
417,17343,
418,17656,
419,16927,
420,17344,
421,16979,
422,17343,
423,17240,
424,17240,
425,16979,
426,17032,
427,17136,
428,17292,
429,17292,
430,18906,
431,17084,
432,16979,
433,17083,
434,16927,
435,17136,
436,16979,
437,17188,
438,17292,
439,17135,
440,16927,
441,16875,
442,17084,
443,17083,
444,16979,
445,17083,
446,19219,
447,17292,
448,17188,
449,37083,
450,24687,
451,23594,
452,19791,
453,20365,
454,20468,
455,20521,
456,21250,
457,20416,
458,21198,
459,18854,
460,44062,
461,15782,
462,33281,
463,24114,
464,23386,
465,22448,
466,23229,
467,21875,
468,22136,
469,23854,
470,21875,
471,21875,
472,21615,
473,21666,
474,21718,
475,21979,
476,21511,
477,60729,
478,23125,
479,22083,
480,21614,
481,21771,
482,22136,
483,23125,
484,22031,
485,21979,
486,21667,
487,21667,
488,21459,
489,21719,
490,21562,
491,21510,
492,21562,
493,21667,
494,21406,
495,21354,
496,21250,
497,21146,
498,21041,
499,22813,
500,21407,
501,21510,
502,21354,
503,21407,
504,21406,
505,29010,
506,15000,
507,22447,
508,21875,
509,21302,
510,21667,
511,21303,
512,21562,
513,21302,
514,22760,
515,21667,
516,21354,
517,21198,
518,21250,
519,21354,
520,21146,
521,21302,
522,21354,
523,21094,
524,21458,
525,21354,
526,21406,
527,21250,
528,21094,
529,21303,
530,22968,
531,21406,
532,21511,
533,21355,
534,21145,
535,21406,
536,13386,
537,104323,
538,34844,
539,24062,
540,34948,
541,22552,
542,23333,
543,23958,
544,22552,
545,26927,
546,24271,
547,22657,
548,23229,
549,22552,
550,23229,
551,30521,
552,21667,
553,20677,
554,21042,
555,20468,
556,20104,
557,20104,
558,21406,
559,19844,
560,20052,
561,20521,
562,22968,
563,80208,
564,35052,
565,25000,
566,24011,
567,23385,
568,23490,
569,23437,
570,28230,
571,23802,
572,22813,
573,23489,
574,32240,
575,23645,
576,24531,
577,23698,
578,25625,
579,23541,
580,22396,
581,22865,
582,22448,
583,22448,
584,22553,
585,22656,
586,44531,
587,22604,
588,36562,
589,22865,
590,21875,
591,21979,
592,21302,
593,21250,
594,22865,
595,21563,
596,21406,
597,21458,
598,21146,
599,21094,
600,21354,
601,21354,
602,21303,
603,21406,
604,21355,
605,21354,
606,21198,
607,21615,
608,21980,
609,22032,
610,23593,
611,22552,
612,22813,
613,22448,
614,19323,
615,22813,
616,22032,
617,21823,
618,22135,
619,23177,
620,23021,
621,23802,
622,22292,
623,22031,
624,22552,
625,22344,
626,21771,
627,21458,
628,21407,
629,21146,
630,21250,
631,21355,
632,21406,
633,21354,
634,21406,
635,21302,
636,21406,
637,22709,
638,21562,
639,21406,
640,21355,
641,21250,
642,21302,
643,21355,
644,21198,
645,21718,
646,21406,
647,21667,
648,21354,
649,21354,
650,21354,
651,21302,
652,21197,
653,21354,
654,21719,
655,21407,
656,21146,
657,21302,
658,21198,
659,21355,
660,21302,
661,21250,
662,21458,
663,21302,
664,21198,
665,21354,
666,21198,
667,10625,
668,22552,
669,21823,
670,21302,
671,21354,
672,21615,
673,21302,
674,21302,
675,21511,
676,21458,
677,21302,
678,21250,
679,21354,
680,21302,
681,21458,
682,22760,
683,21666,
684,21770,
685,19011,
686,18854,
687,18698,
688,18646,
689,18854,
690,18750,
691,18906,
692,18750,
693,18750,
694,18906,
695,18959,
696,19010,
697,19063,
698,19062,
699,20521,
700,19011,
701,18803,
702,19375,
703,19011,
704,19114,
705,19114,
706,18854,
707,18854,
708,19063,
709,18802,
710,18855,
711,18958,
712,18854,
713,18958,
714,18906,
715,20157,
716,18906,
717,18854,
718,18750,
719,19010,
720,18959,
721,18854,
722,18906,
723,18959,
724,18854,
725,18750,
726,18958,
727,18802,
728,18906,
729,19011,
730,18854,
731,18750,
732,19375,
733,18646,
734,18750,
735,18594,
736,18854,
737,18958,
738,18802,
739,18750,
740,18802,
741,18750,
742,18803,
743,18438,
744,18803,
745,18750,
746,18646,
747,18855,
748,20104,
749,19010,
750,18854,
751,19011,
752,18854,
753,19062,
754,18802,
755,18906,
756,18803,
757,18802,
758,18906,
759,18802,
760,18750,
761,18802,
762,18906,
763,18750,
764,20156,
765,18594,
766,18854,
767,18593,
768,18698,
769,18698,
770,18854,
771,18698,
772,19062,
773,18646,
774,18698,
775,18907,
776,18906,
777,18854,
778,18906,
779,18854,
780,18802,
781,20261,
782,19010,
783,19010,
784,18854,
785,18907,
786,18959,
787,18750,
788,18698,
789,18803,
790,18802,
791,18958,
792,18958,
793,18854,
794,18959,
795,18698,
796,18750,
797,19844,
798,18750,
799,18490,
800,18854,
801,18854,
802,18750,
803,18698,
804,18802,
805,19011,
806,18698,
807,18646,
808,18854,
809,18906,
810,18646,
811,18646,
812,18646,
813,20052,
814,18854,
815,18958,
816,18854,
817,18750,
818,18750,
819,18854,
820,18802,
821,18593,
822,18594,
823,18959,
824,18750,
825,18802,
826,18489,
827,19271,
828,19271,
829,20313,
830,19115,
831,19010,
832,18750,
833,18959,
834,18907,
835,18750,
836,18802,
837,18959,
838,18750,
839,19010,
840,33698,
841,22240,
842,21510,
843,21666,
844,21198,
845,21562,
846,21771,
847,21614,
848,21407,
849,21458,
850,21302,
851,21666,
852,21458,
853,21354,
854,21354,
855,21563,
856,21302,
857,21146,
858,21198,
859,21563,
860,21458,
861,21406,
862,22969,
863,21458,
864,21198,
865,21146,
866,21510,
867,21458,
868,21302,
869,21407,
870,21406,
871,21302,
872,21250,
873,21614,
874,21146,
875,21198,
876,21250,
877,21146,
878,22396,
879,21562,
880,21146,
881,21459,
882,21666,
883,21355,
884,21198,
885,21510,
886,21198,
887,21354,
888,21406,
889,21198,
890,21198,
891,21094,
892,21406,
893,21302,
894,21303,
895,22396,
896,21458,
897,21198,
898,21406,
899,21146,
900,21198,
901,21354,
902,21302,
903,21198,
904,21250,
905,21198,
906,21250,
907,21459,
908,21145,
909,21354,
910,21406,
911,22761,
912,21406,
913,21354,
914,21354,
915,21459,
916,21406,
917,21407,
918,21354,
919,21458,
920,21355,
921,21406,
922,21198,
923,21407,
924,21354,
925,21302,
926,21250,
927,21354,
928,22657,
929,21302,
930,21615,
931,21146,
932,21563,
933,21458,
934,21250,
935,21510,
936,21458,
937,21093,
938,21302,
939,21146,
940,21198,
941,21250,
942,21302,
943,21303,
944,22604,
945,21510,
946,21407,
947,21302,
948,21198,
949,21302,
950,21198,
951,21563,
952,21406,
953,21770,
954,21198,
955,21250,
956,21250,
957,21250,
958,21354,
959,21146,
960,21354,
961,21719,
962,21302,
963,21354,
964,48698,
965,21771,
966,21562,
967,21250,
968,21250,
969,20886,
970,21354,
971,21302,
972,21146,
973,21458,
974,21302,
975,21250,
976,21250,
977,22813,
978,21354,
979,21094,
980,21355,
981,21562,
982,21666,
983,-104,
984,23958,
985,22500,
986,21563,
987,21303,
988,21406,
989,21667,
990,21458,
991,21511,
992,22761,
993,21250,
994,40000,
995,20313,
996,19323,
997,19011,
998,18855,
999,18802,
1000,18750,
1001,19010,
1002,18906,
1003,18698,
1004,18906,
