,n_secs_delay,
0,53802,
1,19792,
2,16979,
3,16719,
4,36458,
5,16770,
6,18802,
7,18229,
8,17187,
9,17656,
10,16302,
11,24688,
12,16875,
13,16667,
14,20157,
15,17760,
16,17344,
17,18541,
18,18698,
19,20730,
20,19219,
21,20572,
22,16458,
23,15989,
24,18281,
25,18282,
26,17604,
27,15937,
28,17188,
29,16146,
30,15260,
31,16093,
32,17239,
33,19844,
34,18854,
35,17917,
36,20313,
37,17708,
38,17396,
39,17864,
40,19115,
41,18541,
42,18385,
43,17916,
44,17604,
45,16771,
46,17135,
47,17552,
48,17136,
49,22500,
50,17813,
51,18333,
52,17604,
53,21146,
54,70729,
55,22708,
56,17760,
57,21510,
58,18594,
59,17813,
60,17188,
61,16667,
62,17604,
63,17448,
64,16771,
65,15886,
66,16042,
67,16250,
68,15990,
69,15730,
70,15989,
71,16094,
72,15573,
73,16198,
74,16302,
75,15886,
76,15677,
77,15990,
78,16459,
79,15938,
80,16615,
81,18125,
82,15938,
83,16302,
84,16094,
85,15625,
86,15833,
87,15677,
88,15885,
89,15938,
90,16510,
91,15885,
92,15885,
93,16563,
94,15833,
95,16459,
96,15834,
97,16302,
98,22656,
99,16459,
100,16250,
101,15833,
102,15886,
103,15730,
104,15781,
105,15729,
106,22240,
107,20260,
108,15677,
109,16302,
110,16562,
111,15885,
112,15677,
113,15730,
114,15469,
115,18177,
116,15833,
117,15834,
118,15364,
119,15885,
120,15573,
121,19219,
122,18334,
123,18333,
124,20989,
125,17188,
126,16927,
127,16146,
128,17291,
129,15000,
130,18438,
131,17135,
132,20521,
133,17553,
134,15469,
135,14428,
136,14010,
137,15521,
138,16302,
139,17708,
140,17813,
141,16563,
142,15677,
143,14062,
144,14219,
145,15521,
146,21823,
147,17031,
148,19271,
149,21042,
150,17917,
151,17813,
152,19635,
153,18542,
154,17760,
155,18178,
156,28281,
157,18177,
158,19218,
159,21615,
160,16927,
161,17708,
162,18958,
163,18541,
164,18542,
165,17292,
166,16875,
167,15104,
168,21614,
169,19896,
170,18646,
171,17969,
172,15625,
173,16563,
174,23490,
175,16302,
176,18073,
177,19688,
178,17865,
179,17031,
180,15312,
181,14167,
182,13750,
183,18490,
184,17344,
185,17813,
186,34271,
187,18281,
188,19063,
189,16302,
190,40625,
191,49583,
192,20625,
193,16563,
194,16198,
195,22604,
196,17344,
197,16823,
198,18073,
199,16198,
200,17709,
201,29740,
202,16146,
203,16875,
204,16459,
205,17083,
206,18594,
207,18907,
208,25105,
209,19375,
210,18645,
211,17500,
212,17812,
213,17187,
214,17760,
215,18125,
216,17761,
217,17813,
218,17709,
219,5729,
220,15000,
221,22500,
222,18594,
223,16823,
224,23385,
225,16771,
226,16458,
227,16094,
228,16563,
229,16563,
230,15990,
231,16146,
232,17084,
233,17239,
234,17708,
235,27135,
236,19167,
237,22344,
238,16250,
239,15885,
240,16458,
241,15938,
242,16667,
243,17083,
244,16927,
245,18750,
246,16407,
247,16042,
248,16042,
249,16302,
250,16042,
251,16198,
252,18333,
253,15990,
254,15937,
255,15989,
256,16562,
257,15833,
258,16615,
259,16093,
260,15833,
261,15677,
262,15938,
263,16041,
264,15990,
265,16042,
266,16042,
267,15886,
268,16250,
269,17552,
270,19687,
271,17083,
272,15781,
273,16250,
274,15625,
275,16198,
276,16302,
277,16042,
278,15729,
279,16198,
280,17083,
281,17344,
282,17187,
283,16979,
284,19791,
285,18594,
286,17812,
287,40781,
288,18229,
289,18750,
290,16146,
291,35156,
292,20833,
293,17136,
294,17812,
295,15000,
296,15000,
297,14427,
298,17240,
299,29271,
300,18438,
301,20104,
302,16666,
303,18177,
304,18802,
305,17864,
306,19479,
307,15989,
308,14583,
309,17760,
310,17969,
311,17240,
312,16666,
313,17240,
314,14323,
315,16042,
316,16562,
317,17968,
318,18542,
319,17292,
320,16198,
321,14479,
322,14323,
323,16146,
324,20834,
325,17396,
326,17188,
327,17604,
328,17656,
329,18594,
330,17812,
331,14687,
332,14063,
333,13958,
334,14062,
335,17552,
336,17708,
337,17448,
338,16354,
339,16302,
340,16771,
341,16562,
342,17135,
343,16770,
344,17812,
345,17135,
346,18125,
347,21980,
348,19375,
349,17500,
350,23958,
351,18177,
352,16302,
353,17031,
354,15782,
355,20572,
356,17864,
357,39428,
358,17604,
359,17813,
360,15990,
361,16406,
362,16615,
363,17656,
364,17448,
365,19740,
366,16145,
367,23750,
368,17343,
369,17813,
370,17864,
371,16250,
372,17084,
373,15625,
374,17604,
375,16771,
376,16093,
377,16041,
378,16250,
379,17344,
380,15521,
381,16250,
382,20365,
383,16979,
384,21980,
385,21198,
386,20833,
387,24166,
388,19948,
389,18021,
390,18490,
391,17500,
392,17760,
393,17292,
394,26719,
395,18021,
396,53021,
397,25677,
398,16511,
399,16875,
400,15833,
401,18333,
402,24375,
403,17761,
404,18177,
405,18073,
406,18490,
407,17292,
408,52500,
409,40677,
410,22084,
411,19688,
412,19011,
413,16511,
414,20937,
415,17500,
416,19844,
417,17448,
418,16562,
419,19219,
420,17135,
421,17032,
422,18593,
423,17083,
424,19271,
425,25156,
426,18125,
427,22657,
428,30469,
429,33906,
430,24844,
431,29480,
432,20052,
433,17031,
434,19271,
435,19636,
436,18490,
437,19271,
438,18541,
439,18802,
440,18281,
441,23125,
442,21562,
443,15573,
444,17084,
445,18854,
446,15938,
447,15886,
448,15313,
449,15104,
450,14843,
451,14844,
452,14948,
453,15000,
454,15156,
455,15156,
456,14843,
457,17500,
458,20156,
459,16511,
460,15469,
461,18073,
462,19010,
463,19532,
464,52032,
465,17448,
466,25781,
467,17604,
468,17187,
469,16614,
470,16771,
471,16667,
472,16563,
473,16875,
474,16667,
475,16771,
476,17344,
477,19844,
478,16875,
479,16771,
480,17083,
481,16875,
482,16719,
483,16770,
484,17604,
485,16667,
486,16667,
487,17084,
488,16250,
489,17084,
490,16875,
491,24375,
492,17032,
493,19531,
494,16823,
495,16927,
496,16770,
497,16615,
498,16510,
499,17083,
500,16094,
501,16458,
502,16719,
503,16771,
504,16458,
505,16771,
506,16407,
507,17031,
508,17448,
509,16823,
510,16822,
511,16511,
512,16459,
513,16562,
514,16667,
515,16667,
516,16614,
517,16406,
518,16562,
519,16302,
520,16406,
521,16719,
522,18802,
523,19115,
524,18281,
525,22292,
526,25677,
527,26510,
528,15782,
529,15260,
530,15313,
531,15157,
532,15104,
533,14844,
534,15208,
535,17657,
536,15521,
537,15260,
538,15313,
539,15052,
540,15208,
541,15468,
542,15313,
543,15313,
544,15157,
545,15105,
546,15000,
547,15625,
548,15208,
549,15208,
550,15365,
551,15469,
552,15052,
553,16927,
554,15521,
555,15417,
556,22760,
557,15782,
558,22031,
559,17552,
560,16718,
561,16093,
562,16198,
563,15469,
564,15365,
565,15365,
566,15260,
567,14948,
568,15781,
569,16510,
570,15885,
571,15105,
572,15260,
573,15312,
574,15000,
575,14896,
576,15208,
577,15364,
578,15261,
579,14739,
580,14896,
581,14792,
582,15416,
583,16822,
584,15157,
585,15104,
586,16406,
587,15260,
588,15052,
589,15104,
590,14896,
591,14583,
592,14740,
593,16145,
594,17292,
595,15157,
596,15313,
597,15208,
598,15989,
599,15000,
600,14843,
601,14948,
602,16354,
603,15313,
604,14843,
605,14896,
606,14791,
607,14687,
608,15053,
609,14844,
610,15052,
611,15052,
612,14844,
613,14843,
614,14844,
615,15625,
616,15156,
617,15104,
618,14948,
619,15417,
620,15000,
621,15000,
622,15208,
623,20313,
624,18125,
625,18073,
626,16511,
627,16355,
628,15833,
629,17812,
630,16771,
631,15573,
632,14947,
633,16094,
634,15677,
635,18437,
636,18750,
637,16302,
638,16250,
639,16198,
640,21718,
641,16563,
642,16042,
643,15365,
644,15625,
645,15573,
646,15313,
647,15208,
648,15312,
649,15416,
650,15312,
651,15208,
652,15209,
653,15365,
654,14948,
655,15521,
656,17813,
657,16041,
658,16093,
659,14687,
660,14896,
661,14687,
662,15157,
663,16094,
664,15521,
665,15313,
666,15052,
667,14896,
668,15209,
669,15313,
670,15365,
671,15260,
672,15156,
673,15781,
674,15469,
675,15156,
676,15156,
677,15000,
678,15156,
679,15052,
680,15625,
681,15312,
682,17604,
683,15781,
684,14896,
685,15000,
686,14896,
687,14844,
688,16094,
689,16666,
690,17969,
691,26927,
692,19323,
693,18594,
694,15990,
695,16302,
696,16927,
697,20677,
698,21875,
699,17657,
700,15677,
701,42916,
702,18021,
703,19010,
704,23437,
705,21562,
706,24636,
707,16823,
708,16771,
709,51354,
710,18281,
711,16042,
712,16094,
713,16198,
714,15625,
715,17656,
716,16093,
717,15729,
718,15781,
719,21302,
720,18906,
721,20521,
722,18698,
723,18177,
724,19583,
725,32136,
726,41563,
727,17865,
728,17865,
729,18542,
730,18542,
731,18646,
732,21667,
733,22604,
734,18907,
735,19323,
736,18282,
737,18229,
738,72031,
739,16875,
740,20052,
741,17812,
742,19479,
743,19167,
744,18541,
745,18750,
746,25364,
747,20313,
748,20052,
749,24271,
750,26302,
751,23438,
752,9375,
753,18125,
754,18229,
755,16875,
756,13906,
757,13177,
758,15937,
759,13646,
760,14375,
761,14896,
762,14062,
763,16510,
764,15104,
765,14427,
766,15260,
767,25312,
768,14010,
769,14479,
770,14271,
771,14219,
772,14687,
773,14844,
774,15469,
775,18854,
776,21250,
777,18698,
778,19219,
779,20313,
780,19896,
781,18750,
782,19114,
783,55052,
784,17240,
785,17396,
786,19636,
787,18698,
788,19740,
789,22760,
790,21666,
791,34739,
792,18698,
793,18229,
794,16875,
795,18281,
796,17917,
797,18802,
798,23229,
799,15313,
800,18854,
801,18802,
802,19583,
803,19636,
804,19271,
805,19323,
806,23177,
807,29844,
808,17292,
809,20937,
810,48281,
811,13750,
812,41510,
813,36875,
814,14427,
815,43750,
816,34531,
817,34166,
818,39584,
819,26875,
820,18386,
821,20000,
822,19844,
823,19688,
824,21562,
825,2708,
826,8281,
827,26042,
828,18177,
829,28802,
830,18282,
831,30573,
832,35416,
833,26302,
834,23646,
835,23437,
836,47136,
837,29428,
838,19114,
839,16979,
840,14895,
841,15521,
842,18854,
843,16770,
844,19844,
845,11458,
846,27552,
847,25729,
848,29583,
849,22187,
850,35677,
851,29635,
852,27500,
853,28855,
854,29896,
855,33333,
856,33907,
857,28802,
858,32761,
859,22344,
860,33438,
861,30208,
862,34115,
863,30938,
864,19427,
865,19115,
866,18802,
867,19896,
868,19010,
869,18489,
870,19427,
871,25104,
872,19844,
873,19375,
874,18386,
875,18594,
876,20260,
877,22292,
878,19896,
879,15312,
880,15052,
881,14375,
882,15573,
883,22813,
884,14688,
885,24687,
886,16145,
887,14010,
888,15989,
889,13386,
890,14480,
891,37969,
892,14636,
893,13177,
894,13437,
895,13959,
896,13542,
897,13125,
898,14948,
899,14427,
900,14114,
901,14583,
902,18698,
903,16666,
904,16250,
905,15990,
906,30365,
907,39062,
908,15677,
909,14687,
910,14895,
911,14479,
912,17448,
913,14428,
914,16719,
915,26562,
916,35677,
917,20521,
918,8073,
919,18594,
920,14635,
921,14271,
922,15104,
923,16354,
924,16719,
925,15989,
926,13698,
927,21250,
928,13907,
929,13906,
930,57291,
931,17864,
932,14062,
933,13646,
934,13802,
935,13542,
936,14011,
937,14479,
938,15885,
939,13490,
940,13437,
941,20625,
942,14792,
943,13594,
944,13594,
945,13854,
946,44531,
947,14427,
948,14479,
949,13177,
950,20052,
951,15261,
952,16511,
953,15312,
954,17552,
955,49114,
956,17187,
957,18437,
958,17656,
959,17708,
960,16041,
961,16094,
962,26562,
963,17396,
964,25573,
965,34063,
966,32084,
967,26146,
968,7708,
969,20885,
970,24271,
971,18125,
972,18125,
973,26354,
974,21250,
975,19479,
976,20781,
977,36823,
978,18489,
979,19792,
980,21459,
981,19479,
982,97968,
983,45053,
984,27761,
985,16718,
986,14948,
987,14948,
988,22135,
989,26458,
990,45469,
991,15886,
992,15000,
993,14739,
994,15000,
995,14114,
996,15156,
997,17448,
998,15209,
999,15156,
1000,14583,
1001,15000,
1002,14636,
1003,14896,
1004,14636,
1005,14532,
1006,15209,
1007,15313,
1008,15156,
1009,14687,
1010,14270,
1011,14688,
1012,16979,
1013,15469,
1014,7813,
1015,25209,
1016,44011,
1017,20208,
1018,26407,
1019,19636,
1020,19583,
1021,18594,
1022,21458,
1023,22344,
1024,18594,
1025,18959,
1026,25000,
1027,27031,
1028,18385,
1029,40000,
1030,18177,
1031,19375,
1032,15938,
1033,15417,
1034,23802,
1035,18020,
1036,16928,
1037,14896,
1038,19740,
1039,26042,
1040,39063,
1041,18438,
1042,18385,
1043,19844,
1044,15156,
1045,14166,
1046,19531,
1047,27239,
1048,23021,
1049,19271,
1050,18803,
1051,19011,
1052,19167,
1053,20000,
1054,20730,
1055,21510,
1056,19271,
1057,18542,
1058,21406,
1059,19843,
1060,23333,
1061,28542,
1062,21197,
1063,22708,
1064,20625,
1065,20573,
1066,22708,
1067,44167,
1068,26302,
1069,19948,
1070,20833,
1071,35000,
1072,19167,
1073,22395,
1074,18906,
1075,17031,
1076,14688,
1077,17084,
1078,16980,
1079,20156,
1080,24687,
1081,16406,
1082,15417,
1083,15104,
1084,14844,
1085,13906,
1086,15365,
1087,14479,
1088,14687,
1089,14948,
1090,15208,
1091,56042,
1092,17188,
1093,20521,
1094,20052,
1095,17031,
1096,20312,
1097,22188,
1098,17396,
1099,16770,
1100,25521,
1101,20365,
1102,27448,
1103,20208,
1104,54323,
1105,19115,
1106,19011,
1107,21510,
1108,17447,
1109,20469,
1110,19375,
1111,19114,
1112,25156,
1113,30157,
1114,46354,
1115,29114,
1116,24948,
1117,17552,
1118,15156,
1119,14010,
1120,14063,
1121,15209,
1122,14479,
1123,16458,
1124,16667,
1125,14948,
1126,15104,
1127,18542,
1128,17239,
1129,8438,
1130,19792,
1131,37291,
1132,15833,
1133,38854,
1134,16927,
1135,29427,
1136,16146,
1137,20468,
1138,28959,
1139,18802,
1140,18281,
1141,19166,
1142,17917,
1143,20261,
1144,19063,
1145,21823,
1146,19947,
1147,19271,
1148,20625,
1149,36042,
1150,50209,
1151,18282,
1152,15052,
1153,17656,
1154,15729,
1155,17187,
1156,16250,
1157,15782,
1158,14323,
1159,14479,
1160,14427,
1161,63646,
1162,15469,
1163,15521,
1164,14948,
1165,30417,
1166,17083,
1167,15573,
1168,15208,
1169,18906,
1170,25052,
1171,14844,
1172,15573,
1173,14688,
1174,15625,
1175,16666,
1176,18802,
1177,19583,
1178,19636,
1179,18281,
1180,13281,
1181,28958,
1182,17083,
1183,18646,
1184,16823,
1185,15104,
1186,17865,
1187,15677,
1188,17812,
1189,38437,
1190,27239,
1191,16562,
1192,33594,
1193,17240,
1194,18750,
1195,14427,
1196,19583,
1197,19636,
1198,13281,
1199,18333,
1200,23698,
1201,13437,
1202,22136,
1203,35573,
1204,17656,
1205,18334,
1206,14948,
1207,19739,
1208,15365,
1209,17604,
1210,16875,
1211,21094,
1212,15208,
1213,15365,
1214,16354,
1215,19219,
1216,15364,
1217,22031,
1218,20365,
1219,22760,
1220,20104,
1221,23802,
1222,19062,
1223,20833,
1224,19011,
1225,20052,
1226,18958,
1227,19375,
1228,20312,
1229,20833,
1230,17709,
1231,23125,
1232,18177,
1233,18959,
1234,19219,
1235,20781,
1236,20157,
1237,20885,
1238,20833,
1239,18698,
1240,19063,
1241,20729,
1242,17239,
1243,34635,
1244,26511,
1245,19271,
1246,58282,
1247,18593,
1248,22395,
1249,17812,
1250,20573,
1251,19948,
1252,18802,
1253,17917,
1254,20000,
1255,9271,
1256,28594,
1257,20052,
1258,19948,
1259,19636,
1260,54792,
1261,15937,
1262,19375,
1263,19635,
1264,18906,
1265,27292,
1266,37447,
1267,41250,
1268,23907,
1269,20573,
1270,18281,
1271,20052,
1272,-52,
1273,11406,
1274,18177,
1275,17760,
1276,18958,
1277,18281,
1278,18906,
1279,23125,
1280,15364,
1281,14323,
1282,13646,
1283,13438,
1284,13333,
1285,13125,
1286,14427,
1287,3802,
1288,10000,
1289,13906,
1290,13593,
1291,13125,
1292,13177,
1293,13385,
1294,13385,
1295,13229,
1296,13334,
1297,13333,
1298,16146,
1299,13230,
1300,15833,
1301,14323,
1302,54843,
1303,16146,
1304,19531,
1305,13698,
1306,13229,
1307,13333,
1308,15625,
1309,13333,
1310,13281,
1311,13282,
1312,13385,
1313,13333,
1314,13437,
1315,13333,
1316,13282,
1317,61875,
1318,18438,
1319,13385,
1320,13334,
1321,13229,
1322,13646,
1323,13906,
1324,13750,
1325,17865,
1326,18854,
1327,18959,
1328,22917,
1329,17291,
1330,21719,
1331,14844,
1332,44844,
1333,13802,
1334,13073,
1335,12657,
1336,12604,
1337,13438,
1338,13489,
1339,12969,
1340,13125,
1341,13073,
1342,13073,
1343,13594,
1344,15834,
1345,13386,
1346,17500,
1347,8073,
1348,20208,
1349,17031,
1350,17292,
1351,21094,
1352,13750,
1353,12969,
1354,12969,
1355,16302,
1356,13333,
1357,13438,
1358,13542,
1359,13541,
1360,13594,
1361,13333,
1362,34583,
1363,14063,
1364,14323,
1365,12813,
1366,12813,
1367,13490,
1368,13021,
1369,16042,
1370,13072,
1371,13125,
1372,13229,
1373,13073,
1374,13541,
1375,13282,
1376,13125,
1377,417,
1378,17292,
1379,13073,
1380,13750,
1381,12968,
1382,13073,
1383,13125,
1384,12865,
1385,12969,
1386,13073,
1387,13229,
1388,13281,
1389,13021,
1390,13438,
1391,13021,
1392,52240,
1393,13437,
1394,13698,
1395,16823,
1396,14479,
1397,12969,
1398,12969,
1399,12604,
1400,12864,
1401,15209,
1402,13438,
1403,13385,
1404,12708,
1405,12812,
1406,12500,
1407,1041,
1408,6458,
1409,13542,
1410,12760,
1411,12447,
1412,13802,
1413,12552,
1414,12709,
1415,12500,
1416,12760,
1417,12656,
1418,13021,
1419,12656,
1420,13125,
1421,12708,
1422,12708,
1423,52969,
1424,13958,
1425,12969,
1426,12760,
1427,12500,
1428,13854,
1429,12865,
1430,12760,
1431,12500,
1432,12656,
1433,12500,
1434,12865,
1435,20469,
1436,23125,
1437,19427,
1438,56145,
1439,14062,
1440,16511,
1441,13021,
1442,16302,
1443,15417,
1444,16355,
1445,18385,
1446,14687,
1447,15677,
1448,12969,
1449,15261,
1450,13230,
1451,13125,
1452,13282,
1453,13386,
1454,52083,
1455,13281,
1456,12917,
1457,13021,
1458,12708,
1459,12813,
1460,13229,
1461,13958,
1462,12968,
1463,12552,
1464,12552,
1465,13125,
1466,12708,
1467,12812,
1468,12760,
1469,12761,
1470,13021,
1471,23385,
1472,12969,
1473,12760,
1474,12292,
1475,14843,
1476,21719,
1477,12240,
1478,20105,
1479,13490,
1480,13177,
1481,13698,
1482,13489,
1483,13177,
1484,12708,
1485,12865,
1486,12865,
1487,53854,
1488,12760,
1489,12396,
1490,12448,
1491,12448,
1492,12344,
1493,12344,
1494,12344,
1495,12396,
1496,13489,
1497,13333,
1498,12969,
1499,12761,
1500,12968,
1501,12865,
1502,12761,
1503,13177,
1504,24948,
1505,12865,
1506,12500,
1507,12552,
1508,12604,
1509,12240,
1510,12448,
1511,12343,
1512,12344,
1513,13542,
1514,12968,
1515,12865,
1516,12760,
1517,12969,
1518,12812,
1519,12865,
1520,53541,
1521,13021,
1522,12969,
1523,12552,
1524,12396,
1525,12448,
1526,12552,
1527,12552,
1528,12187,
1529,12447,
1530,12969,
1531,13125,
1532,12760,
1533,12812,
1534,12969,
1535,12865,
1536,12657,
1537,24635,
1538,12761,
1539,12656,
1540,12500,
1541,12708,
1542,12188,
1543,13021,
1544,12448,
1545,12084,
1546,12916,
1547,12917,
1548,14531,
1549,13385,
1550,13177,
1551,13073,
1552,13073,
1553,58646,
1554,14844,
1555,12969,
1556,12812,
1557,13802,
1558,12709,
1559,12708,
1560,12708,
1561,12344,
1562,12812,
1563,14479,
1564,13593,
1565,14427,
1566,12813,
1567,13490,
1568,13229,
1569,58594,
1570,12187,
1571,13698,
1572,12708,
1573,13282,
1574,12865,
1575,13281,
1576,12865,
1577,13072,
1578,12813,
1579,13438,
1580,13125,
1581,13333,
1582,14271,
1583,13490,
1584,12760,
1585,12865,
1586,31667,
1587,13021,
1588,12708,
1589,12656,
1590,12396,
1591,12396,
1592,12291,
