,n_secs_delay,
0,60677,
1,21771,
2,15729,
3,15573,
4,14792,
5,15677,
6,15469,
7,16094,
8,15156,
9,15521,
10,14896,
11,14791,
12,20156,
13,14792,
14,15573,
15,14584,
16,15260,
17,16771,
18,15000,
19,15730,
20,14896,
21,14739,
22,14792,
23,15521,
24,14583,
25,14271,
26,14948,
27,14271,
28,14166,
29,14219,
30,14740,
31,16563,
32,14270,
33,19011,
34,15105,
35,15937,
36,18594,
37,18020,
38,15157,
39,14948,
40,15469,
41,16094,
42,15468,
43,14948,
44,15156,
45,15625,
46,15885,
47,14531,
48,14583,
49,14532,
50,14740,
51,15417,
52,14844,
53,15625,
54,15625,
55,15729,
56,15729,
57,14792,
58,14688,
59,15729,
60,16615,
61,15052,
62,14114,
63,14063,
64,15312,
65,15312,
66,13854,
67,13906,
68,15052,
69,15520,
70,17031,
71,15625,
72,15833,
73,15104,
74,14843,
75,14948,
76,14740,
77,14687,
78,14948,
79,14219,
80,14219,
81,15104,
82,14583,
83,13906,
84,14115,
85,14114,
86,14688,
87,15573,
88,14062,
89,14427,
90,14271,
91,15156,
92,15312,
93,15781,
94,15520,
95,15000,
96,14895,
97,14843,
98,14479,
99,14739,
100,15000,
101,15105,
102,14635,
103,14791,
104,15886,
105,14584,
106,15157,
107,15833,
108,15312,
109,15000,
110,14011,
111,13959,
112,15000,
113,14375,
114,14270,
115,14687,
116,68282,
117,15521,
118,14323,
119,13854,
120,14115,
121,14427,
122,14428,
123,14375,
124,14532,
125,13907,
126,13802,
127,14114,
128,14219,
129,13854,
130,14427,
131,15365,
132,14688,
133,14115,
134,13750,
135,14375,
136,14063,
137,17136,
138,15260,
139,14844,
140,14218,
141,15573,
142,15260,
143,15365,
144,15157,
145,14323,
146,14063,
147,15104,
148,15625,
149,14219,
150,13750,
151,14427,
152,13854,
153,14063,
154,14375,
155,14583,
156,14271,
157,14740,
158,13854,
159,13958,
160,14271,
161,14687,
162,14323,
163,13750,
164,14062,
165,13958,
166,13854,
167,14271,
168,23125,
169,21250,
170,18178,
171,14739,
172,16302,
173,23021,
174,14687,
175,14844,
176,13854,
177,14166,
178,14479,
179,14531,
180,14166,
181,14115,
182,14375,
183,14531,
184,14375,
185,14271,
186,14323,
187,14427,
188,14740,
189,14948,
190,14896,
191,15156,
192,15364,
193,15469,
194,16042,
195,14844,
196,20365,
197,72604,
198,16614,
199,14636,
200,14271,
201,14167,
202,15156,
203,14740,
204,14635,
205,14167,
206,14167,
207,15468,
208,14843,
209,15312,
210,14479,
211,15521,
212,14323,
213,14792,
214,15364,
215,13698,
216,14115,
217,14375,
218,14166,
219,14531,
220,14531,
221,14635,
222,14583,
223,14844,
224,14739,
225,14271,
226,14635,
227,14896,
228,15625,
229,14271,
230,14427,
231,13698,
232,13906,
233,14531,
234,14011,
235,14584,
236,14375,
237,14271,
238,14115,
239,14844,
240,14479,
241,17448,
242,15260,
243,14739,
244,15833,
245,17708,
246,17604,
247,15313,
248,21458,
249,17239,
250,15521,
251,14375,
252,14115,
253,14271,
254,14218,
255,14792,
256,14063,
257,14531,
258,14219,
259,14480,
260,14375,
261,15468,
262,13854,
263,14011,
264,13906,
265,14219,
266,25625,
267,20833,
268,16250,
269,14531,
270,15000,
271,13958,
272,13854,
273,14375,
274,14583,
275,14219,
276,14323,
277,14844,
278,17760,
279,14896,
280,14531,
281,14791,
282,13646,
283,14375,
284,18177,
285,14792,
286,14167,
287,14792,
288,14843,
289,14010,
290,14688,
291,14063,
292,15052,
293,13959,
294,15052,
295,17031,
296,14531,
297,18541,
298,15312,
299,15833,
300,26771,
301,21041,
302,14427,
303,17032,
304,14323,
305,14010,
306,14271,
307,14114,
308,80312,
309,17395,
310,15677,
311,14948,
312,14635,
313,14427,
314,14896,
315,14896,
316,14843,
317,14896,
318,14635,
