,n_secs_delay,
0,70885,
1,20781,
2,18854,
3,19687,
4,18438,
5,18073,
6,19270,
7,17500,
8,18073,
9,17292,
10,18750,
11,17760,
12,43906,
13,17292,
14,17344,
15,22136,
16,15625,
17,16146,
18,15990,
19,16407,
20,15521,
21,17188,
22,15052,
23,17708,
24,15416,
25,15000,
26,15677,
27,61927,
28,19844,
29,15000,
30,16302,
31,14740,
32,14948,
33,14687,
34,14375,
35,14166,
36,14688,
37,15781,
38,14740,
39,14219,
40,14480,
41,14271,
42,14740,
43,14323,
44,15312,
45,16146,
46,14271,
47,15468,
48,14375,
49,14219,
50,14323,
51,14323,
52,14323,
53,14791,
54,14167,
55,14792,
56,14583,
57,14375,
58,14219,
59,15938,
60,14583,
61,14323,
62,14271,
63,14375,
64,14739,
65,14323,
66,14583,
67,14218,
68,14844,
69,14063,
70,14219,
71,14583,
72,18958,
73,22344,
74,15000,
75,14270,
76,13958,
77,19896,
78,21406,
79,15990,
80,14740,
81,14479,
82,14219,
83,14114,
84,14635,
85,14584,
86,14271,
87,14479,
88,14115,
89,14531,
90,14688,
91,14479,
92,14427,
93,14479,
94,14427,
95,14375,
96,14584,
97,14428,
98,14219,
99,14270,
100,15000,
101,14427,
102,19010,
103,15209,
104,15938,
105,15990,
106,22657,
107,18385,
108,17813,
109,15625,
110,18542,
111,17760,
112,18907,
113,18437,
114,18594,
115,20573,
116,20312,
117,17969,
118,19583,
119,18594,
120,18334,
121,17604,
122,16719,
123,16875,
124,16615,
125,18645,
126,15156,
127,14687,
128,14375,
129,14688,
130,16979,
131,14479,
132,14219,
133,14531,
134,14635,
135,14636,
136,14583,
137,14011,
138,14323,
139,14218,
140,14323,
141,14428,
142,14583,
143,14114,
144,15416,
145,14843,
146,15572,
147,14636,
148,16198,
149,15417,
150,14375,
151,15105,
152,14167,
153,15260,
154,14948,
155,14479,
156,14896,
157,15000,
158,14323,
159,14896,
160,15000,
161,14688,
162,15365,
163,20678,
164,18542,
165,17708,
166,18021,
167,17969,
168,17656,
169,17968,
170,17708,
171,17761,
172,17448,
173,17343,
174,18437,
175,17604,
176,17917,
177,23750,
178,18958,
179,17760,
180,18593,
181,20989,
182,19688,
183,15521,
184,17447,
185,19532,
186,17396,
187,15052,
188,16355,
189,14636,
190,16719,
191,16510,
192,16510,
193,16927,
194,15156,
195,43958,
196,16146,
197,18073,
198,14375,
199,15416,
200,14323,
201,14844,
202,14375,
203,14687,
204,14479,
205,15000,
206,19011,
207,52135,
208,79479,
209,15209,
210,14531,
211,14739,
212,14375,
213,14115,
214,14062,
215,14219,
216,14115,
217,14063,
218,14583,
219,14479,
220,19219,
221,14375,
222,15104,
223,14271,
224,15469,
225,14479,
226,14271,
227,14479,
228,14479,
229,14010,
230,14739,
231,14375,
232,14687,
233,14271,
234,14375,
235,14010,
236,14427,
237,14323,
238,14531,
239,14635,
240,15417,
241,15260,
242,14375,
243,15261,
244,14166,
245,15365,
246,14427,
247,14688,
248,14792,
249,18177,
250,14218,
251,24167,
252,18698,
253,14532,
254,18177,
255,24375,
256,16510,
257,15104,
258,21250,
259,18177,
260,18907,
261,18125,
262,20520,
263,19427,
264,18646,
265,17865,
266,17760,
267,17187,
268,17344,
269,18959,
270,17604,
271,18646,
272,34219,
273,18698,
274,17812,
275,19740,
276,18177,
277,18333,
278,17552,
279,17865,
280,17188,
281,18906,
282,17239,
283,18385,
284,18646,
285,18281,
286,20312,
287,19167,
288,17344,
289,18021,
290,17604,
291,17865,
292,17552,
293,17917,
294,17552,
295,17552,
296,17292,
297,16875,
298,18542,
299,17969,
300,16041,
301,16250,
302,14948,
303,15730,
304,14635,
305,15105,
306,14635,
307,15156,
308,14479,
309,14687,
310,14792,
311,15365,
312,14948,
313,15729,
314,15365,
315,15104,
316,15104,
317,14843,
318,18646,
319,15209,
320,15364,
321,15104,
322,14895,
323,14687,
324,14739,
325,15105,
326,15312,
327,15156,
328,28490,
329,21145,
330,16041,
331,15156,
332,19218,
333,16667,
334,17292,
335,14948,
336,22552,
337,17240,
338,17500,
339,17292,
340,15937,
341,14531,
342,14375,
343,16041,
344,14792,
345,15469,
346,15157,
347,14739,
348,14062,
349,15208,
350,14375,
351,15625,
352,14375,
353,15052,
354,14167,
355,15156,
356,14115,
357,43802,
358,15000,
359,14948,
360,14375,
361,19323,
362,18750,
363,14791,
364,14375,
365,22552,
366,16719,
367,16719,
368,20730,
369,16458,
370,15105,
371,19115,
372,16511,
373,14948,
374,15521,
375,19584,
376,15625,
377,15781,
378,14896,
379,15000,
380,15261,
381,15313,
382,16042,
383,14688,
384,15000,
385,14635,
386,15416,
387,14792,
388,15000,
389,14844,
390,26615,
391,23593,
392,14896,
393,14844,
394,18593,
395,16458,
396,22708,
397,16667,
398,15260,
399,15520,
400,18281,
401,18489,
402,15937,
403,15000,
404,15364,
405,15104,
406,15156,
407,14635,
408,14688,
409,14531,
410,14218,
411,14323,
412,14167,
413,14479,
414,14219,
415,14219,
416,14479,
417,13958,
418,14323,
419,14636,
420,15052,
421,15469,
422,14583,
423,14792,
424,14583,
425,15000,
426,14896,
427,15573,
428,14791,
429,15729,
430,14427,
431,14792,
432,14480,
433,14531,
434,15052,
435,14895,
436,19584,
437,14635,
438,14635,
439,14791,
440,20365,
441,14791,
442,15260,
443,14844,
444,15521,
445,15572,
446,14948,
447,15000,
448,14896,
449,15313,
450,15052,
451,15208,
452,14531,
453,14948,
454,19427,
455,26667,
456,22344,
457,53334,
458,16615,
459,14896,
460,16927,
461,15000,
462,15104,
463,15156,
464,14948,
465,14584,
466,14270,
467,15417,
468,14896,
469,14896,
470,14844,
471,14948,
472,15313,
473,15625,
474,14479,
475,14844,
476,15625,
477,15052,
478,15000,
479,16510,
480,15104,
481,14532,
482,15104,
483,15208,
484,14948,
485,14479,
486,15469,
487,15052,
488,14271,
489,14167,
490,14167,
491,14270,
492,14688,
493,14375,
494,14584,
495,14270,
496,14114,
497,13906,
498,14063,
499,14011,
500,14271,
501,14531,
502,14895,
503,14583,
504,14792,
505,24166,
506,18750,
507,14531,
508,18229,
509,21302,
510,14323,
511,14375,
512,14167,
513,14635,
514,14792,
515,14688,
516,14532,
517,14740,
518,14531,
519,15521,
520,1628542,
521,68438,
522,15417,
523,15729,
524,14895,
525,15833,
526,14844,
527,14531,
528,14740,
529,14635,
530,14687,
531,16927,
532,15156,
533,27396,
534,14583,
535,14688,
536,14740,
537,15104,
538,14323,
539,14843,
540,14792,
541,14531,
542,14635,
543,16198,
544,14114,
545,14167,
546,14114,
547,14635,
548,14167,
549,15104,
550,15104,
551,15052,
552,14479,
553,14375,
554,15000,
555,14323,
556,14427,
557,14271,
558,14219,
559,14792,
560,14271,
561,14635,
562,14427,
563,15052,
564,14323,
565,14479,
566,14427,
567,14428,
568,14323,
569,14323,
570,14375,
571,14271,
572,14219,
573,14375,
574,14531,
575,14323,
576,14323,
577,14219,
578,14271,
579,14739,
580,14479,
581,15052,
582,14271,
583,14844,
584,14583,
585,15000,
586,14271,
587,14792,
588,14271,
589,14740,
590,14532,
591,14792,
592,14323,
593,14844,
594,14375,
595,14583,
596,14635,
597,14271,
598,14219,
599,14427,
600,14323,
601,14375,
602,14115,
603,14166,
604,14115,
605,14271,
606,14219,
607,14479,
608,14063,
609,14115,
610,15260,
611,14427,
612,14219,
613,14115,
614,14219,
615,14375,
616,14114,
617,14115,
618,14427,
619,13958,
620,14427,
621,14219,
622,14166,
623,14271,
624,14323,
625,15156,
626,16928,
627,14844,
628,14063,
629,14635,
630,14062,
631,14479,
632,14167,
633,14687,
634,14115,
635,64010,
636,15416,
637,14479,
638,14531,
639,14375,
640,14948,
641,14323,
642,15469,
643,14740,
644,15104,
645,14167,
646,15417,
647,14166,
648,14843,
649,14375,
650,15052,
651,14167,
652,14687,
653,14115,
654,13854,
655,14218,
656,14323,
657,14271,
658,14896,
659,14063,
660,14166,
661,14011,
662,14323,
663,14271,
664,14010,
665,13958,
666,14167,
667,14270,
668,14427,
669,14427,
670,14427,
671,14219,
672,14115,
673,14063,
674,14635,
675,14062,
676,14011,
677,14114,
678,14271,
679,14271,
680,14218,
681,14115,
682,14114,
683,14271,
684,14323,
685,14948,
686,14323,
687,14219,
688,14219,
689,14115,
690,15260,
691,14219,
692,14114,
693,14427,
694,14271,
695,14062,
696,13958,
697,14323,
698,14011,
699,14218,
700,14271,
701,15261,
702,13958,
703,15052,
704,14167,
705,14948,
706,14636,
707,15052,
708,14375,
709,16198,
710,15052,
711,48593,
712,16406,
713,15677,
714,14792,
715,15781,
716,14948,
717,14948,
718,73489,
719,19584,
720,18906,
721,22500,
722,19063,
723,18385,
724,18437,
725,17812,
726,17968,
727,17760,
728,18073,
729,17760,
730,18855,
731,17656,
732,18385,
733,19219,
734,17396,
735,17917,
736,17031,
737,17917,
738,17084,
739,17812,
740,16927,
741,18177,
742,17031,
743,18542,
744,17292,
745,18229,
746,17605,
747,17709,
748,18750,
749,17135,
750,17917,
751,17240,
752,21406,
753,17344,
754,18073,
755,17448,
756,18073,
757,17448,
758,19062,
759,17291,
760,20000,
761,17083,
762,17865,
763,18177,
764,17344,
765,17396,
766,17188,
767,18490,
768,17865,
769,68333,
770,18750,
771,17187,
772,17500,
773,17083,
774,17031,
775,17292,
776,17084,
777,17344,
778,18646,
779,18542,
780,26250,
781,18125,
782,20781,
