,n_secs_delay,
0,64844,
1,17188,
2,15312,
3,18125,
4,18385,
5,16875,
6,16511,
7,16667,
8,15416,
9,17292,
10,15990,
11,15105,
12,16354,
13,15416,
14,17813,
15,15677,
16,15261,
17,15261,
18,15208,
19,15260,
20,15365,
21,15313,
22,16459,
23,15261,
24,15573,
25,15156,
26,15782,
27,15364,
28,14948,
29,218333,
30,73281,
31,57604,
32,22916,
33,16198,
34,16875,
35,63282,
36,16250,
37,15208,
38,15521,
39,16250,
40,15677,
41,15052,
42,15104,
43,15833,
44,15938,
45,18802,
46,26510,
47,21770,
48,9844,
49,17969,
50,19219,
51,20313,
52,41458,
53,16614,
54,20313,
55,20521,
56,16562,
57,17552,
58,16771,
59,17552,
60,16823,
61,16823,
62,16563,
63,21719,
64,17396,
65,17656,
66,16459,
67,16302,
68,27396,
69,16406,
70,18281,
71,22292,
72,17135,
73,17135,
74,16406,
75,16042,
76,16562,
77,16823,
78,49479,
79,16198,
80,16459,
81,17344,
82,16719,
83,15885,
84,16979,
85,16563,
86,17760,
87,15782,
88,15365,
89,15573,
90,15364,
91,15052,
92,15104,
93,15208,
94,38437,
95,15156,
96,15521,
97,14688,
98,14948,
99,15313,
100,14844,
101,15208,
102,15104,
103,16354,
104,15521,
105,15260,
106,15312,
107,15000,
108,15000,
109,14896,
110,40365,
111,15104,
112,15000,
113,14896,
114,15260,
115,15208,
116,15104,
117,15156,
118,14844,
119,15209,
120,16458,
121,17396,
122,15312,
123,14895,
124,14792,
125,15208,
126,47709,
127,14896,
128,14896,
129,14739,
130,15000,
131,14948,
132,14688,
133,15000,
134,14844,
135,14896,
136,15208,
137,16615,
138,14844,
139,15469,
140,15000,
141,15000,
142,14687,
143,18646,
144,15260,
145,15625,
146,55156,
147,15313,
148,15209,
149,15261,
150,14687,
151,14896,
152,14844,
153,16562,
154,15364,
155,15052,
156,14792,
157,14896,
158,57968,
159,20365,
160,20000,
161,19114,
162,47135,
163,17917,
164,19531,
165,15938,
166,15833,
167,16041,
168,24010,
169,16354,
170,16354,
171,17500,
172,15937,
173,16458,
174,15886,
175,15677,
176,15521,
177,16146,
178,15729,
179,15782,
180,18385,
181,15781,
182,15729,
183,3490,
184,9063,
185,17083,
186,16718,
187,15782,
188,16563,
189,16510,
190,17188,
191,17344,
192,16510,
193,16146,
194,15885,
195,16875,
196,18229,
197,15885,
198,15261,
199,48802,
200,15260,
201,15989,
202,15573,
203,15260,
204,15469,
205,15782,
206,14948,
207,15729,
208,15364,
209,15156,
210,15105,
211,15625,
212,61979,
213,21094,
214,16563,
215,15104,
216,15833,
217,15260,
218,17447,
219,15521,
220,16666,
221,15625,
222,21094,
223,15781,
224,15208,
225,15625,
226,14687,
227,14583,
228,3385,
229,8750,
230,15729,
231,14896,
232,14896,
233,14271,
234,14583,
235,15990,
236,67083,
237,17083,
238,23802,
239,15834,
240,15260,
241,15260,
242,18959,
243,22656,
244,14688,
245,17812,
246,15261,
247,14688,
248,14739,
249,14687,
250,14843,
251,14687,
252,14792,
253,23021,
254,28542,
255,15365,
256,14479,
257,14375,
258,14167,
259,13958,
260,14063,
261,15417,
262,14270,
263,14167,
264,14063,
265,14115,
266,13958,
267,14218,
268,14219,
269,17813,
270,14636,
271,14479,
272,14063,
273,14114,
274,14011,
275,13958,
276,14114,
277,14218,
278,15052,
279,14271,
280,14323,
281,14062,
282,14062,
283,14115,
284,14271,
285,16875,
286,14427,
287,14219,
288,14532,
289,13958,
290,14167,
291,14531,
292,14063,
293,14219,
294,15104,
295,14167,
296,14063,
297,14219,
298,13958,
299,14531,
300,59635,
301,16146,
302,13958,
303,14062,
304,14011,
305,14219,
306,14115,
307,13958,
308,13959,
309,13906,
310,13750,
311,14792,
312,13958,
313,13802,
314,13698,
315,13854,
316,61875,
317,12865,
318,14166,
319,13958,
320,13802,
321,13907,
322,14011,
323,14011,
324,13854,
325,13906,
326,13854,
327,13907,
328,15000,
329,13959,
330,13959,
331,13854,
332,52187,
333,14270,
334,14010,
335,14115,
336,13802,
337,14010,
338,13906,
339,13541,
340,13802,
341,13750,
342,14010,
343,13958,
344,13958,
345,14792,
346,14166,
347,13750,
348,48698,
349,14584,
350,14115,
351,14219,
352,13802,
353,14010,
354,13854,
355,13854,
356,13750,
357,13854,
358,21511,
359,13959,
360,19062,
361,7344,
362,16459,
363,14896,
364,14271,
365,14271,
366,13802,
367,14167,
368,14010,
369,14115,
370,14062,
371,14010,
372,14010,
373,13802,
374,15312,
375,14948,
376,2552,
377,7656,
378,18072,
379,48802,
380,19063,
381,15677,
382,15052,
383,16614,
384,15261,
385,84167,
386,103594,
387,22500,
388,15989,
389,14636,
390,15156,
391,14531,
392,14844,
393,14948,
394,16875,
395,18333,
396,16042,
397,15052,
398,14844,
399,14687,
400,14479,
401,14532,
402,15156,
403,14584,
404,15417,
405,14375,
406,14636,
407,14844,
408,14636,
409,16614,
410,11302,
411,15834,
412,15261,
413,15052,
414,15052,
415,14844,
416,14688,
417,14271,
418,14635,
419,14583,
420,14948,
421,14688,
422,14687,
423,14531,
424,15053,
425,14843,
426,15313,
427,14740,
428,15000,
429,15157,
430,14375,
431,17031,
432,21146,
433,15625,
434,15469,
435,18489,
436,17864,
437,15677,
438,15365,
439,8958,
440,56093,
441,29271,
442,21354,
443,20469,
444,20573,
445,21198,
446,20312,
447,20625,
448,20469,
449,19739,
450,20365,
451,32343,
452,21146,
453,21094,
454,20782,
455,20104,
456,20313,
457,20678,
458,20105,
459,19947,
460,20573,
461,23333,
462,19896,
463,20365,
464,41198,
465,21406,
466,22968,
467,20729,
468,20365,
469,20313,
470,20469,
471,20729,
472,20052,
473,19739,
474,19896,
475,29583,
476,19375,
477,19218,
478,19583,
479,19271,
480,18959,
481,18907,
482,19011,
483,19844,
484,18802,
485,19166,
486,19011,
487,18959,
488,18698,
489,18803,
490,18802,
491,18958,
492,19115,
493,19792,
494,20521,
495,18802,
496,18750,
497,18750,
498,18959,
499,39323,
500,19167,
501,29896,
502,19219,
503,20156,
504,19740,
505,18698,
506,21771,
507,20521,
508,20260,
509,20208,
510,19792,
511,21355,
512,19531,
513,19322,
514,18698,
515,18802,
516,19219,
517,19740,
518,20885,
519,22500,
520,20989,
521,20312,
522,19427,
523,19114,
524,19323,
525,18802,
526,30260,
527,21563,
528,19271,
529,18854,
530,18959,
531,18854,
532,19011,
533,19062,
534,61771,
535,10730,
536,25938,
537,25625,
538,25417,
539,24844,
540,19844,
541,20937,
542,19218,
543,19427,
544,19167,
545,18959,
546,19114,
547,19479,
548,19010,
549,19063,
550,19010,
551,19219,
552,19166,
553,19271,
554,19010,
555,19167,
556,19167,
557,19062,
558,19532,
559,19270,
560,19063,
561,18906,
562,19011,
563,19219,
564,19011,
565,18906,
566,18959,
567,19062,
568,18958,
569,19063,
570,18698,
571,18854,
572,19063,
573,19115,
574,20416,
575,19479,
576,18959,
577,19114,
578,19166,
579,19323,
580,18854,
581,19166,
582,18906,
583,19010,
584,19011,
585,19010,
586,19010,
587,19063,
588,19010,
589,19062,
590,19063,
591,20417,
592,19011,
593,18750,
594,18802,
595,19167,
596,18854,
597,18854,
598,19271,
599,18854,
600,18646,
601,19010,
602,18907,
603,18698,
604,18907,
605,19062,
606,18958,
607,18959,
608,20365,
609,18959,
610,20260,
611,20469,
612,18854,
613,18906,
614,18959,
615,18541,
616,18750,
617,18593,
618,19063,
619,19531,
620,20208,
621,19532,
622,20261,
623,20157,
624,20938,
625,21718,
626,20833,
627,19427,
628,19166,
629,20157,
630,20833,
631,19687,
632,19010,
633,18802,
634,30000,
635,19532,
636,18854,
637,18855,
638,18907,
639,18802,
640,18646,
641,20104,
642,19219,
643,18803,
644,18906,
645,18750,
646,18802,
647,18854,
648,18802,
649,18802,
650,18854,
651,18698,
652,18855,
653,18854,
654,18698,
655,18698,
656,18646,
657,18645,
658,20365,
659,18855,
660,18697,
661,19010,
662,18750,
663,18750,
664,18855,
665,18802,
666,18645,
667,18906,
668,18646,
669,18802,
670,18958,
671,19219,
672,19114,
673,19584,
674,20885,
675,20104,
676,20105,
677,19115,
678,18958,
679,18906,
680,18802,
681,18958,
682,18958,
683,18698,
684,18750,
685,18750,
686,18698,
687,18646,
688,18855,
689,18854,
690,19271,
691,18959,
692,19375,
693,18854,
694,18542,
695,21562,
696,19219,
697,20416,
698,20104,
699,18958,
700,18906,
701,18802,
702,18750,
703,18802,
704,18750,
705,18750,
706,19271,
707,19010,
708,18750,
709,20209,
710,18958,
711,18750,
712,18907,
713,18906,
714,18698,
715,18854,
716,19062,
717,19948,
718,19531,
719,27032,
720,21823,
721,20209,
722,20365,
723,20625,
724,20157,
725,19948,
726,20938,
727,39740,
728,19531,
729,19375,
730,18906,
731,19062,
732,18958,
733,18646,
734,18959,
735,18802,
736,19114,
737,18906,
738,19062,
739,18907,
740,19010,
741,18802,
742,59115,
743,65938,
744,48698,
745,55000,
746,26615,
747,24739,
748,25937,
749,20104,
750,22500,
751,36563,
752,26093,
753,23281,
754,24739,
755,22188,
756,20573,
757,20886,
758,20364,
759,20104,
760,27187,
761,25989,
762,24583,
763,25000,
764,24427,
765,24427,
766,25260,
767,24323,
768,24271,
769,23438,
770,23958,
771,24114,
772,26979,
773,24219,
774,24479,
775,21771,
776,20729,
777,20261,
778,20156,
779,20521,
780,19271,
781,19115,
782,19375,
783,19115,
784,19166,
785,19062,
786,19063,
787,19062,
788,18854,
789,20313,
790,19063,
791,18854,
792,18906,
793,18854,
794,19114,
795,18958,
796,19219,
797,26302,
798,20833,
799,21250,
800,19740,
801,20052,
802,20052,
803,20261,
804,20208,
805,19427,
806,21459,
807,35625,
808,19791,
809,19063,
810,18698,
811,18907,
812,19010,
813,19010,
814,19375,
815,19063,
816,18802,
817,19010,
818,19115,
819,18907,
820,19010,
821,19115,
822,19063,
823,20312,
824,19062,
825,19010,
826,19063,
827,18750,
828,18907,
829,18698,
830,18802,
831,18854,
832,18750,
833,19218,
834,18906,
835,18854,
836,18698,
837,19271,
838,18958,
839,19011,
840,19219,
841,18907,
842,19063,
843,18958,
844,18906,
845,18958,
846,19271,
847,20156,
848,19167,
849,18906,
850,18854,
851,70833,
852,29583,
853,27396,
854,30208,
855,22865,
856,22396,
857,22344,
858,22239,
859,22760,
860,22343,
861,27240,
862,22344,
863,22396,
864,22500,
865,22864,
866,22500,
867,26406,
868,27552,
869,25261,
870,26615,
871,25208,
872,24843,
873,47968,
874,23750,
875,24583,
876,25261,
877,24271,
878,24323,
879,25937,
880,24896,
881,25156,
882,25052,
883,24532,
884,24896,
885,26093,
886,26094,
887,28907,
888,26510,
889,25000,
890,23750,
891,23281,
892,25573,
893,24584,
894,24635,
895,24896,
896,24635,
897,28646,
898,25469,
899,25208,
900,25729,
901,25521,
902,24896,
903,23437,
904,24532,
905,22865,
906,22447,
907,22083,
908,23125,
909,22604,
910,22604,
911,22552,
912,22708,
913,22813,
914,22657,
915,22709,
916,22813,
917,38490,
918,23646,
919,22344,
920,22344,
921,22084,
922,22813,
923,23073,
924,22605,
925,22396,
926,39115,
927,21979,
928,21458,
929,21198,
930,21198,
931,21459,
932,21197,
933,21406,
934,21094,
935,21406,
936,22865,
937,21354,
938,21771,
939,21302,
940,21093,
941,64219,
942,28958,
943,27239,
944,21511,
945,21458,
946,21354,
947,21406,
948,21094,
949,21302,
950,21146,
951,21823,
952,21719,
953,21093,
954,21250,
955,21302,
956,21145,
957,21250,
958,21198,
959,21198,
960,21145,
961,21042,
962,21250,
963,58281,
964,28802,
965,28958,
966,29114,
967,27343,
968,24114,
969,23854,
970,22917,
971,23073,
972,23073,
973,23125,
974,22448,
975,22812,
976,23750,
977,23855,
978,23698,
979,23489,
980,32291,
981,27708,
982,36927,
983,25208,
984,25365,
985,25520,
986,25521,
987,25000,
988,26459,
989,24635,
990,25312,
991,23907,
992,25208,
993,25886,
994,25990,
995,53594,
996,23072,
997,41927,
998,25260,
999,23855,
1000,18542,
1001,19687,
1002,18541,
1003,19218,
1004,19636,
1005,18750,
1006,19062,
1007,18958,
1008,18698,
1009,19479,
1010,19323,
1011,18906,
1012,19375,
1013,24635,
1014,19583,
1015,21042,
1016,21979,
1017,20625,
1018,30105,
1019,19063,
1020,22292,
1021,19740,
1022,20364,
1023,20417,
1024,20469,
1025,21614,
1026,20313,
1027,19740,
1028,19323,
1029,47031,
1030,18385,
1031,19427,
1032,19323,
1033,18542,
1034,37135,
1035,49739,
1036,26198,
1037,28073,
1038,18750,
1039,19427,
1040,18855,
1041,19479,
1042,19583,
1043,20521,
1044,19844,
1045,24010,
1046,20469,
1047,19115,
1048,20468,
1049,18958,
1050,25208,
1051,22292,
1052,22708,
1053,22031,
1054,22709,
1055,21667,
1056,22969,
1057,22500,
1058,22240,
1059,22136,
1060,22552,
1061,22083,
1062,22135,
1063,23854,
1064,22083,
1065,22969,
1066,22396,
1067,23594,
1068,22760,
1069,45521,
1070,23281,
1071,22917,
1072,22239,
1073,21771,
1074,22240,
1075,27395,
1076,18490,
1077,19688,
1078,19896,
1079,18854,
1080,22240,
1081,19583,
1082,18438,
1083,19583,
1084,19531,
1085,19739,
1086,18802,
1087,21459,
1088,19166,
1089,18802,
1090,22552,
1091,23906,
1092,20105,
1093,19531,
1094,19740,
1095,19427,
1096,21771,
1097,20417,
1098,19687,
1099,19792,
1100,19948,
1101,19480,
1102,20729,
1103,18958,
1104,20000,
1105,27604,
1106,18906,
1107,18438,
1108,16615,
1109,16770,
1110,15886,
1111,15782,
1112,16094,
1113,15313,
1114,15990,
1115,17500,
1116,16771,
1117,16459,
1118,17708,
1119,18386,
1120,18854,
1121,36667,
1122,16511,
1123,30000,
1124,19010,
1125,17552,
1126,16355,
1127,16667,
1128,16302,
1129,16406,
1130,17292,
1131,20209,
1132,16563,
1133,27708,
1134,17604,
1135,18230,
1136,24323,
1137,18177,
1138,19114,
1139,18490,
1140,18281,
1141,18020,
1142,18958,
1143,18333,
1144,18802,
1145,26302,
1146,17864,
1147,18802,
1148,20729,
1149,29062,
1150,19479,
1151,21041,
1152,25833,
1153,27656,
1154,18854,
1155,19896,
1156,19063,
1157,19375,
1158,19375,
1159,18750,
1160,19479,
1161,18229,
1162,18021,
1163,22291,
1164,18282,
1165,19271,
1166,19583,
1167,19375,
1168,18854,
1169,19948,
1170,19687,
1171,19531,
1172,19636,
1173,19739,
1174,19635,
1175,19896,
1176,19375,
1177,19323,
1178,19479,
1179,19114,
1180,21406,
1181,19427,
1182,18854,
1183,19428,
1184,19218,
1185,18906,
1186,19895,
1187,19219,
1188,22916,
1189,19375,
1190,19323,
1191,19687,
1192,19636,
1193,19166,
1194,19635,
1195,19792,
1196,19219,
1197,19532,
1198,20104,
1199,20157,
1200,19479,
1201,19115,
1202,18854,
1203,19687,
1204,19218,
1205,19270,
1206,19271,
1207,19375,
1208,19427,
1209,19166,
1210,19740,
1211,19166,
1212,18698,
1213,19218,
1214,19219,
1215,21510,
1216,19479,
1217,19688,
1218,20990,
1219,20729,
1220,20208,
1221,19583,
1222,20208,
1223,20417,
1224,19844,
1225,20261,
1226,19375,
1227,19427,
1228,19375,
1229,19896,
1230,19427,
1231,20938,
1232,21875,
1233,20052,
1234,20625,
1235,19531,
1236,19687,
1237,19583,
1238,19479,
1239,18698,
1240,19740,
1241,19531,
1242,20834,
1243,18959,
1244,19167,
1245,20000,
1246,19636,
1247,19740,
1248,20104,
1249,18594,
1250,13802,
1251,47396,
1252,22083,
1253,21927,
1254,27344,
1255,18021,
1256,19115,
1257,18281,
1258,18542,
1259,18437,
1260,16459,
1261,16406,
1262,16406,
1263,17083,
1264,22813,
1265,18906,
1266,18958,
1267,18646,
1268,18593,
1269,17344,
1270,16302,
1271,18854,
1272,19270,
1273,17396,
1274,18229,
1275,16197,
1276,16094,
1277,29687,
1278,19271,
1279,19271,
1280,56667,
1281,28333,
1282,22656,
1283,21510,
1284,21042,
1285,20677,
1286,20834,
1287,20625,
1288,20625,
1289,20677,
1290,21250,
1291,21666,
1292,21042,
1293,20677,
1294,20364,
1295,20625,
1296,24584,
1297,20417,
1298,17448,
1299,16302,
1300,15937,
1301,16094,
1302,15885,
1303,15729,
1304,16042,
1305,15938,
1306,15938,
1307,15781,
1308,18802,
1309,16146,
1310,15990,
1311,15833,
1312,15886,
1313,52552,
1314,19427,
1315,10052,
1316,20209,
1317,18229,
1318,93958,
1319,17344,
1320,19687,
1321,20937,
1322,17968,
1323,17187,
1324,17552,
1325,17187,
1326,18020,
1327,19167,
1328,17916,
1329,16823,
1330,23802,
1331,23854,
1332,24115,
1333,24479,
1334,23698,
1335,23906,
1336,24062,
1337,24844,
1338,23645,
1339,23385,
1340,47709,
1341,24219,
1342,32292,
1343,24532,
1344,23542,
1345,28594,
1346,24688,
1347,23385,
1348,23854,
1349,22812,
1350,23906,
1351,23802,
1352,22604,
1353,22084,
1354,23594,
1355,22968,
1356,22916,
1357,22292,
1358,21980,
1359,21875,
1360,22448,
1361,25156,
1362,23438,
1363,23646,
1364,22604,
1365,22135,
1366,21979,
1367,22083,
1368,21667,
1369,21875,
1370,22969,
1371,22448,
1372,21614,
1373,22344,
1374,22343,
1375,23282,
1376,24896,
1377,22812,
1378,21979,
1379,23490,
1380,23542,
1381,22656,
1382,22448,
1383,23333,
1384,22604,
1385,24271,
1386,23646,
1387,23594,
1388,23229,
1389,22812,
1390,24062,
1391,25313,
1392,27552,
1393,24323,
1394,23541,
1395,22552,
1396,22968,
1397,23437,
1398,22709,
1399,23333,
1400,22656,
1401,23854,
1402,23334,
1403,32552,
1404,22291,
1405,48020,
1406,23594,
1407,23438,
1408,23646,
1409,22344,
1410,21771,
1411,22136,
1412,21770,
1413,22344,
1414,21875,
1415,22135,
1416,22291,
1417,21979,
1418,23177,
1419,22760,
1420,23906,
1421,23802,
1422,25313,
1423,26458,
1424,24375,
1425,23542,
1426,23490,
1427,27032,
1428,23854,
1429,22604,
1430,23282,
1431,23594,
1432,22292,
1433,22448,
1434,36354,
1435,24584,
1436,24427,
1437,29427,
1438,25000,
1439,23750,
1440,23906,
1441,24114,
1442,24271,
1443,23750,
1444,24219,
1445,22864,
1446,34062,
1447,27604,
1448,23541,
1449,23438,
1450,22916,
1451,22187,
1452,22865,
1453,26302,
1454,22709,
1455,22604,
1456,22188,
1457,22448,
1458,22187,
1459,22969,
1460,26822,
1461,24687,
1462,32395,
1463,23906,
1464,25313,
1465,25469,
1466,24166,
1467,25365,
1468,23542,
1469,23281,
